2015-06-29-21 43 38.200	-0.4689026 1.3079071 5.943939
2015-06-29-21 43 38.206	-0.17492676 1.3888397 6.571167
2015-06-29-21 43 38.210	0.23687744 1.461441 7.200775
2015-06-29-21 43 38.217	0.64630127 1.576889 7.891083
2015-06-29-21 43 38.221	0.9985962 1.6804352 8.573059
2015-06-29-21 43 38.225	1.0152588 1.7542267 9.202667
2015-06-29-21 43 38.231	0.8069763 1.614975 9.933441
2015-06-29-21 43 38.236	0.79507446 1.5138092 10.146484
2015-06-29-21 43 38.241	1.0021667 1.5019073 9.550201
2015-06-29-21 43 38.246	1.0878601 1.4542999 9.011047
2015-06-29-21 43 38.253	1.0128784 1.4471588 8.563538
2015-06-29-21 43 38.257	0.87838745 1.4626312 8.105316
2015-06-29-21 43 38.261	0.91171265 1.5792694 7.6459045
2015-06-29-21 43 38.266	0.9664612 1.6197357 7.2412415
2015-06-29-21 43 38.271	1.1925964 1.7137604 7.116272
2015-06-29-21 43 38.276	1.3151855 1.8696747 7.2924194
2015-06-29-21 43 38.283	1.5591736 2.076767 7.4792786
2015-06-29-21 43 38.286	1.7817383 2.3124237 8.180298
2015-06-29-21 43 38.291	1.972168 2.5111847 9.126495
2015-06-29-21 43 38.297	2.210205 2.731369 10.139343
2015-06-29-21 43 38.301	2.4161072 2.8111115 11.305725
2015-06-29-21 43 38.306	2.5660706 2.9670258 12.274536
2015-06-29-21 43 38.311	2.620819 3.0015411 13.238586
2015-06-29-21 43 38.317	2.6029663 3.1253204 13.899139
2015-06-29-21 43 38.321	2.388733 3.147934 14.458527
2015-06-29-21 43 38.326	2.1566467 3.147934 14.816772
2015-06-29-21 43 38.333	1.9543152 3.1634064 15.065521
2015-06-29-21 43 38.337	1.7150879 3.0360565 15.079803
2015-06-29-21 43 38.341	1.5401306 2.7301788 15.05719
2015-06-29-21 43 38.346	1.3854065 2.3195648 14.809631
2015-06-29-21 43 38.352	1.1628418 1.9434662 14.4835205
2015-06-29-21 43 38.373	1.016449 1.5376129 14.194305
2015-06-29-21 43 38.376	0.7010498 1.1293793 13.944366
2015-06-29-21 43 38.377	0.5617981 0.79493713 13.806305
2015-06-29-21 43 38.378	0.36660767 0.5652313 13.751556
2015-06-29-21 43 38.378	0.032165527 0.42478943 13.958649
2015-06-29-21 43 38.381	-0.3117981 0.36289978 14.182404
2015-06-29-21 43 38.387	-0.64624023 0.4021759 14.47757
2015-06-29-21 43 38.392	-0.99020386 0.44740295 14.921509
2015-06-29-21 43 38.397	-1.4436646 0.49739075 15.50946
2015-06-29-21 43 38.403	-1.8209534 0.56404114 15.904602
2015-06-29-21 43 38.407	-2.0708923 0.5914154 16.224762
2015-06-29-21 43 38.412	-2.2732239 0.53904724 16.375916
2015-06-29-21 43 38.418	-2.3720093 0.5033417 16.27713
2015-06-29-21 43 38.422	-2.3041687 0.30577087 15.952209
2015-06-29-21 43 38.427	-2.1089783 0.12486267 15.6058655
2015-06-29-21 43 38.433	-2.0804138 -0.057235718 15.082184
2015-06-29-21 43 38.438	-1.8638 -0.17982483 14.563263
2015-06-29-21 43 38.442	-1.6852722 -0.39286804 14.011017
2015-06-29-21 43 38.450	-1.4293823 -0.6011505 13.150513
2015-06-29-21 43 38.453	-1.8340454 -1.2355194 12.247162
2015-06-29-21 43 38.458	-2.11969 -1.3521576 11.317627
2015-06-29-21 43 38.462	-2.11969 -1.2152863 9.919159
2015-06-29-21 43 38.467	-1.5067444 -1.0236664 9.088409
2015-06-29-21 43 38.473	-0.68551636 -0.84632874 8.813477
2015-06-29-21 43 38.478	-0.069000244 -0.60591125 8.895599
2015-06-29-21 43 38.485	0.3642273 -0.36787415 9.083649
2015-06-29-21 43 38.488	0.66415405 -0.14292908 9.28717
2015-06-29-21 43 38.493	0.9831238 0.15937805 9.765625
2015-06-29-21 43 38.498	1.2532959 0.44978333 10.296448
2015-06-29-21 43 38.503	1.3782654 0.7247162 10.724915
2015-06-29-21 43 38.508	1.3485107 0.871109 11.21051
2015-06-29-21 43 38.513	1.2568665 1.0472565 11.566376
2015-06-29-21 43 38.520	1.0688171 1.0674896 11.91629
2015-06-29-21 43 38.523	0.946228 0.935379 12.218597
2015-06-29-21 43 38.528	0.7284241 0.95799255 12.292389
2015-06-29-21 43 38.533	0.6439209 0.90205383 12.359039
2015-06-29-21 43 38.538	0.522522 0.8318329 12.294769
2015-06-29-21 43 38.543	0.4701538 0.7568512 12.192413
2015-06-29-21 43 38.548	0.31066895 0.9877472 11.9496155
2015-06-29-21 43 38.555	-0.5415039 0.5569 11.023651
2015-06-29-21 43 38.559	-0.5415039 0.5569 11.023651
2015-06-29-21 43 38.563	-0.84976196 0.40812683 10.398804
2015-06-29-21 43 38.568	-1.010437 0.043930054 9.532349
2015-06-29-21 43 38.573	-0.9104614 -0.26075745 8.762299
2015-06-29-21 43 38.578	-0.55340576 -0.28694153 8.182678
2015-06-29-21 43 38.583	-0.14398193 -0.1084137 7.7875366
2015-06-29-21 43 38.588	0.1499939 0.102249146 7.514984
2015-06-29-21 43 38.593	0.17855835 0.29981995 7.353119
2015-06-29-21 43 38.599	0.059539795 0.4842987 7.1853027
2015-06-29-21 43 38.603	-0.122558594 0.53904724 7.072235
2015-06-29-21 43 38.608	-0.21182251 0.7996979 7.192444
2015-06-29-21 43 38.613	-0.19277954 0.96513367 7.35907
2015-06-29-21 43 38.619	-0.14279175 1.1829376 7.456665
2015-06-29-21 43 38.623	-0.23800659 1.2579193 7.5316467
2015-06-29-21 43 38.628	-0.2368164 1.3733673 7.719696
2015-06-29-21 43 38.634	-0.31417847 1.4412079 7.795868
2015-06-29-21 43 38.639	-0.3451233 1.4697723 7.943451
2015-06-29-21 43 38.643	-0.3117981 1.4685822 7.982727
2015-06-29-21 43 38.649	-0.3617859 1.5495148 8.012482
2015-06-29-21 43 38.654	-0.33322144 1.5209503 7.8827515
2015-06-29-21 43 38.659	-0.42010498 1.5649872 7.7922974
2015-06-29-21 43 38.664	-0.43319702 1.4888153 7.5042725
2015-06-29-21 43 38.669	-0.45462036 1.4781036 7.278137
2015-06-29-21 43 38.674	-0.484375 1.3186188 6.71994
2015-06-29-21 43 38.679	-0.484375 1.3186188 6.71994
2015-06-29-21 43 38.684	-0.47842407 1.2448273 6.556885
2015-06-29-21 43 38.689	-0.45462036 1.0591583 6.385498
2015-06-29-21 43 38.694	-0.5272217 1.3090973 6.833008
2015-06-29-21 43 38.699	-0.67718506 1.3567047 7.4649963
2015-06-29-21 43 38.705	-0.9556885 1.3626556 8.164825
2015-06-29-21 43 38.709	-1.0901794 1.5340424 9.0503235
