2015-07-02-19 30 35.965	-0.27609253 2.0172577 5.866577
2015-07-02-19 30 35.970	-0.31417847 2.0232086 5.576172
2015-07-02-19 30 35.976	-0.28442383 2.089859 5.43573
2015-07-02-19 30 35.981	-0.2772827 2.051773 5.338135
2015-07-02-19 30 35.986	-0.29870605 2.116043 5.3155212
2015-07-02-19 30 35.991	-0.33917236 2.1505585 5.3797913
2015-07-02-19 30 35.996	-0.34750366 2.16008 5.526184
2015-07-02-19 30 36.001	-0.3927307 2.1172333 5.7392273
2015-07-02-19 30 36.007	-0.28918457 2.2005463 5.8308716
2015-07-02-19 30 36.011	-0.13327026 2.1505585 5.892761
2015-07-02-19 30 36.016	-0.13565063 2.1767426 6.0308228
2015-07-02-19 30 36.022	-0.010681152 2.1529388 6.024872
2015-07-02-19 30 36.026	0.04525757 2.1815033 6.0474854
2015-07-02-19 30 36.031	-0.04876709 2.1910248 5.999878
2015-07-02-19 30 36.036	-0.084472656 2.1422272 6.0213013
2015-07-02-19 30 36.041	-0.28918457 2.1505585 6.102234
2015-07-02-19 30 36.046	-0.32369995 2.0934296 6.339081
2015-07-02-19 30 36.051	-0.46414185 2.1636505 6.629486
2015-07-02-19 30 36.056	-0.5819702 2.154129 6.860382
2015-07-02-19 30 36.061	-0.62838745 2.237442 7.179352
2015-07-02-19 30 36.066	-0.8069153 2.1934052 7.262665
2015-07-02-19 30 36.074	-0.8473816 2.1529388 7.4340515
2015-07-02-19 30 36.077	-0.93426514 2.1065216 7.4471436
2015-07-02-19 30 36.082	-1.2365723 2.1612701 7.585205
2015-07-02-19 30 36.087	-1.2365723 2.1612701 7.585205
2015-07-02-19 30 36.091	-1.3770142 2.127945 7.693512
2015-07-02-19 30 36.096	-1.4710388 2.0755768 7.8565674
2015-07-02-19 30 36.101	-1.6055298 1.993454 8.031525
2015-07-02-19 30 36.107	-1.7376404 1.9851227 8.224335
2015-07-02-19 30 36.112	-1.9911499 1.9196625 9.049133
2015-07-02-19 30 36.116	-1.9911499 1.9196625 9.049133
2015-07-02-19 30 36.121	-2.132782 1.7589874 9.533539
2015-07-02-19 30 36.127	-2.1470642 1.7209015 9.641846
2015-07-02-19 30 36.131	-2.1232605 1.77565 9.582336
2015-07-02-19 30 36.136	-2.0708923 1.7078094 9.575195
2015-07-02-19 30 36.142	-2.0411377 1.6352081 9.404999
2015-07-02-19 30 36.147	-2.0006714 1.5161896 9.310974
2015-07-02-19 30 36.151	-2.0601807 1.4340668 9.191956
2015-07-02-19 30 36.157	-2.094696 1.268631 9.321686
2015-07-02-19 30 36.162	-2.05661 1.2674408 9.510925
2015-07-02-19 30 36.167	-2.0720825 1.236496 9.792999
2015-07-02-19 30 36.173	-2.0768433 1.1865082 10.107208
2015-07-02-19 30 36.177	-2.1232605 1.0853424 10.460693
2015-07-02-19 30 36.182	-2.1482544 1.0270233 10.903442
2015-07-02-19 30 36.188	-2.1756287 0.99845886 11.317627
