2015-07-02-19 35 34.986	-2.8457031 1.1996002 12.220978
2015-07-02-19 35 34.990	-2.8302307 1.1876984 11.773468
2015-07-02-19 35 34.995	-2.7064514 1.2126923 11.228363
2015-07-02-19 35 35.000	-2.6885986 1.2531586 10.685638
2015-07-02-19 35 35.005	-2.7457275 1.3293304 10.146484
2015-07-02-19 35 35.010	-2.7719116 1.3805084 9.481171
2015-07-02-19 35 35.016	-2.8016663 1.4519196 8.96582
2015-07-02-19 35 35.020	-2.8290405 1.5042877 8.51474
2015-07-02-19 35 35.025	-2.9123535 1.5233307 8.083893
2015-07-02-19 35 35.031	-3.0254211 1.5340424 7.8577576
2015-07-02-19 35 35.036	-3.0468445 1.5495148 7.8053894
2015-07-02-19 35 35.041	-3.0063782 1.4638214 7.724457
2015-07-02-19 35 35.045	-3.056366 1.5411835 7.7601624
2015-07-02-19 35 35.051	-2.959961 1.550705 7.8006287
2015-07-02-19 35 35.056	-2.8754578 1.563797 7.976776
2015-07-02-19 35 35.060	-2.6885986 1.4531097 8.079132
2015-07-02-19 35 35.065	-2.517212 1.435257 8.06842
2015-07-02-19 35 35.071	-2.3970032 1.4090729 8.264801
2015-07-02-19 35 35.076	-2.197052 1.3697968 8.374298
2015-07-02-19 35 35.080	-2.0137634 1.332901 8.455231
2015-07-02-19 35 35.086	-1.7638245 1.3995514 8.538544
2015-07-02-19 35 35.091	-1.6114807 1.3947906 8.526642
2015-07-02-19 35 35.099	-1.4710388 1.3079071 8.540924
2015-07-02-19 35 35.101	-1.3413086 1.4269257 8.477844
2015-07-02-19 35 35.106	-1.2139587 1.4221649 8.310028
2015-07-02-19 35 35.111	-1.0628052 1.4638214 8.25766
2015-07-02-19 35 35.118	-0.8902283 1.563797 8.007721
2015-07-02-19 35 35.121	-0.7462158 1.6566315 7.848236
2015-07-02-19 35 35.126	-0.6164856 1.6590118 7.541168
2015-07-02-19 35 35.134	-0.5938721 1.7768402 7.115082
2015-07-02-19 35 35.136	-0.67837524 1.8196869 6.8580017
2015-07-02-19 35 35.141	-0.61886597 1.9220428 6.4842834
2015-07-02-19 35 35.149	-0.5736389 2.03154 6.1319885
2015-07-02-19 35 35.151	-0.61053467 2.179123 5.828491
2015-07-02-19 35 35.156	-0.5760193 2.281479 5.5809326
2015-07-02-19 35 35.161	-0.4772339 2.2600555 5.4904785
2015-07-02-19 35 35.166	-0.51293945 2.371933 5.3559875
2015-07-02-19 35 35.171	-0.42962646 2.3755035 5.2988586
2015-07-02-19 35 35.176	-0.4105835 2.4397736 5.3179016
2015-07-02-19 35 35.181	-0.38320923 2.526657 5.275055
2015-07-02-19 35 35.186	-0.2796631 2.5218964 5.275055
2015-07-02-19 35 35.193	-0.18444824 2.5207062 5.544037
2015-07-02-19 35 35.199	0.0036010742 2.54451 5.7546997
2015-07-02-19 35 35.201	0.1749878 2.5659332 5.9891663
2015-07-02-19 35 35.206	0.32852173 2.5504608 6.2938538
2015-07-02-19 35 35.212	0.45111084 2.5099945 6.59021
2015-07-02-19 35 35.217	0.4868164 2.5314178 6.9663086
2015-07-02-19 35 35.221	0.6367798 2.500473 7.354309
2015-07-02-19 35 35.226	0.7081909 2.5183258 7.854187
2015-07-02-19 35 35.232	0.8069763 2.4861908 8.25528
2015-07-02-19 35 35.239	0.817688 2.462387 8.701599
2015-07-02-19 35 35.242	0.8831482 2.494522 8.920593
2015-07-02-19 35 35.247	0.86053467 2.5337982 9.161011
2015-07-02-19 35 35.252	0.8652954 2.5373688 9.358582
2015-07-02-19 35 35.257	0.87838745 2.640915 9.532349
2015-07-02-19 35 35.262	0.7248535 2.6563873 9.744202
2015-07-02-19 35 35.267	0.6046448 2.7099457 10.072693
2015-07-02-19 35 35.272	0.45944214 2.6825714 10.241699
2015-07-02-19 35 35.277	0.3713684 2.6659088 10.325012
2015-07-02-19 35 35.282	0.36779785 2.680191 10.351196
2015-07-02-19 35 35.287	0.34280396 2.6790009 10.528534
2015-07-02-19 35 35.292	0.28686523 2.6754303 10.541626
2015-07-02-19 35 35.298	0.2737732 2.6492462 10.666595
2015-07-02-19 35 35.302	0.26306152 2.6183014 10.576141
2015-07-02-19 35 35.307	0.25234985 2.583786 10.539246
2015-07-02-19 35 35.312	0.21188354 2.5825958 10.513062
2015-07-02-19 35 35.318	0.23568726 2.621872 10.399994
2015-07-02-19 35 35.322	0.17022705 2.5718842 10.166718
2015-07-02-19 35 35.327	0.16784668 2.6111603 10.045319
2015-07-02-19 35 35.333	0.12857056 2.6266327 9.816803
2015-07-02-19 35 35.338	0.1821289 2.757553 9.648987
2015-07-02-19 35 35.343	0.08810425 2.7194672 9.54068
2015-07-02-19 35 35.347	0.13571167 2.7920685 9.627563
2015-07-02-19 35 35.353	0.16784668 2.7516022 9.685883
2015-07-02-19 35 35.358	0.11071777 2.712326 9.750153
2015-07-02-19 35 35.363	0.046447754 2.795639 9.945343
2015-07-02-19 35 35.368	0.0345459 2.7539825 10.092926
2015-07-02-19 35 35.373	0.05834961 2.718277 10.176239
