11	9	8	0.43145752 -1.7859955 15.642136 0.0 0.0 0.0

11	9	8	0.1696167 -1.7360077 15.889694 0.0 0.0 0.0

11	9	8	-0.042236328 -1.5431976 15.784958 0.0 0.0 0.0

11	9	8	-0.18029785 -1.3408661 15.246994 0.0 0.0 0.0

11	9	8	-0.16125488 -1.0933075 14.511459 0.0 0.0 0.0

11	9	8	-0.080322266 -0.8195648 13.621201 0.0 0.0 0.0

11	9	8	0.045837402 -0.55296326 12.642868 0.0 0.0 0.0

11	9	8	-0.0446167 -0.2601776 11.735947 0.0 0.0 0.0

11	9	8	-0.2088623 -0.13401794 10.945663 0.0 0.0 0.0

11	9	8	-0.46594238 -0.022140503 10.043503 0.0 0.0 0.0

11	9	8	-0.64923096 0.037368774 9.2270355 0.0 0.0 0.0

11	9	8	-0.7277832 0.020706177 8.510544 0.0 0.0 0.0

11	9	8	-0.6968384 0.104019165 7.6559906 0.0 0.0 0.0

11	9	8	-0.6373291 0.1421051 6.9561615 0.0 0.0 0.0

11	9	8	-0.5206909 0.22303772 6.401535 0.0 0.0 0.0

11	9	8	-0.43499756 0.29444885 5.973068 0.0 0.0 0.0

11	9	8	-0.2755127 0.3396759 5.9040375 0.0 0.0 0.0

11	9	8	-0.11364746 0.4634552 6.0659027 0.0 0.0 0.0

11	9	8	0.117248535 0.49440002 6.4253387 0.0 0.0 0.0

11	9	8	0.28625488 0.55152893 6.9752045 0.0 0.0 0.0

11	9	8	0.43145752 0.5277252 7.594101 0.0 0.0 0.0

11	9	8	0.42193604 0.5467682 8.179672 0.0 0.0 0.0

11	9	8	0.3909912 0.513443 8.608139 0.0 0.0 0.0

11	9	8	0.3600464 0.5539093 8.739059 0.0 0.0 0.0

11	9	8	0.31958008 0.6467438 8.608139 0.0 0.0 0.0

11	9	8	0.34100342 0.6919708 8.265366 0.0 0.0 0.0

11	9	8	0.32434082 0.7776642 7.851181 0.0 0.0 0.0

11	9	8	0.2029419 0.8252716 7.5203094 0.0 0.0 0.0

11	9	8	0.010131836 0.9157257 7.229904 0.0 0.0 0.0

11	9	8	-0.051757813 1.0014191 7.003769 0.0 0.0 0.0

11	9	8	-0.11602783 1.0228424 6.9061737 0.0 0.0 0.0

11	9	8	-0.21362305 1.1371002 6.6490936 0.0 0.0 0.0

11	9	8	-0.28979492 1.2013702 6.5848236 0.0 0.0 0.0

11	9	8	-0.2588501 1.3322906 6.4158173 0.0 0.0 0.0

11	9	8	-0.18267822 1.4394073 6.2444305 0.0 0.0 0.0

11	9	8	-0.17077637 1.546524 6.027817 0.0 0.0 0.0

11	9	8	-0.09222412 1.6726837 5.925461 0.0 0.0 0.0

11	9	8	0.14105225 1.7083893 5.7421722 0.0 0.0 0.0

11	9	8	0.41241455 1.8083649 5.777878 0.0 0.0 0.0

11	9	8	0.66711426 1.9035797 5.9611664 0.0 0.0 0.0

11	9	8	0.8694458 1.9369049 6.253952 0.0 0.0 0.0

11	9	8	0.8623047 1.8964386 6.741928 0.0 0.0 0.0

11	9	8	0.91467285 1.8726349 7.07518 0.0 0.0 0.0

11	9	8	0.9432373 1.8274078 7.4060516 0.0 -0.0 0.0

11	9	8	0.8051758 1.9297638 7.736923 0.0 -0.0 0.0

11	9	8	0.7528076 2.091629 7.927353 0.0 -0.0 0.0

11	9	8	0.6123657 2.2677765 8.005905 0.0 -0.0 0.0

11	9	8	0.50286865 2.48201 8.198715 0.0 -0.0 0.0

11	9	8	0.49334717 2.7081451 8.474838 0.0 -0.0 0.0

11	9	8	0.440979 2.950943 8.850937 21.195679 2.9178517 1.7968595

