2015-07-02-17 58 24.471	0.020263672 0.7330475 7.397156
2015-07-02-17 58 24.478	-0.045196533 0.8139801 6.790161
2015-07-02-17 58 24.482	0.02859497 0.9437103 6.1391296
2015-07-02-17 58 24.488	0.12738037 1.0448761 5.4833374
2015-07-02-17 58 24.492	0.25354004 1.1412811 5.0334473
2015-07-02-17 58 24.497	0.34399414 1.2245941 4.5359497
2015-07-02-17 58 24.502	0.471344 1.3507538 4.1419983
2015-07-02-17 58 24.509	0.5594177 1.4816742 3.8504028
2015-07-02-17 58 24.512	0.63082886 1.4983368 3.6218872
2015-07-02-17 58 24.517	0.63916016 1.6292572 3.4433594
2015-07-02-17 58 24.522	0.57489014 1.6637726 3.3088684
2015-07-02-17 58 24.527	0.52490234 1.7030487 3.0827332
2015-07-02-17 58 24.532	0.355896 1.6709137 3.0779724
2015-07-02-17 58 24.537	0.30114746 1.7101898 2.9803772
2015-07-02-17 58 24.542	0.3725586 1.8208771 3.0101318
2015-07-02-17 58 24.548	0.31900024 1.9434662 3.0410767
2015-07-02-17 58 24.552	0.3642273 1.9577484 3.2826843
2015-07-02-17 58 24.557	0.31661987 2.050583 3.3945618
2015-07-02-17 58 24.564	0.15951538 2.135086 3.5231018
2015-07-02-17 58 24.568	0.08691406 2.243393 3.7016296
2015-07-02-17 58 24.572	-0.039245605 2.358841 3.8111267
2015-07-02-17 58 24.577	-0.08566284 2.4564362 4.0860596
2015-07-02-17 58 24.583	-0.055908203 2.596878 4.209839
2015-07-02-17 58 24.588	-0.033294678 2.7087555 4.500244
2015-07-02-17 58 24.593	-0.009490967 2.833725 4.773987
2015-07-02-17 58 24.597	0.0262146 2.9824982 5.070343
2015-07-02-17 58 24.603	0.03930664 2.9777374 5.390503
2015-07-02-17 58 24.608	-0.0154418945 3.0110626 5.8308716
2015-07-02-17 58 24.615	-0.15350342 2.9908295 6.071289
2015-07-02-17 58 24.618	-0.34155273 2.9741669 6.3974
2015-07-02-17 58 24.623	-0.60339355 2.8099213 6.800873
2015-07-02-17 58 24.628	-0.9199829 2.7480316 7.3388367
2015-07-02-17 58 24.633	-1.2675171 2.634964 7.8577576
2015-07-02-17 58 24.638	-1.4936523 2.5397491 8.51236
2015-07-02-17 58 24.643	-1.5531616 2.5980682 8.957489
2015-07-02-17 58 24.648	-1.3674927 2.634964 9.450226
2015-07-02-17 58 24.653	-1.1044617 2.7325592 9.948914
2015-07-02-17 58 24.658	-0.95806885 2.7539825 10.44046
2015-07-02-17 58 24.665	-0.7331238 2.8515778 10.879639
2015-07-02-17 58 24.668	-0.57839966 2.871811 11.318817
2015-07-02-17 58 24.673	-0.49508667 2.8741913 11.588989
2015-07-02-17 58 24.678	-0.29870605 2.7742157 11.753235
2015-07-02-17 58 24.683	-0.13922119 2.7432709 11.650879
2015-07-02-17 58 24.688	-0.09637451 2.5218964 11.554474
2015-07-02-17 58 24.693	0.0107421875 2.5111847 11.254547
2015-07-02-17 58 24.699	0.12261963 2.4540558 10.808228
2015-07-02-17 58 24.703	0.2654419 2.5088043 10.30954
2015-07-02-17 58 24.708	0.36065674 2.5433197 9.901306
2015-07-02-17 58 24.715	0.38446045 2.5956879 9.626373
2015-07-02-17 58 24.718	0.26663208 2.6313934 9.333588
2015-07-02-17 58 24.723	0.17974854 2.6659088 9.002716
2015-07-02-17 58 24.729	-0.054718018 2.6468658 8.89679
2015-07-02-17 58 24.733	-0.3034668 2.6528168 9.041992
2015-07-02-17 58 24.738	-0.55578613 2.494522 9.227661
2015-07-02-17 58 24.746	-0.9866333 2.3493195 9.664459
2015-07-02-17 58 24.751	-1.356781 2.2279205 10.071503
2015-07-02-17 58 24.753	-1.6733704 2.0529633 10.732056
2015-07-02-17 58 24.758	-1.979248 1.9315643 11.599701
2015-07-02-17 58 24.764	-2.1672974 1.8363495 12.457825
2015-07-02-17 58 24.769	-2.1863403 1.7542267 13.290955
2015-07-02-17 58 24.773	-1.8721313 1.7732697 14.037201
2015-07-02-17 58 24.778	-1.5626831 1.7339935 14.568024
2015-07-02-17 58 24.784	-1.112793 1.7851715 14.99292
2015-07-02-17 58 24.790	-0.6724243 1.9137115 15.367828
2015-07-02-17 58 24.794	-0.30822754 2.0172577 15.595154
2015-07-02-17 58 24.799	-0.082092285 2.1065216 15.629669
2015-07-02-17 58 24.804	-0.06304932 2.0850983 15.4071045
2015-07-02-17 58 24.809	-0.22253418 1.9244232 15.008392
2015-07-02-17 58 24.814	-0.38082886 1.7054291 14.460907
2015-07-02-17 58 24.819	-0.6486206 1.5007172 14.100281
2015-07-02-17 58 24.824	-0.9187927 1.5173798 13.651581
2015-07-02-17 58 24.829	-1.2568054 1.5685577 13.45639
2015-07-02-17 58 24.834	-1.5317383 1.6328278 13.233826
2015-07-02-17 58 24.839	-1.953064 1.5852203 13.321899
2015-07-02-17 58 24.844	-2.2303772 1.4388275 13.370697
2015-07-02-17 58 24.849	-2.337494 1.3757477 13.45639
2015-07-02-17 58 24.854	-2.2696533 1.3567047 13.742035
2015-07-02-17 58 24.859	-2.1173096 1.2591095 14.196686
2015-07-02-17 58 24.865	-2.0256653 1.2329254 14.784637
2015-07-02-17 58 24.870	-1.9006958 1.0770111 15.261902
2015-07-02-17 58 24.874	-1.8114319 0.9972687 15.830811
2015-07-02-17 58 24.879	-1.7900085 0.8163605 16.446136
2015-07-02-17 58 24.884	-1.7566833 0.65449524 16.840088
2015-07-02-17 58 24.890	-1.6852722 0.345047 17.081696
2015-07-02-17 58 24.896	-1.6769409 0.17723083 17.120972
2015-07-02-17 58 24.899	-1.5841064 -0.050094604 16.894836
2015-07-02-17 58 24.905	-1.4424744 -0.18815613 16.649658
2015-07-02-17 58 24.910	-1.3555908 -0.3297882 16.110504
2015-07-02-17 58 24.914	-1.3686829 -0.44166565 15.703461
2015-07-02-17 58 24.919	-1.5186462 -0.46546936 15.109558
2015-07-02-17 58 24.925	-1.7697754 -0.5880585 14.3871155
2015-07-02-17 58 24.930	-1.9721069 -0.56425476 13.656342
2015-07-02-17 58 24.935	-2.2815552 -0.5130768 12.987457
2015-07-02-17 58 24.940	-2.4398499 -0.42500305 12.359039
2015-07-02-17 58 24.945	-2.5969543 -0.19767761 11.855591
2015-07-02-17 58 24.950	-2.6374207 -0.01914978 11.318817
2015-07-02-17 58 24.955	-2.69693 0.14271545 10.88678
2015-07-02-17 58 24.960	-2.6314697 0.34266663 10.474976
2015-07-02-17 58 24.965	-2.5874329 0.58665466 10.089355
2015-07-02-17 58 24.970	-2.4672241 0.7723236 9.791809
2015-07-02-17 58 24.975	-2.3993835 0.9210968 9.265747
2015-07-02-17 58 24.980	-2.3041687 1.121048 8.977722
2015-07-02-17 58 24.985	-2.1506348 1.2591095 8.495697
2015-07-02-17 58 24.991	-1.901886 1.4221649 7.957733
2015-07-02-17 58 24.995	-1.6364746 1.4757233 7.6197205
2015-07-02-17 58 25.000	-1.4162903 1.5554657 7.032959
2015-07-02-17 58 25.005	-1.1949158 1.6494904 6.7235107
2015-07-02-17 58 25.011	-0.9842529 1.6947174 6.2795715
2015-07-02-17 58 25.015	-0.87475586 1.6625824 5.9010925
2015-07-02-17 58 25.020	-0.6748047 1.6435394 5.6428223
2015-07-02-17 58 25.025	-0.52246094 1.6161652 5.283386
2015-07-02-17 58 25.031	-0.48675537 1.4911957 5.045349
2015-07-02-17 58 25.035	-0.30584717 1.4721527 4.85849
2015-07-02-17 58 25.040	-0.2939453 1.448349 4.6692505
2015-07-02-17 58 25.048	0.06311035 1.3102875 4.693054
2015-07-02-17 58 25.052	0.30352783 1.3245697 4.7537537
2015-07-02-17 58 25.055	0.30352783 1.3245697 4.7537537
2015-07-02-17 58 25.061	0.70700073 1.3888397 4.9775085
2015-07-02-17 58 25.066	1.3711243 1.7411346 5.665436
2015-07-02-17 58 25.071	1.3711243 1.7411346 5.665436
2015-07-02-17 58 25.076	1.510376 1.9458466 5.8630066
2015-07-02-17 58 25.081	1.6615295 2.051773 6.154602
2015-07-02-17 58 25.086	1.5377502 2.025589 6.3676453
2015-07-02-17 58 25.092	1.5377502 2.025589 6.3676453
2015-07-02-17 58 25.096	1.3937378 1.9625092 6.2200623
2015-07-02-17 58 25.101	1.324707 1.9220428 6.0355835
2015-07-02-17 58 25.106	1.0914307 1.8553925 5.5285645
2015-07-02-17 58 25.111	1.1164246 1.8803864 5.2095947
2015-07-02-17 58 25.116	1.1211853 2.0041656 4.865631
2015-07-02-17 58 25.121	1.1568909 2.116043 4.564514
2015-07-02-17 58 25.126	1.0545349 2.1231842 4.2598267
2015-07-02-17 58 25.131	0.87957764 2.2790985 3.9230042
2015-07-02-17 58 25.136	0.5308533 2.3445587 3.781372
2015-07-02-17 58 25.141	0.1083374 2.4778595 3.7397156
2015-07-02-17 58 25.146	-0.31774902 2.6706696 3.645691
2015-07-02-17 58 25.152	-0.4343872 2.9670258 3.7992249
2015-07-02-17 58 25.156	-1.1139832 3.0443878 4.132477
2015-07-02-17 58 25.161	-1.4258118 3.1764984 4.704956
2015-07-02-17 58 25.166	-1.6471863 3.3478851 5.058441
2015-07-02-17 58 25.172	-1.7090759 3.399063 5.5428467
2015-07-02-17 58 25.176	-1.6531372 3.359787 5.897522
2015-07-02-17 58 25.181	-1.5614929 3.147934 6.2283936
2015-07-02-17 58 25.187	-1.2782288 2.981308 6.4331055
2015-07-02-17 58 25.192	-0.87713623 2.8575287 6.615204
2015-07-02-17 58 25.198	-0.46295166 2.8253937 6.8306274
