2015-07-01-18 49 54.484	-0.22253418 3.6894684 12.251923
2015-07-01-18 49 54.489	-0.26538086 3.6371002 12.374512
2015-07-01-18 49 54.495	-0.4022522 3.6013947 12.543518
2015-07-01-18 49 54.502	-0.72003174 3.1443634 12.600647
2015-07-01-18 49 54.505	-0.72003174 3.1443634 12.600647
2015-07-01-18 49 54.510	-0.8973694 2.8301544 12.593506
2015-07-01-18 49 54.515	-0.92355347 2.5552216 12.5578
2015-07-01-18 49 54.520	-0.87594604 2.2588654 12.526855
2015-07-01-18 49 54.525	-0.567688 2.0053558 12.55304
2015-07-01-18 49 54.530	-0.13446045 1.7542267 12.94223
2015-07-01-18 49 54.535	0.31185913 1.5721283 13.226685
2015-07-01-18 49 54.540	0.8426819 1.4792938 13.534943
2015-07-01-18 49 54.546	1.4663391 1.4721527 13.64801
2015-07-01-18 49 54.550	2.1364136 1.4947662 13.042206
2015-07-01-18 49 54.555	2.716034 1.5518951 12.7387085
2015-07-01-18 49 54.560	3.0921326 1.5066681 12.339996
2015-07-01-18 49 54.566	3.1361694 1.3947906 12.148376
2015-07-01-18 49 54.570	2.7910156 0.98179626 11.859161
2015-07-01-18 49 54.575	2.5636902 0.7378082 11.5842285
2015-07-01-18 49 54.580	2.439911 0.62117004 11.240265
2015-07-01-18 49 54.586	2.447052 0.6663971 10.716583
2015-07-01-18 49 54.590	2.4863281 0.7259064 10.330963
2015-07-01-18 49 54.595	2.401825 0.7973175 10.096497
2015-07-01-18 49 54.600	2.0292969 0.64616394 9.816803
2015-07-01-18 49 54.606	0.7903137 0.37956238 9.132446
2015-07-01-18 49 54.610	1.1330872 0.6306915 8.96344
2015-07-01-18 49 54.616	1.8971863 1.2317352 9.951294
2015-07-01-18 49 54.621	2.2887573 1.7328033 10.765381
2015-07-01-18 49 54.626	1.8222046 1.7792206 11.383087
2015-07-01-18 49 54.631	1.0759583 1.5030975 11.555664
2015-07-01-18 49 54.636	0.57250977 1.1734161 11.78894
2015-07-01-18 49 54.641	0.41659546 0.92466736 12.274536
2015-07-01-18 49 54.646	0.5118103 0.75209045 12.817261
2015-07-01-18 49 54.652	1.0283508 0.6985321 14.005066
2015-07-01-18 49 54.656	1.0283508 0.6985321 14.005066
2015-07-01-18 49 54.661	1.1699829 0.5235748 14.209778
2015-07-01-18 49 54.666	1.0950012 0.32957458 14.16217
2015-07-01-18 49 54.671	0.8188782 0.1058197 13.814636
2015-07-01-18 49 54.676	0.7438965 -0.02748108 13.230255
2015-07-01-18 49 54.681	0.43206787 -0.17506409 12.598267
2015-07-01-18 49 54.687	0.24163818 -0.12150574 11.861542
2015-07-01-18 49 54.691	0.027404785 -0.0024871826 11.277161
2015-07-01-18 49 54.696	-0.034484863 0.20341492 10.611847
2015-07-01-18 49 54.702	-0.23562622 0.6806793 8.700409
2015-07-01-18 49 54.707	-0.23562622 0.6806793 8.700409
2015-07-01-18 49 54.711	-0.15945435 1.2103119 7.833954
2015-07-01-18 49 54.717	0.3059082 2.1565094 6.26886
2015-07-01-18 49 54.721	0.5391846 2.5099945 5.524994
2015-07-01-18 49 54.727	0.34042358 2.5980682 4.7335205
2015-07-01-18 49 54.731	-0.17611694 2.6373444 4.607361
2015-07-01-18 49 54.736	-0.55340576 2.6361542 4.4645386
2015-07-01-18 49 54.741	-0.97473145 2.6004486 4.428833
2015-07-01-18 49 54.747	-1.1889648 2.6575775 4.5026245
2015-07-01-18 49 54.751	-1.3305969 2.7837372 4.485962
2015-07-01-18 49 54.756	-1.4484253 2.956314 4.5549927
2015-07-01-18 49 54.761	-1.7697754 3.045578 4.6311646
2015-07-01-18 49 54.768	-1.8947449 3.0051117 4.79541
2015-07-01-18 49 54.772	-1.9030762 3.0027313 4.750183
2015-07-01-18 49 54.777	-1.8399963 3.0336761 4.634735
2015-07-01-18 49 54.783	-1.453186 3.064621 4.6561584
2015-07-01-18 49 54.787	-0.8807068 3.2729034 4.453827
2015-07-01-18 49 54.792	2.685089 4.181015 2.928009
2015-07-01-18 49 54.797	6.609131 5.4914093 1.7973328
2015-07-01-18 49 54.804	5.3868103 5.374771 2.966095
2015-07-01-18 49 54.808	4.5477295 5.4223785 2.9994202
2015-07-01-18 49 54.812	4.9452515 5.7413483 2.7720947
2015-07-01-18 49 54.817	3.3027954 4.936783 4.1574707
2015-07-01-18 49 54.822	1.5068054 4.514267 5.159607
2015-07-01-18 49 54.827	0.6677246 4.635666 5.69162
2015-07-01-18 49 54.832	0.22259521 5.143875 6.5485535
2015-07-01-18 49 54.837	-0.082092285 5.7032623 7.3186035
2015-07-01-18 49 54.842	-0.47366333 5.9210663 7.4971313
2015-07-01-18 49 54.849	-1.2187195 5.9032135 7.6340027
2015-07-01-18 49 54.852	-1.953064 5.7937164 7.8053894
2015-07-01-18 49 54.857	-2.4327087 5.919876 7.87204
2015-07-01-18 49 54.862	-2.5612488 5.994858 8.038666
2015-07-01-18 49 54.868	-2.6707458 5.9686737 8.232666
2015-07-01-18 49 54.872	-2.748108 5.969864 8.275513
2015-07-01-18 49 54.878	-2.7433472 5.997238 8.25647
2015-07-01-18 49 54.883	-2.665985 6.0555573 8.244568
2015-07-01-18 49 54.888	-2.5921936 5.988907 8.270752
2015-07-01-18 49 54.893	-2.620758 5.977005 8.337402
2015-07-01-18 49 54.898	-2.6433716 5.959152 8.468323
2015-07-01-18 49 54.903	-2.63266 5.925827 8.699219
2015-07-01-18 49 54.908	-2.729065 5.855606 9.088409
2015-07-01-18 49 54.913	-2.7397766 5.747299 9.47998
2015-07-01-18 49 54.918	-2.7897644 5.5687714 9.975098
2015-07-01-18 49 54.923	-2.736206 5.4104767 10.573761
2015-07-01-18 49 54.928	-2.6374207 5.2105255 11.148621
2015-07-01-18 49 54.933	-2.466034 4.989151 11.5842285
2015-07-01-18 49 54.938	-2.2839355 4.733261 11.882965
2015-07-01-18 49 54.943	-1.9137878 4.509506 11.947235
2015-07-01-18 49 54.949	-1.5460205 4.290512 12.0138855
2015-07-01-18 49 54.954	-1.144928 4.032242 11.778229
2015-07-01-18 49 54.958	-0.8057251 3.8525238 11.610413
2015-07-01-18 49 54.963	-0.4189148 3.7620697 11.300964
