2015-07-01-18 44 45.343	-1.7828674 1.8922882 10.8237
2015-07-01-18 44 45.348	-2.255371 1.7851715 10.453552
2015-07-01-18 44 45.353	-2.7243042 1.5054779 10.152435
2015-07-01-18 44 45.359	-3.177765 1.249588 9.879883
2015-07-01-18 44 45.365	-3.5645752 0.9960785 9.708496
2015-07-01-18 44 45.370	-3.8823547 0.838974 9.60614
2015-07-01-18 44 45.374	-4.000183 0.86872864 9.754913
2015-07-01-18 44 45.379	-3.8954468 1.0175018 9.781097
2015-07-01-18 44 45.384	-4.244171 0.83540344 10.189331
2015-07-01-18 44 45.388	-4.4964905 0.6985321 10.460693
2015-07-01-18 44 45.394	-4.454834 0.67710876 10.50235
2015-07-01-18 44 45.399	-4.370331 0.73542786 10.57019
2015-07-01-18 44 45.404	-4.000183 0.89134216 10.390472
2015-07-01-18 44 45.409	-3.6300354 1.1377106 10.095306
2015-07-01-18 44 45.414	-3.1242065 1.3305206 9.643036
2015-07-01-18 44 45.419	-2.7445374 1.5269012 9.09198
2015-07-01-18 44 45.424	-2.4291382 1.660202 8.432617
2015-07-01-18 44 45.429	-2.138733 1.7780304 7.7851563
2015-07-01-18 44 45.434	-1.9578247 1.9029999 7.173401
2015-07-01-18 44 45.439	-1.8173828 2.03154 6.6973267
2015-07-01-18 44 45.444	-1.7697754 2.180313 6.1462708
2015-07-01-18 44 45.449	-1.60672 2.2660065 5.609497
2015-07-01-18 44 45.454	-1.510315 2.3707428 5.2286377
2015-07-01-18 44 45.459	-1.4686584 2.4183502 4.902527
2015-07-01-18 44 45.465	-1.4757996 2.3445587 4.79541
2015-07-01-18 44 45.469	-1.1532593 2.044632 4.935852
2015-07-01-18 44 45.474	-1.2020569 1.9994049 5.0917664
2015-07-01-18 44 45.479	-1.0390015 2.0220184 5.4119263
2015-07-01-18 44 45.485	-0.9283142 2.1446075 5.7154236
2015-07-01-18 44 45.489	-0.89141846 2.333847 6.057007
2015-07-01-18 44 45.494	-0.7497864 2.4088287 6.2986145
2015-07-01-18 44 45.501	-0.47961426 2.2457733 6.8437195
2015-07-01-18 44 45.505	-0.47961426 2.2457733 6.8437195
2015-07-01-18 44 45.509	-0.35583496 2.0351105 6.9532166
2015-07-01-18 44 45.514	-0.15231323 1.8744354 7.053192
2015-07-01-18 44 45.519	0.05239868 1.7458954 7.243622
2015-07-01-18 44 45.525	0.89385986 2.3005219 7.6792297
2015-07-01-18 44 45.530	1.2449646 2.3290863 7.950592
2015-07-01-18 44 45.535	0.8164978 1.6221161 8.149353
2015-07-01-18 44 45.540	0.50942993 0.4854889 8.884888
2015-07-01-18 44 45.547	1.3544617 0.95085144 9.209808
2015-07-01-18 44 45.550	1.0961914 1.4911957 7.4852295
2015-07-01-18 44 45.555	0.44992065 1.4055023 7.116272
2015-07-01-18 44 45.560	0.1749878 1.2269745 8.014862
2015-07-01-18 44 45.565	0.046447754 0.9770355 8.738495
2015-07-01-18 44 45.570	0.14761353 0.71876526 8.814667
2015-07-01-18 44 45.575	0.4618225 0.6390228 8.969391
2015-07-01-18 44 45.580	0.9236145 0.6068878 8.946777
2015-07-01-18 44 45.586	1.1890259 0.7711334 9.011047
2015-07-01-18 44 45.590	1.3996887 0.8722992 9.247894
2015-07-01-18 44 45.595	1.5151367 0.97346497 9.47998
2015-07-01-18 44 45.600	1.5532227 0.97465515 9.682312
2015-07-01-18 44 45.605	1.6234436 0.7294769 9.66922
2015-07-01-18 44 45.610	1.7198486 0.5200043 9.721588
2015-07-01-18 44 45.615	1.7615051 0.312912 9.679932
2015-07-01-18 44 45.620	1.8269653 0.22364807 9.595428
2015-07-01-18 44 45.626	1.9376526 0.22721863 9.294312
2015-07-01-18 44 45.630	2.0733337 0.21888733 9.181244
2015-07-01-18 44 45.635	2.0650024 0.114151 9.166962
2015-07-01-18 44 45.640	2.1483154 0.027267456 9.166962
2015-07-01-18 44 45.646	2.17688 -0.11198425 9.116974
2015-07-01-18 44 45.651	2.4458618 -0.3393097 9.316925
2015-07-01-18 44 45.656	2.4458618 -0.3393097 9.316925
2015-07-01-18 44 45.661	2.8279114 -0.33454895 9.60733
2015-07-01-18 44 45.667	3.2587585 -0.28337097 9.687073
2015-07-01-18 44 45.671	3.6122437 -0.17863464 9.888214
2015-07-01-18 44 45.675	3.9978638 0.040359497 10.003662
2015-07-01-18 44 45.681	4.0549927 0.06059265 9.978668
2015-07-01-18 44 45.686	4.5655823 0.30696106 9.307404
2015-07-01-18 44 45.691	5.6688843 1.1865082 8.521881
2015-07-01-18 44 45.696	5.903351 1.8922882 8.117218
2015-07-01-18 44 45.701	4.058563 1.6649628 8.544495
2015-07-01-18 44 45.706	3.505127 1.6304474 9.043182
2015-07-01-18 44 45.711	3.8633728 1.6316376 9.831085
2015-07-01-18 44 45.716	3.960968 1.6542511 11.179565
2015-07-01-18 44 45.721	3.4146729 1.5292816 11.419983
2015-07-01-18 44 45.726	3.3884888 1.7078094 11.098633
2015-07-01-18 44 45.731	3.056427 1.845871 11.356903
