2015-06-30-19 05 19.036	0.7677002 0.017745972 7.461426
2015-06-30-19 05 19.041	0.8188782 0.1724701 7.0293884
2015-06-30-19 05 19.046	0.8831482 0.33195496 6.6913757
2015-06-30-19 05 19.051	0.7510376 0.46406555 6.443817
2015-06-30-19 05 19.056	0.7355652 0.5985565 6.436676
2015-06-30-19 05 19.062	0.6843872 0.79493713 6.71994
2015-06-30-19 05 19.072	0.87005615 0.9698944 6.5556946
2015-06-30-19 05 19.073	0.69628906 0.87705994 6.320038
2015-06-30-19 05 19.079	0.48919678 0.81755066 5.8034973
2015-06-30-19 05 19.082	0.48919678 0.81755066 5.8034973
2015-06-30-19 05 19.087	0.48443604 0.88539124 5.603546
2015-06-30-19 05 19.092	0.42611694 0.9948883 5.5368958
2015-06-30-19 05 19.096	0.36779785 1.204361 5.4892883
2015-06-30-19 05 19.104	0.3142395 1.2579193 5.544037
2015-06-30-19 05 19.108	0.23925781 1.3209991 5.526184
2015-06-30-19 05 19.112	0.2071228 1.4126434 5.601166
2015-06-30-19 05 19.117	0.2154541 1.467392 5.5357056
2015-06-30-19 05 19.123	0.30352783 1.5614166 5.4976196
2015-06-30-19 05 19.127	0.37374878 1.6316376 5.5095215
2015-06-30-19 05 19.132	0.4451599 1.7328033 5.410736
2015-06-30-19 05 19.137	0.51776123 1.8149261 5.5226135
2015-06-30-19 05 19.143	0.5213318 1.8280182 5.6571045
2015-06-30-19 05 19.147	0.522522 1.7744598 6.0105896
2015-06-30-19 05 19.152	0.5856018 1.7387543 6.6009216
2015-06-30-19 05 19.157	0.61416626 1.6387787 7.0305786
2015-06-30-19 05 19.162	0.52490234 1.4471588 7.455475
2015-06-30-19 05 19.167	0.3320923 1.1460419 7.7732544
2015-06-30-19 05 19.172	0.27853394 0.8318329 8.118408
2015-06-30-19 05 19.177	0.25354004 0.47477722 8.7361145
2015-06-30-19 05 19.183	0.25354004 0.47477722 8.7361145
2015-06-30-19 05 19.189	0.35827637 0.16651917 9.139587
2015-06-30-19 05 19.192	0.34161377 -0.022720337 9.328827
2015-06-30-19 05 19.197	0.5927429 0.12010193 10.077454
2015-06-30-19 05 19.205	0.72366333 0.06654358 9.934631
2015-06-30-19 05 19.207	0.2571106 -0.037002563 9.79538
2015-06-30-19 05 19.212	-0.07733154 -1.0681152E-4 9.453796
2015-06-30-19 05 19.217	0.19760132 0.03440857 9.2300415
2015-06-30-19 05 19.224	0.65463257 0.06297302 9.28717
2015-06-30-19 05 19.228	0.8260193 0.12486267 9.6085205
2015-06-30-19 05 19.232	0.7319946 0.27720642 9.9263
2015-06-30-19 05 19.238	0.38565063 0.44502258 10.355957
2015-06-30-19 05 19.244	0.16070557 0.61283875 10.574951
2015-06-30-19 05 19.247	0.014312744 0.70329285 10.918915
2015-06-30-19 05 19.253	0.17260742 0.7009125 11.046265
2015-06-30-19 05 19.258	0.23092651 0.6330719 11.033173
2015-06-30-19 05 19.266	0.28805542 0.5164337 10.716583
2015-06-30-19 05 19.268	0.1166687 0.49977112 10.316681
2015-06-30-19 05 19.274	0.020263672 0.45811462 10.0191345
2015-06-30-19 05 19.278	-0.138031 0.4593048 9.841797
2015-06-30-19 05 19.283	-0.18206787 0.46644592 9.888214
2015-06-30-19 05 19.288	-0.14279175 0.5164337 9.910828
2015-06-30-19 05 19.293	-0.022583008 0.6390228 9.898926
2015-06-30-19 05 19.298	0.10952759 0.6925812 10.007233
