2015-06-30-19 02 07.920	0.54037476 1.4328766 7.237671
2015-06-30-19 02 07.925	0.36779785 1.4245453 7.5423584
2015-06-30-19 02 07.930	0.15475464 1.3626556 7.584015
2015-06-30-19 02 07.935	-0.13327026 1.2472076 7.4649963
2015-06-30-19 02 07.941	-0.3439331 1.1127167 7.442383
2015-06-30-19 02 07.946	-0.35821533 1.1103363 7.284088
2015-06-30-19 02 07.950	-0.3356018 1.0877228 7.090088
2015-06-30-19 02 07.957	-0.3867798 1.0948639 7.002014
2015-06-30-19 02 07.961	-0.29275513 1.1353302 7.027008
2015-06-30-19 02 07.966	0.12142944 0.9770355 7.397156
2015-06-30-19 02 07.970	0.48562622 0.8056488 8.029144
2015-06-30-19 02 07.976	-0.61291504 0.8722992 7.8970337
2015-06-30-19 02 07.981	-0.9199829 0.8484955 8.239807
2015-06-30-19 02 07.985	-0.94140625 0.954422 8.530212
2015-06-30-19 02 07.990	-0.8295288 1.0710602 8.734924
2015-06-30-19 02 07.996	-0.74264526 1.088913 8.971771
2015-06-30-19 02 08.001	-0.74383545 1.0841522 9.071747
2015-06-30-19 02 08.007	-0.61172485 1.115097 9.184814
2015-06-30-19 02 08.012	-0.5403137 1.2281647 9.370483
2015-06-30-19 02 08.017	-0.4772339 1.2567291 9.706116
2015-06-30-19 02 08.021	-0.484375 1.1365204 9.939392
2015-06-30-19 02 08.026	-0.5760193 1.0424957 10.098877
2015-06-30-19 02 08.032	-0.535553 0.9460907 10.241699
2015-06-30-19 02 08.036	-0.5188904 0.84968567 10.307159
2015-06-30-19 02 08.043	-0.48913574 0.90205383 10.5321045
2015-06-30-19 02 08.046	-0.4927063 0.9806061 10.729675
2015-06-30-19 02 08.051	-0.49627686 1.1186676 10.728485
2015-06-30-19 02 08.058	-0.35107422 1.1912689 10.602325
2015-06-30-19 02 08.063	-0.6260071 1.1079559 10.1857605
2015-06-30-19 02 08.066	-0.5986328 1.1757965 9.80014
2015-06-30-19 02 08.071	-0.31417847 1.2948151 9.752533
2015-06-30-19 02 08.077	-0.23324585 1.5602264 9.823944
2015-06-30-19 02 08.082	-0.39987183 1.8292084 9.933441
2015-06-30-19 02 08.086	-0.49627686 2.1100922 10.05127
2015-06-30-19 02 08.092	-0.56411743 2.2874298 10.157196
2015-06-30-19 02 08.096	-0.48080444 2.4278717 10.259552
2015-06-30-19 02 08.102	-0.4915161 2.4992828 10.213135
