2015-07-02-18 19 55.910	-1.1984863 3.815628 1.4628906
2015-07-02-18 19 55.917	-1.2841797 3.8191986 1.3319702
2015-07-02-18 19 55.927	-1.4460449 3.7989655 1.2819824
2015-07-02-18 19 55.929	-1.6233826 3.6109161 1.2296143
2015-07-02-18 19 55.935	-1.8102417 3.5490265 1.2224731
2015-07-02-18 19 55.936	-1.895935 3.481186 1.3569641
2015-07-02-18 19 55.941	-2.1542053 3.4335785 1.5557251
2015-07-02-18 19 55.948	-2.286316 3.4383392 1.8187561
2015-07-02-18 19 55.952	-2.460083 3.4764252 2.1912842
2015-07-02-18 19 55.957	-2.6552734 3.5311737 2.517395
2015-07-02-18 19 55.962	-2.8088074 3.6311493 2.844696
2015-07-02-18 19 55.967	-2.9980469 3.7811127 3.1600952
2015-07-02-18 19 55.972	-3.1551514 3.9489288 3.4826355
2015-07-02-18 19 55.976	-3.1765747 4.1381683 3.7385254
2015-07-02-18 19 55.981	-3.2515564 4.3393097 3.993225
2015-07-02-18 19 55.987	-3.3812866 4.526169 4.2336426
2015-07-02-18 19 55.991	-3.2848816 4.6785126 4.524048
2015-07-02-18 19 55.997	-3.1420593 4.9105988 4.8180237
2015-07-02-18 19 56.002	-2.9313965 5.0772247 5.1239014
2015-07-02-18 19 56.008	-3.5990906 4.494034 4.947754
2015-07-02-18 19 56.012	-3.557434 4.4868927 4.551422
2015-07-02-18 19 56.016	-2.799286 5.0438995 4.2538757
2015-07-02-18 19 56.022	-1.8923645 5.842514 4.0455933
2015-07-02-18 19 56.027	-1.3520203 6.5375824 4.127716
2015-07-02-18 19 56.032	-1.1806335 6.875595 4.037262
2015-07-02-18 19 56.037	-1.1318359 6.9493866 4.333618
2015-07-02-18 19 56.042	-1.22229 6.84346 4.446686
2015-07-02-18 19 56.047	-1.3508301 6.8660736 4.1765137
2015-07-02-18 19 56.052	-1.4329529 6.875595 3.942047
2015-07-02-18 19 56.057	-1.5198364 6.8791656 3.8146973
2015-07-02-18 19 56.062	-1.600769 7.017227 4.000366
2015-07-02-18 19 56.067	-1.8757019 7.0529327 4.3110046
2015-07-02-18 19 56.073	-2.145874 7.03627 4.6180725
2015-07-02-18 19 56.077	-2.4993591 6.9422455 4.8811035
2015-07-02-18 19 56.082	-2.9909058 6.7696686 5.044159
2015-07-02-18 19 56.088	-3.7062073 6.4542694 5.480957
2015-07-02-18 19 56.092	-4.210846 6.1269684 5.878479
2015-07-02-18 19 56.097	-4.673828 5.9293976 6.371216
2015-07-02-18 19 56.104	-5.1701355 5.9734344 6.987732
2015-07-02-18 19 56.108	-5.474823 6.1019745 7.8637085
2015-07-02-18 19 56.112	-5.3700867 6.259079 8.64566
2015-07-02-18 19 56.119	-5.341522 6.4352264 9.537109
2015-07-02-18 19 56.122	-5.758087 6.4149933 10.3845215
2015-07-02-18 19 56.129	-6.2543945 6.035324 11.255737
2015-07-02-18 19 56.135	-6.54599 5.540207 11.832977
2015-07-02-18 19 56.139	-6.7364197 5.0807953 12.268585
2015-07-02-18 19 56.143	-6.839966 4.630905 12.631592
2015-07-02-18 19 56.149	-6.86734 4.2809906 12.985077
