2015-07-02-18 23 14.050	-3.2908325 2.7063751 4.4562073
2015-07-02-18 23 14.060	-3.370575 2.7075653 4.430023
2015-07-02-18 23 14.062	-3.4324646 2.6278229 4.5799866
2015-07-02-18 23 14.067	-3.499115 2.5980682 4.607361
2015-07-02-18 23 14.076	-3.7264404 2.4909515 4.660919
2015-07-02-18 23 14.077	-3.8442688 2.4838104 4.6561584
2015-07-02-18 23 14.082	-3.800232 2.410019 4.6490173
2015-07-02-18 23 14.087	-3.807373 2.3362274 4.704956
2015-07-02-18 23 14.092	-3.7776184 2.263626 4.7406616
2015-07-02-18 23 14.097	-3.8180847 2.2850494 4.722809
2015-07-02-18 23 14.102	-3.78714 2.2445831 4.684723
2015-07-02-18 23 14.107	-3.762146 2.263626 4.589508
2015-07-02-18 23 14.112	-3.6514587 2.3040924 4.5085754
2015-07-02-18 23 14.118	-3.5491028 2.301712 4.5407104
2015-07-02-18 23 14.124	-3.3979492 2.3159943 4.4454956
2015-07-02-18 23 14.128	-3.3182068 2.346939 4.529999
2015-07-02-18 23 14.132	-3.2456055 2.3374176 4.678772
2015-07-02-18 23 14.140	-3.1301575 2.365982 4.6299744
2015-07-02-18 23 14.143	-3.0777893 2.4516754 4.7775574
2015-07-02-18 23 14.147	-3.0837402 2.4754791 4.79303
2015-07-02-18 23 14.153	-3.0587463 2.5873566 4.954895
2015-07-02-18 23 14.158	-3.0742188 2.5564117 4.9394226
2015-07-02-18 23 14.164	-3.1134949 2.6052094 4.967987
2015-07-02-18 23 14.168	-3.101593 2.5814056 4.98584
2015-07-02-18 23 14.173	-3.1301575 2.60878 5.057251
2015-07-02-18 23 14.178	-3.159912 2.6397247 5.206024
2015-07-02-18 23 14.183	-3.0730286 2.7087555 5.302429
2015-07-02-18 23 14.189	-3.0646973 2.7016144 5.391693
2015-07-02-18 23 14.193	-2.9659119 2.589737 5.5047607
2015-07-02-18 23 14.198	-2.806427 2.5921173 5.6428223
2015-07-02-18 23 14.203	-2.6481323 2.4802399 5.845154
2015-07-02-18 23 14.208	-2.5481567 2.4195404 6.1438904
2015-07-02-18 23 14.214	-2.4184265 2.2362518 6.610443
2015-07-02-18 23 14.218	-2.2946472 2.1612701 7.1079407
2015-07-02-18 23 14.223	-2.222046 2.0160675 7.591156
2015-07-02-18 23 14.228	-1.9768677 1.826828 8.120789
2015-07-02-18 23 14.233	-1.7388306 1.7447052 8.511169
2015-07-02-18 23 14.240	-1.6281433 1.6899567 8.932495
2015-07-02-18 23 14.243	-1.619812 1.7066193 9.337158
2015-07-02-18 23 14.248	-1.4996033 1.5626068 9.635895
2015-07-02-18 23 14.253	-1.3044128 1.51857 10.1214905
2015-07-02-18 23 14.259	-1.1842041 1.4531097 10.485687
2015-07-02-18 23 14.263	-1.1949158 1.4245453 10.752289
2015-07-02-18 23 14.268	-1.2353821 1.3900299 10.920105
2015-07-02-18 23 14.277	-1.1568298 1.3614655 11.117676
2015-07-02-18 23 14.280	-1.2044373 1.378128 11.305725
2015-07-02-18 23 14.284	-1.1151733 1.3674164 11.46521
2015-07-02-18 23 14.290	-1.1282654 1.3209991 11.729431
2015-07-02-18 23 14.295	-1.1972961 1.2900543 11.968658
2015-07-02-18 23 14.299	-1.343689 1.2745819 12.10791
2015-07-02-18 23 14.304	-1.4555664 1.2602997 12.231689
2015-07-02-18 23 14.309	-1.568634 1.2067413 12.586365
2015-07-02-18 23 14.316	-1.8007202 1.0341644 13.293335
2015-07-02-18 23 14.320	-1.9221191 0.90800476 13.751556
2015-07-02-18 23 14.324	-1.9221191 0.90800476 13.751556
2015-07-02-18 23 14.329	-1.9435425 0.8318329 14.169312
2015-07-02-18 23 14.334	-1.998291 0.5771332 14.951263
2015-07-02-18 23 14.340	-1.8542786 0.4759674 15.447571
2015-07-02-18 23 14.344	-1.805481 0.33314514 15.749878
2015-07-02-18 23 14.349	-1.7769165 0.21769714 15.970062
2015-07-02-18 23 14.354	-1.7769165 -0.007247925 16.111694
2015-07-02-18 23 14.360	-1.8042908 -0.24409485 16.14383
2015-07-02-18 23 14.364	-1.722168 -0.35002136 16.233093
2015-07-02-18 23 14.369	-1.6947937 -0.4868927 16.191437
2015-07-02-18 23 14.374	-1.6828918 -0.6785126 16.08075
2015-07-02-18 23 14.380	-1.657898 -0.9236908 16.058136
2015-07-02-18 23 14.384	-1.5948181 -1.1224518 15.89389
2015-07-02-18 23 14.389	-1.5983887 -1.3188324 15.674896
2015-07-02-18 23 14.394	-1.6614685 -1.5616302 15.3559265
2015-07-02-18 23 14.400	-1.7245483 -1.8270416 15.18811
2015-07-02-18 23 14.404	-1.7947693 -2.0365143 14.884613
