2015-07-02-18 15 11.908	-3.4205627 9.290482 8.027954
2015-07-02-18 15 11.913	-3.377716 9.109573 8.557587
2015-07-02-18 15 11.919	-3.3158264 8.812027 8.782532
2015-07-02-18 15 11.925	-3.3991394 8.525192 8.906311
2015-07-02-18 15 11.929	-3.4824524 8.332382 8.96582
2015-07-02-18 15 11.934	-3.4146118 8.18956 8.982483
2015-07-02-18 15 11.939	-3.409851 8.015793 8.888458
2015-07-02-18 15 11.947	-3.287262 7.887253 8.811096
2015-07-02-18 15 11.951	-3.0266113 8.057449 8.784912
2015-07-02-18 15 11.955	-2.5041199 8.395462 8.828949
2015-07-02-18 15 11.960	-2.197052 8.76799 8.812286
2015-07-02-18 15 11.966	-2.1922913 8.945328 8.859894
2015-07-02-18 15 11.969	-2.4707947 8.782272 8.789673
2015-07-02-18 15 11.974	-2.7326355 8.368088 8.526642
2015-07-02-18 15 11.979	-2.9456787 8.031265 8.141022
2015-07-02-18 15 11.984	-3.094452 7.759903 7.9017944
2015-07-02-18 15 11.989	-3.14563 7.5444794 7.769684
2015-07-02-18 15 11.994	-2.9742432 7.517105 7.7482605
2015-07-02-18 15 11.999	-2.6433716 7.5587616 7.7792053
2015-07-02-18 15 12.004	-2.145874 7.6301727 7.93631
2015-07-02-18 15 12.009	-1.7126465 7.844406 8.144592
2015-07-02-18 15 12.014	-1.3294067 8.06459 8.337402
2015-07-02-18 15 12.019	-0.89974976 8.174088 8.562347
2015-07-02-18 15 12.028	-0.5736389 8.18956 8.696838
2015-07-02-18 15 12.030	-0.2451477 8.18718 8.625427
2015-07-02-18 15 12.035	-0.034484863 8.108627 8.624237
2015-07-02-18 15 12.042	-0.25228882 7.6932526 8.639709
2015-07-02-18 15 12.045	0.13095093 7.643265 8.681366
2015-07-02-18 15 12.049	0.5606079 7.6944427 8.687317
2015-07-02-18 15 12.054	0.6534424 7.5337677 8.723022
2015-07-02-18 15 12.060	0.5510864 7.2564545 8.70636
2015-07-02-18 15 12.065	0.535614 7.0910187 8.573059
2015-07-02-18 15 12.069	0.4284973 6.8529816 8.5563965
2015-07-02-18 15 12.077	0.35946655 6.611374 8.332642
2015-07-02-18 15 12.081	0.13214111 6.451889 8.401672
2015-07-02-18 15 12.085	0.008361816 6.149582 8.313599
2015-07-02-18 15 12.092	-0.2546692 5.8889313 8.149353
2015-07-02-18 15 12.095	-0.56173706 5.661606 8.120789
2015-07-02-18 15 12.100	-0.7902527 5.3116913 8.019623
2015-07-02-18 15 12.105	-0.9925842 4.995102 7.866089
2015-07-02-18 15 12.110	-1.1092224 4.879654 7.611389
2015-07-02-18 15 12.115	-1.1246948 4.8070526 7.509033
2015-07-02-18 15 12.120	-1.1544495 4.668991 7.397156
2015-07-02-18 15 12.126	-1.254425 4.508316 7.4150085
2015-07-02-18 15 12.130	-1.3294067 4.455948 7.4519043
2015-07-02-18 15 12.135	-1.4508057 4.2857513 7.437622
2015-07-02-18 15 12.153	-1.6959839 4.182205 7.2745667
2015-07-02-18 15 12.154	-2.004242 3.9524994 7.0174866
2015-07-02-18 15 12.155	-2.2494202 3.770401 6.7973022
2015-07-02-18 15 12.156	-2.280365 3.5680695 6.8639526
2015-07-02-18 15 12.162	-2.524353 3.4454803 6.738983
2015-07-02-18 15 12.165	-2.7183533 3.2943268 6.52713
2015-07-02-18 15 12.170	-2.927826 3.1943512 6.519989
2015-07-02-18 15 12.177	-2.9337769 3.0884247 6.320038
2015-07-02-18 15 12.182	-2.8088074 2.9087067 5.665436
2015-07-02-18 15 12.186	-2.8088074 2.9087067 5.665436
2015-07-02-18 15 12.190	-2.7588196 2.7075653 5.3797913
2015-07-02-18 15 12.195	-2.6243286 2.6183014 4.9513245
2015-07-02-18 15 12.200	-2.5326843 2.5349884 4.8680115
2015-07-02-18 15 12.206	-2.4255676 2.4314423 4.633545
2015-07-02-18 15 12.210	-2.2648926 2.333847 4.1622314
2015-07-02-18 15 12.215	-2.042328 2.243393 3.8539734
2015-07-02-18 15 12.221	-1.6567078 2.2981415 3.6183167
2015-07-02-18 15 12.226	-1.504364 2.3945465 3.4707336
2015-07-02-18 15 12.231	-1.3067932 2.4647675 3.4516907
2015-07-02-18 15 12.235	-0.8640442 2.686142 3.4195557
2015-07-02-18 15 12.241	-0.52008057 2.962265 3.6932983
2015-07-02-18 15 12.246	-0.15707397 3.3383636 3.7063904
2015-07-02-18 15 12.251	0.16784668 3.7942047 3.645691
2015-07-02-18 15 12.256	0.24401855 4.2048187 3.5361938
2015-07-02-18 15 12.261	0.240448 4.5940094 3.4385986
2015-07-02-18 15 12.266	0.0012207031 4.891556 3.351715
2015-07-02-18 15 12.271	-0.40463257 5.0438995 3.1922302
2015-07-02-18 15 12.276	-1.0175781 5.212906 3.1112976
2015-07-02-18 15 12.281	-1.5245972 5.533066 2.8304138
2015-07-02-18 15 12.286	-2.1994324 5.8329926 2.5828552
2015-07-02-18 15 12.291	-2.7005005 6.2114716 2.318634
2015-07-02-18 15 12.296	-3.1801453 6.6149445 1.9437256
2015-07-02-18 15 12.301	-3.3729553 7.0755463 1.8223267
2015-07-02-18 15 12.306	-3.408661 7.5849457 1.7616272
2015-07-02-18 15 12.311	-3.3443909 7.939621 1.6973572
2015-07-02-18 15 12.316	-3.8561707 7.709915 1.5140686
2015-07-02-18 15 12.321	-5.7866516 6.4042816 1.3379211
2015-07-02-18 15 12.327	-5.353424 6.598282 1.2165222
2015-07-02-18 15 12.332	-4.8547363 6.964859 1.4081421
2015-07-02-18 15 12.336	-4.8547363 6.964859 1.4081421
2015-07-02-18 15 12.341	-4.0204163 7.5182953 2.0698853
2015-07-02-18 15 12.347	-4.0204163 7.5182953 2.0698853
2015-07-02-18 15 12.351	-3.819275 7.721817 2.4376526
2015-07-02-18 15 12.357	-3.5645752 7.939621 2.7590027
2015-07-02-18 15 12.362	-3.1372986 8.303818 3.4100342
2015-07-02-18 15 12.367	-3.222992 8.468063 3.7052002
2015-07-02-18 15 12.372	-3.4277039 8.440689 3.902771
2015-07-02-18 15 12.377	-3.6109924 8.521622 4.0551147
2015-07-02-18 15 12.382	-3.7847595 8.453781 4.0265503
2015-07-02-18 15 12.387	-4.0013733 8.350235 4.120575
2015-07-02-18 15 12.392	-4.3120117 8.182419 4.006317
2015-07-02-18 15 12.397	-4.584564 7.825363 3.8492126
2015-07-02-18 15 12.402	-4.840454 7.440933 3.5957031
2015-07-02-18 15 12.407	-5.024933 7.0755463 3.3398132
2015-07-02-18 15 12.412	-5.224884 6.720871 3.075592
2015-07-02-18 15 12.417	-5.2605896 6.4352264 2.9042053
2015-07-02-18 15 12.422	-5.302246 6.0948334 2.7387695
2015-07-02-18 15 12.428	-5.462921 5.925827 2.6792603
2015-07-02-18 15 12.432	-5.7092896 5.6520844 2.7578125
2015-07-02-18 15 12.437	-5.9651794 5.509262 2.844696
2015-07-02-18 15 12.442	-5.930664 5.4283295 2.9494324
2015-07-02-18 15 12.447	-5.7664185 5.3081207 3.069641
2015-07-02-18 15 12.452	-5.706909 5.1831512 3.2791138
