2015-07-06-19 04 34.125	1.2949524 2.640915 4.0729675
2015-07-06-19 04 34.130	1.2997131 2.6325836 4.1170044
2015-07-06-19 04 34.136	1.2806702 2.5480804 4.094391
2015-07-06-19 04 34.140	1.2913818 2.5421295 4.2395935
2015-07-06-19 04 34.147	1.2687683 2.5147552 4.5597534
2015-07-06-19 04 34.153	1.2842407 2.4481049 4.8668213
2015-07-06-19 04 34.155	1.3258972 2.461197 5.1703186
2015-07-06-19 04 34.161	1.273529 2.4802399 5.6190186
2015-07-06-19 04 34.166	1.1223755 2.4397736 5.955841
2015-07-06-19 04 34.176	0.99264526 2.4243011 6.309326
2015-07-06-19 04 34.177	0.82125854 2.3969269 6.6651917
2015-07-06-19 04 34.181	0.67962646 2.3552704 6.988922
2015-07-06-19 04 34.186	0.5451355 2.3302765 7.2483826
2015-07-06-19 04 34.191	0.4534912 2.320755 7.450714
2015-07-06-19 04 34.196	0.37017822 2.3231354 7.481659
2015-07-06-19 04 34.204	0.29400635 2.3552704 7.642334
2015-07-06-19 04 34.206	0.2654419 2.282669 7.5625916
2015-07-06-19 04 34.211	0.31066895 2.3124237 7.4590454
2015-07-06-19 04 34.216	0.40112305 2.3493195 7.2948
2015-07-06-19 04 34.221	0.51657104 2.327896 7.162689
2015-07-06-19 04 34.227	0.5784607 2.3897858 7.1186523
2015-07-06-19 04 34.231	0.6260681 2.430252 7.0174866
2015-07-06-19 04 34.236	0.70700073 2.4469147 6.9722595
2015-07-06-19 04 34.241	0.6748657 2.442154 7.1019897
2015-07-06-19 04 34.247	0.63916016 2.5218964 7.3126526
2015-07-06-19 04 34.254	0.4296875 2.5504608 7.700653
2015-07-06-19 04 34.256	0.4296875 2.5504608 7.700653
2015-07-06-19 04 34.262	0.3392334 2.640915 8.023193
2015-07-06-19 04 34.268	0.3142395 2.725418 8.182678
2015-07-06-19 04 34.271	0.2571106 2.7789764 8.423096
2015-07-06-19 04 34.277	0.32614136 2.871811 8.57782
