2015-07-06-19 08 12.313	0.33685303 2.5052338 7.205536
2015-07-06-19 08 12.319	0.3059082 2.5540314 7.6197205
2015-07-06-19 08 12.324	0.41778564 2.5028534 7.995819
2015-07-06-19 08 12.329	0.58917236 2.269577 8.227905
2015-07-06-19 08 12.334	0.87124634 2.012497 8.734924
2015-07-06-19 08 12.339	0.8105469 1.8815765 9.482361
2015-07-06-19 08 12.344	0.8438721 1.864914 9.916779
2015-07-06-19 08 12.349	0.88671875 1.9470367 10.082214
2015-07-06-19 08 12.356	0.7117615 2.0172577 9.8072815
2015-07-06-19 08 12.361	0.7117615 2.0172577 9.8072815
2015-07-06-19 08 12.364	0.5189514 1.9791718 9.362152
2015-07-06-19 08 12.369	0.31661987 1.9363251 8.876556
2015-07-06-19 08 12.374	0.7117615 1.4102631 8.141022
2015-07-06-19 08 12.380	0.95217896 1.448349 7.5494995
2015-07-06-19 08 12.384	0.914093 1.987503 6.9722595
2015-07-06-19 08 12.389	0.7117615 2.4564362 6.8377686
2015-07-06-19 08 12.395	0.36065674 2.8837128 6.8425293
2015-07-06-19 08 12.400	-0.036865234 3.1622162 6.5735474
2015-07-06-19 08 12.404	-0.34869385 3.2800446 6.5247498
2015-07-06-19 08 12.411	-0.6986084 3.18721 6.4973755
2015-07-06-19 08 12.414	-0.9021301 3.2026825 6.4771423
2015-07-06-19 08 12.420	-0.927124 3.2407684 6.687805
2015-07-06-19 08 12.424	-0.7712097 3.2752838 6.943695
2015-07-06-19 08 12.430	-0.43676758 3.3455048 7.3876343
2015-07-06-19 08 12.435	-0.036865234 3.3109894 8.269562
2015-07-06-19 08 12.440	0.6022644 3.3300323 10.50354
2015-07-06-19 08 12.447	0.7105713 3.2848053 11.541382
2015-07-06-19 08 12.450	0.80578613 3.225296 12.29715
2015-07-06-19 08 12.455	0.71533203 3.2538605 12.94104
2015-07-06-19 08 12.462	0.6451111 3.2098236 13.312378
2015-07-06-19 08 12.465	0.48562622 3.3121796 13.3480835
2015-07-06-19 08 12.470	0.27020264 3.513321 13.112427
2015-07-06-19 08 12.475	-0.2772827 3.4740448 12.538757
2015-07-06-19 08 12.481	-0.9378357 3.4359589 12.030548
2015-07-06-19 08 12.485	-1.4948425 3.3264618 11.733002
2015-07-06-19 08 12.490	-2.1256409 3.168167 11.688965
2015-07-06-19 08 12.496	-2.6493225 3.0015411 11.868683
2015-07-06-19 08 12.501	-3.043274 2.7480316 12.42569
2015-07-06-19 08 12.507	-3.2729797 2.5468903 13.083862
2015-07-06-19 08 12.510	-3.1837158 2.3624115 14.234772
2015-07-06-19 08 12.516	-2.967102 2.263626 15.57373
2015-07-06-19 08 12.521	-2.5529175 1.9863129 17.345917
2015-07-06-19 08 12.526	-2.088745 1.6459198 19.091919
2015-07-06-19 08 12.531	-1.6043396 1.3174286 20.83554
2015-07-06-19 08 12.536	-0.8890381 0.935379 22.012634
2015-07-06-19 08 12.541	-0.4593811 0.524765 22.526794
2015-07-06-19 08 12.546	-0.20230103 0.07725525 22.43277
2015-07-06-19 08 12.551	-0.049957275 -0.36073303 21.740082
2015-07-06-19 08 12.556	-0.008300781 -0.63090515 20.680817
2015-07-06-19 08 12.561	-0.001159668 -0.87013245 19.494202
2015-07-06-19 08 12.565	-0.029724121 -0.8332367 18.13739
2015-07-06-19 08 12.571	-0.16778564 -0.6773224 16.694885
2015-07-06-19 08 12.576	-0.3843994 -0.23695374 15.339264
2015-07-06-19 08 12.582	-0.75216675 0.3700409 13.984833
2015-07-06-19 08 12.586	-1.1318359 1.0067902 12.960083
2015-07-06-19 08 12.591	-1.5507813 1.7066193 12.200745
2015-07-06-19 08 12.596	-1.8423767 2.3219452 11.716339
2015-07-06-19 08 12.602	-1.9959106 2.731369 11.316437
2015-07-06-19 08 12.606	-2.0447083 2.840866 11.134338
2015-07-06-19 08 12.611	-2.0054321 2.8063507 10.962952
2015-07-06-19 08 12.616	-1.8864136 2.564743 10.799896
2015-07-06-19 08 12.622	-1.5924377 2.263626 10.553528
2015-07-06-19 08 12.626	-1.2068176 1.9660797 10.284546
2015-07-06-19 08 12.631	-0.72836304 1.7958832 9.937012
2015-07-06-19 08 12.636	-0.19873047 1.6078339 9.372864
2015-07-06-19 08 12.642	0.240448 1.5030975 8.818237
2015-07-06-19 08 12.646	0.68081665 1.5054779 8.312408
2015-07-06-19 08 12.652	0.93670654 1.5090485 7.7601624
2015-07-06-19 08 12.659	1.1485596 1.4947662 7.129364
2015-07-06-19 08 12.663	1.2770996 1.4911957 6.539032
2015-07-06-19 08 12.667	1.311615 1.4959564 6.0796204
2015-07-06-19 08 12.672	1.4032593 1.6256866 5.5487976
2015-07-06-19 08 12.677	1.27948 1.6233063 5.2774353
2015-07-06-19 08 12.682	1.183075 1.6435394 4.9179993
2015-07-06-19 08 12.687	1.0497742 1.6125946 4.613312
2015-07-06-19 08 12.692	0.9890747 1.6006927 4.3990784
2015-07-06-19 08 12.697	0.95217896 1.531662 4.063446
2015-07-06-19 08 12.703	0.9890747 1.4495392 3.7980347
2015-07-06-19 08 12.707	1.0759583 1.4435883 3.3433838
2015-07-06-19 08 12.712	1.1545105 1.550705 3.132721
2015-07-06-19 08 12.717	1.3842163 1.6137848 2.9244385
2015-07-06-19 08 12.722	1.5472717 1.7173309 2.7363892
2015-07-06-19 08 12.727	1.7484131 1.762558 2.593567
2015-07-06-19 08 12.732	1.934082 1.8744354 2.4566956
2015-07-06-19 08 12.737	2.011444 1.9339447 2.3495789
2015-07-06-19 08 12.742	2.0019226 1.9886932 2.2626953
2015-07-06-19 08 12.747	1.9412231 1.9625092 2.312683
2015-07-06-19 08 12.752	1.8412476 2.0243988 2.4257507
2015-07-06-19 08 12.757	1.6972351 1.961319 2.5899963
2015-07-06-19 08 12.763	1.5079956 1.9303741 2.8982544
2015-07-06-19 08 12.767	1.3187561 1.9648895 3.2922058
2015-07-06-19 08 12.772	1.1533203 1.9982147 3.6349792
2015-07-06-19 08 12.777	1.0188293 1.9470367 4.011078
2015-07-06-19 08 12.783	0.9343262 1.9636993 4.4514465
2015-07-06-19 08 12.787	0.86172485 2.0053558 5.025116
2015-07-06-19 08 12.792	0.7165222 2.0339203 5.602356
2015-07-06-19 08 12.798	0.6522522 2.09581 6.180786
2015-07-06-19 08 12.803	0.63201904 2.1553192 6.7092285
2015-07-06-19 08 12.809	0.7010498 2.1553192 7.2233887
2015-07-06-19 08 12.812	0.70581055 2.2350616 7.623291
2015-07-06-19 08 12.818	0.75460815 2.3064728 8.061279
2015-07-06-19 08 12.823	0.85339355 2.423111 8.45047
2015-07-06-19 08 12.828	0.88552856 2.3874054 8.730164
2015-07-06-19 08 12.833	0.90338135 2.231491 8.761108
2015-07-06-19 08 12.838	0.817688 2.1696014 8.758728
2015-07-06-19 08 12.843	0.75460815 2.0791473 8.777771
2015-07-06-19 08 12.850	0.6677246 2.1588898 8.928925
2015-07-06-19 08 12.853	0.60583496 2.2386322 8.83609
2015-07-06-19 08 12.858	0.80459595 2.0041656 8.198151
2015-07-06-19 08 12.863	0.86053467 1.77565 7.5816345
2015-07-06-19 08 12.868	0.41778564 1.6780548 7.789917
2015-07-06-19 08 12.873	0.22497559 1.749466 8.494507
2015-07-06-19 08 12.878	0.21188354 1.7649384 8.842041
2015-07-06-19 08 12.883	0.1821289 1.858963 8.919403
2015-07-06-19 08 12.888	0.32614136 2.057724 9.074127
2015-07-06-19 08 12.893	0.58917236 2.1553192 9.210999
2015-07-06-19 08 12.898	1.0343018 2.2707672 9.440704
2015-07-06-19 08 12.904	1.3961182 2.4504852 9.462128
2015-07-06-19 08 12.908	1.7781677 2.564743 9.644226
2015-07-06-19 08 12.913	2.1280823 2.744461 9.73111
2015-07-06-19 08 12.918	2.273285 2.892044 9.679932
2015-07-06-19 08 12.924	1.478241 3.654953 9.772766
2015-07-06-19 08 12.928	1.8602905 3.6049652 9.406189
2015-07-06-19 08 12.933	2.2066345 3.399063 9.024139
2015-07-06-19 08 12.939	2.2328186 3.1062775 8.788483
2015-07-06-19 08 12.944	2.062622 3.032486 8.995575
2015-07-06-19 08 12.949	2.0388184 3.2348175 9.145538
2015-07-06-19 08 12.954	2.2197266 3.7144623 9.420471
2015-07-06-19 08 12.961	2.511322 4.0286713 10.447601
2015-07-06-19 08 12.964	2.511322 4.0286713 10.447601
2015-07-06-19 08 12.969	2.4065857 3.7406464 11.3533325
2015-07-06-19 08 12.974	2.3589783 3.5026093 12.3602295
2015-07-06-19 08 12.979	2.2066345 3.302658 13.482574
2015-07-06-19 08 12.984	2.3399353 3.3205109 14.370453
2015-07-06-19 08 12.989	3.0718994 3.9453583 15.023865
2015-07-06-19 08 12.994	3.094513 3.7620697 15.5868225
2015-07-06-19 08 12.999	2.9005127 3.3574066 15.883179
2015-07-06-19 08 13.005	2.5446472 2.884903 15.896271
2015-07-06-19 08 13.009	2.1292725 2.4778595 15.590393
2015-07-06-19 08 13.014	1.8733826 2.051773 15.3749695
2015-07-06-19 08 13.019	1.8317261 1.7506561 15.05481
2015-07-06-19 08 13.024	1.8936157 1.5304718 14.851288
2015-07-06-19 08 13.029	2.068573 1.448349 14.773926
2015-07-06-19 08 13.034	2.3149414 1.4554901 14.752502
2015-07-06-19 08 13.039	2.6755676 1.5411835 15.025055
2015-07-06-19 08 13.045	2.812439 1.6625824 15.338074
2015-07-06-19 08 13.049	2.812439 1.6732941 15.714172
2015-07-06-19 08 13.054	2.5744019 1.6732941 15.867706
2015-07-06-19 08 13.059	2.3839722 1.5685577 15.88913
2015-07-06-19 08 13.065	1.8412476 1.230545 15.737976
2015-07-06-19 08 13.069	1.2223511 0.9068146 15.12384
2015-07-06-19 08 13.074	0.6843872 0.608078 14.493042
2015-07-06-19 08 13.080	0.2571106 0.2700653 13.571838
2015-07-06-19 08 13.085	0.0024108887 0.0320282 12.605408
2015-07-06-19 08 13.090	-0.05709839 -0.0024871826 11.65564
2015-07-06-19 08 13.094	0.104766846 0.08558655 10.747528
2015-07-06-19 08 13.100	0.31900024 0.29029846 10.103638
2015-07-06-19 08 13.105	0.5844116 0.42121887 9.664459
2015-07-06-19 08 13.111	0.5606079 0.42359924 9.663269
2015-07-06-19 08 13.115	0.5606079 0.42359924 9.663269
2015-07-06-19 08 13.120	0.3392334 0.3200531 10.188141
2015-07-06-19 08 13.125	0.26187134 0.26649475 10.491638
2015-07-06-19 08 13.130	0.4225464 0.35813904 10.715393
2015-07-06-19 08 13.135	0.618927 0.38075256 10.920105
2015-07-06-19 08 13.140	0.5927429 0.19865417 10.921295
2015-07-06-19 08 13.145	0.4296875 0.052261353 10.773712
2015-07-06-19 08 13.150	0.3297119 -0.041763306 10.573761
2015-07-06-19 08 13.155	0.32614136 -0.10246277 10.430939
2015-07-06-19 08 13.161	0.2321167 -0.1334076 10.027466
2015-07-06-19 08 13.166	0.115478516 -0.14411926 9.834656
2015-07-06-19 08 13.170	0.053588867 -0.15483093 9.464508
2015-07-06-19 08 13.175	0.04763794 -0.0048675537 9.170532
2015-07-06-19 08 13.180	0.023834229 0.15937805 8.807526
2015-07-06-19 08 13.186	0.15713501 0.35456848 8.412384
2015-07-06-19 08 13.190	0.3642273 0.49143982 7.9160767
2015-07-06-19 08 13.195	0.68200684 0.5997467 7.5352173
2015-07-06-19 08 13.200	1.2211609 0.6247406 7.259094
2015-07-06-19 08 13.210	1.3223267 0.72114563 6.4319153
2015-07-06-19 08 13.212	1.2521057 0.86872864 5.7213745
2015-07-06-19 08 13.215	1.3092346 1.0401154 5.571411
2015-07-06-19 08 13.220	1.5341797 1.2329254 5.6047363
2015-07-06-19 08 13.226	1.7019958 1.319809 5.441681
2015-07-06-19 08 13.231	1.8031616 1.3448029 5.0989075
2015-07-06-19 08 13.235	1.7841187 1.3150482 4.9132385
2015-07-06-19 08 13.241	1.8436279 1.3067169 4.6752014
2015-07-06-19 08 13.247	1.9245605 1.2353058 4.301483
2015-07-06-19 08 13.251	1.5710754 1.1127167 4.0979614
2015-07-06-19 08 13.256	1.1925964 1.050827 4.0027466
2015-07-06-19 08 13.263	0.91171265 1.1996002 4.0348816
2015-07-06-19 08 13.267	0.66415405 1.4578705 3.889679
2015-07-06-19 08 13.271	0.47729492 1.749466 3.838501
2015-07-06-19 08 13.276	0.18569946 1.8791962 3.9372864
2015-07-06-19 08 13.281	0.04168701 1.993454 4.0551147
2015-07-06-19 08 13.286	-0.055908203 2.0720062 4.28006
2015-07-06-19 08 13.291	-0.06661987 2.2481537 4.6168823
2015-07-06-19 08 13.296	0.14285278 2.3731232 5.1167603
2015-07-06-19 08 13.301	0.25473022 2.5290375 5.6642456
2015-07-06-19 08 13.307	0.30947876 2.5599823 6.108185
2015-07-06-19 08 13.311	0.35708618 2.6063995 6.4521484
2015-07-06-19 08 13.316	0.29400635 2.5540314 6.7544556
2015-07-06-19 08 13.321	0.18093872 2.4385834 6.8365784
2015-07-06-19 08 13.327	0.21783447 2.3862152 6.815155
2015-07-06-19 08 13.331	0.20236206 2.3636017 6.661621
2015-07-06-19 08 13.336	0.20593262 2.430252 6.5354614
2015-07-06-19 08 13.341	0.080963135 2.5564117 6.4450073
2015-07-06-19 08 13.347	0.05239868 2.583786 6.2545776
2015-07-06-19 08 13.351	-0.003540039 2.7801666 6.1427
2015-07-06-19 08 13.357	-0.16659546 2.8349152 6.0820007
2015-07-06-19 08 13.362	-0.28799438 2.9444122 6.198639
2015-07-06-19 08 13.367	-0.34988403 3.045578 6.430725
2015-07-06-19 08 13.372	-0.3701172 3.0872345 6.699707
2015-07-06-19 08 13.376	-0.45343018 2.968216 7.0543823
2015-07-06-19 08 13.382	-0.58673096 2.859909 7.3685913
2015-07-06-19 08 13.387	-0.6414795 2.7456512 7.7018433
2015-07-06-19 08 13.392	-0.61053467 2.757553 8.142212
2015-07-06-19 08 13.397	-0.52841187 2.776596 8.718262
2015-07-06-19 08 13.402	-0.41534424 2.8932343 9.371674
2015-07-06-19 08 13.407	-0.4510498 2.9253693 10.032227
2015-07-06-19 08 13.413	-0.49389648 3.0182037 10.648743
2015-07-06-19 08 13.417	-0.60458374 3.0658112 11.004608
2015-07-06-19 08 13.422	-0.74502563 3.064621 11.277161
2015-07-06-19 08 13.427	-0.87475586 3.1443634 11.4366455
2015-07-06-19 08 13.432	-1.0449524 3.2050629 11.3211975
2015-07-06-19 08 13.437	-1.2841797 3.2086334 11.184326
2015-07-06-19 08 13.442	-1.343689 3.2990875 10.808228
2015-07-06-19 08 13.447	-1.5460205 3.3609772 10.4809265
2015-07-06-19 08 13.452	-1.6376648 3.4454803 10.255981
2015-07-06-19 08 13.458	-1.7138367 3.520462 10.11554
2015-07-06-19 08 13.463	-1.7971497 3.5668793 10.046509
2015-07-06-19 08 13.468	-1.722168 3.5573578 10.210754
2015-07-06-19 08 13.472	-1.6828918 3.5692596 10.482117
2015-07-06-19 08 13.477	-1.60672 3.5299835 10.614227
2015-07-06-19 08 13.482	-1.4829407 3.416916 10.989136
2015-07-06-19 08 13.488	-1.3734436 3.3681183 11.355713
2015-07-06-19 08 13.492	-1.1794434 3.3455048 11.799652
2015-07-06-19 08 13.498	-0.9449768 3.2871857 12.409027
2015-07-06-19 08 13.503	-0.7890625 3.3062286 12.944611
2015-07-06-19 08 13.508	-0.484375 3.3490753 13.404022
2015-07-06-19 08 13.513	-0.09994507 3.5240326 13.718231
2015-07-06-19 08 13.517	0.3225708 3.5811615 13.963409
2015-07-06-19 08 13.523	0.4784851 3.6561432 14.034821
2015-07-06-19 08 13.528	0.3892212 3.6263885 13.819397
2015-07-06-19 08 13.533	0.102386475 3.558548 13.601593
2015-07-06-19 08 13.538	-0.29632568 3.5621185 13.321899
2015-07-06-19 08 13.543	-0.8200073 3.6311493 13.027924
2015-07-06-19 08 13.548	-1.4674683 3.6251984 12.643494
2015-07-06-19 08 13.553	-2.2196655 3.6716156 12.455444
2015-07-06-19 08 13.558	-2.870697 3.5704498 12.432831
2015-07-06-19 08 13.565	-3.6181335 3.3478851 13.692047
2015-07-06-19 08 13.569	-3.6181335 3.3478851 13.692047
2015-07-06-19 08 13.573	-3.7538147 3.212204 14.706085
2015-07-06-19 08 13.578	-3.601471 2.9337006 15.82486
2015-07-06-19 08 13.583	-3.1860962 2.667099 16.843658
2015-07-06-19 08 13.589	-2.5207825 2.3362274 17.583954
2015-07-06-19 08 13.593	-1.8804626 1.9958344 17.964813
2015-07-06-19 08 13.598	-1.1425476 1.7423248 17.75177
2015-07-06-19 08 13.603	-0.9794922 1.3448029 17.016235
2015-07-06-19 08 13.609	-0.9295044 1.0067902 16.054565
2015-07-06-19 08 13.613	-1.1116028 0.6842499 14.922699
2015-07-06-19 08 13.618	-1.3079834 0.5652313 13.671814
2015-07-06-19 08 13.623	-1.5531616 0.6735382 12.400696
2015-07-06-19 08 13.629	-1.7662048 0.85801697 11.428314
2015-07-06-19 08 13.633	-2.11969 0.9639435 10.479736
2015-07-06-19 08 13.638	-2.4779358 1.024643 9.875122
2015-07-06-19 08 13.644	-2.8718872 1.0817719 9.595428
2015-07-06-19 08 13.649	-3.1242065 1.0996246 9.534729
2015-07-06-19 08 13.654	-3.2979736 1.1460419 9.802521
2015-07-06-19 08 13.659	-3.2289429 1.1603241 9.935822
2015-07-06-19 08 13.664	-3.2003784 1.0996246 10.05722
2015-07-06-19 08 13.669	-3.0742188 0.9948883 10.151245
2015-07-06-19 08 13.674	-2.787384 0.9449005 10.011993
2015-07-06-19 08 13.679	-2.4969788 0.87705994 9.79895
2015-07-06-19 08 13.684	-2.068512 0.9199066 9.614471
2015-07-06-19 08 13.689	-1.7316895 0.9722748 9.103882
2015-07-06-19 08 13.694	-1.4067688 0.96632385 8.738495
2015-07-06-19 08 13.699	-1.0973206 1.0936737 8.239807
2015-07-06-19 08 13.704	-0.89974976 1.1412811 7.694702
2015-07-06-19 08 13.710	-0.7069397 1.1912689 7.063904
2015-07-06-19 08 13.715	-0.12731934 1.563797 5.930847
2015-07-06-19 08 13.719	-0.12731934 1.563797 5.930847
