2015-07-06-19 09 55.200	0.2737732 2.8099213 7.6649475
2015-07-06-19 09 55.207	0.3297119 2.7516022 7.8434753
2015-07-06-19 09 55.212	0.29519653 2.6790009 8.033905
2015-07-06-19 09 55.217	0.3225708 2.602829 8.098175
2015-07-06-19 09 55.222	0.1904602 2.5671234 8.156494
2015-07-06-19 09 55.227	0.19760132 2.4897614 8.054138
2015-07-06-19 09 55.233	0.2904358 2.4647675 8.033905
2015-07-06-19 09 55.238	0.45706177 2.4719086 7.855377
2015-07-06-19 09 55.242	0.64749146 2.5052338 7.7661133
2015-07-06-19 09 55.247	0.6939087 2.4957123 7.6637573
2015-07-06-19 09 55.253	0.7677002 2.538559 7.5494995
2015-07-06-19 09 55.257	0.7010498 2.5980682 7.450714
2015-07-06-19 09 55.262	0.7498474 2.6325836 7.5614014
2015-07-06-19 09 55.268	0.58084106 2.6897125 7.712555
2015-07-06-19 09 55.273	0.29638672 2.7289886 8.091034
2015-07-06-19 09 55.277	0.07144165 2.744461 8.725403
2015-07-06-19 09 55.283	-0.138031 2.731369 9.4776
2015-07-06-19 09 55.288	-0.38201904 2.6266327 10.205994
2015-07-06-19 09 55.293	-0.6141052 2.3814545 10.914154
2015-07-06-19 09 55.297	-0.7962036 2.0029755 11.498535
2015-07-06-19 09 55.302	-0.747406 1.6744843 12.101959
2015-07-06-19 09 55.308	-0.5605469 1.397171 12.75061
2015-07-06-19 09 55.313	-0.22491455 1.217453 13.531372
2015-07-06-19 09 55.318	0.19641113 1.2317352 14.425201
2015-07-06-19 09 55.323	0.68795776 1.3352814 15.373779
2015-07-06-19 09 55.328	1.0307312 1.4519196 16.121216
2015-07-06-19 09 55.334	1.1533203 1.5554657 16.6568
2015-07-06-19 09 55.338	1.0128784 1.550705 16.79129
2015-07-06-19 09 55.343	0.5427551 1.5030975 16.584198
2015-07-06-19 09 55.351	-0.03805542 1.3495636 16.114075
2015-07-06-19 09 55.353	-0.51174927 1.2448273 15.346405
2015-07-06-19 09 55.358	-0.997345 1.1436615 14.596588
2015-07-06-19 09 55.363	-1.3782043 0.98298645 13.931274
2015-07-06-19 09 55.369	-1.632904 0.9115753 13.39093
2015-07-06-19 09 55.373	-1.7816772 0.8211212 13.100525
2015-07-06-19 09 55.378	-1.7495422 0.65330505 13.035065
2015-07-06-19 09 55.383	-1.485321 0.56285095 13.383789
2015-07-06-19 09 55.390	-0.8366699 0.3783722 14.620392
2015-07-06-19 09 55.394	-0.8366699 0.3783722 14.620392
2015-07-06-19 09 55.398	-0.43081665 0.2783966 15.221436
2015-07-06-19 09 55.406	-0.05947876 0.25102234 15.780823
2015-07-06-19 09 55.408	0.18093872 0.17842102 15.961731
2015-07-06-19 09 55.414	0.27853394 0.07963562 15.740356
2015-07-06-19 09 55.418	0.40350342 -0.095321655 15.347595
2015-07-06-19 09 55.423	0.36898804 -0.13935852 14.582306
2015-07-06-19 09 55.429	0.38684082 -0.2726593 13.590881
2015-07-06-19 09 55.438	0.3642273 -0.30122375 12.457825
2015-07-06-19 09 55.440	0.23092651 -0.28456116 11.434265
2015-07-06-19 09 55.444	0.1166687 -0.17744446 10.622559
2015-07-06-19 09 55.452	-0.17492676 -0.044143677 9.976288
2015-07-06-19 09 55.454	-0.5605469 0.13438416 9.808472
2015-07-06-19 09 55.459	-1.0270996 0.24388123 9.834656
2015-07-06-19 09 55.463	-1.5472107 0.37242126 9.99295
2015-07-06-19 09 55.469	-2.0697021 0.40098572 10.334534
2015-07-06-19 09 55.474	-2.5029297 0.3355255 10.57019
2015-07-06-19 09 55.479	-2.8349915 0.33790588 10.773712
2015-07-06-19 09 55.484	-3.0266113 0.26530457 10.916534
2015-07-06-19 09 55.489	-3.0801697 0.21650696 10.88916
2015-07-06-19 09 55.494	-2.8992615 0.08796692 10.799896
2015-07-06-19 09 55.499	-2.651703 0.1391449 10.602325
2015-07-06-19 09 55.504	-2.3803406 0.12010193 10.3654785
2015-07-06-19 09 55.509	-2.0768433 0.11653137 9.867981
2015-07-06-19 09 55.514	-1.7697754 0.1558075 9.252655
2015-07-06-19 09 55.519	-1.4769897 0.23674011 8.64447
2015-07-06-19 09 55.524	-1.2984619 0.19746399 7.8839417
2015-07-06-19 09 55.529	-0.8569031 0.5235748 6.603302
2015-07-06-19 09 55.535	-0.6914673 0.65449524 5.941559
2015-07-06-19 09 55.540	-0.48080444 0.7830353 5.4952393
2015-07-06-19 09 55.544	-0.3034668 0.95680237 5.2274475
2015-07-06-19 09 55.549	-0.14398193 1.1174774 4.935852
2015-07-06-19 09 55.554	-0.0023498535 1.2103119 4.8299255
2015-07-06-19 09 55.559	0.14642334 1.3745575 4.741852
2015-07-06-19 09 55.564	0.2071228 1.4852448 4.8156433
2015-07-06-19 09 55.569	0.26782227 1.6435394 4.8692017
2015-07-06-19 09 55.575	0.30947876 1.64711 4.8941956
2015-07-06-19 09 55.579	0.35946655 1.7256622 4.940613
2015-07-06-19 09 55.585	0.22616577 1.7399445 4.956085
2015-07-06-19 09 55.590	0.21783447 1.7637482 4.9191895
2015-07-06-19 09 55.595	0.10952759 1.8208771 4.909668
2015-07-06-19 09 55.600	-0.00592041 1.8125458 4.7704163
2015-07-06-19 09 55.604	-0.11779785 1.8494415 4.6359253
2015-07-06-19 09 55.610	-0.18682861 1.8434906 4.447876
2015-07-06-19 09 55.615	-0.28442383 1.8423004 4.357422
2015-07-06-19 09 55.620	-0.3939209 1.8815765 4.166992
2015-07-06-19 09 55.625	-0.47961426 1.9149017 4.2848206
2015-07-06-19 09 55.630	-0.5426941 2.0541534 4.2384033
2015-07-06-19 09 55.635	-0.53674316 2.0934296 4.4086
2015-07-06-19 09 55.640	-0.63790894 2.2255402 4.6180725
2015-07-06-19 09 55.645	-0.6307678 2.3290863 4.940613
2015-07-06-19 09 55.650	-0.75097656 2.326706 5.4214478
2015-07-06-19 09 55.655	-0.766449 2.442154 5.896332
2015-07-06-19 09 55.660	-0.8711853 2.4861908 6.3236084
2015-07-06-19 09 55.665	-0.9437866 2.4457245 6.865143
2015-07-06-19 09 55.670	-1.2163391 2.4802399 7.3388367
2015-07-06-19 09 55.675	-1.3520203 2.379074 7.764923
2015-07-06-19 09 55.680	-1.4948425 2.2660065 8.251709
2015-07-06-19 09 55.685	-1.6793213 2.1648407 8.676605
2015-07-06-19 09 55.692	-1.6912231 2.0672455 9.046753
2015-07-06-19 09 55.696	-1.4769897 2.070816 9.432373
2015-07-06-19 09 55.700	-1.1020813 1.9756012 9.6596985
