2015-07-06-19 02 39.056	1.27948 3.5621185 5.5559387
2015-07-06-19 02 39.062	1.3401794 3.532364 5.732086
2015-07-06-19 02 39.067	1.3020935 3.4633331 5.9463196
2015-07-06-19 02 39.071	1.2663879 3.4597626 6.2164917
2015-07-06-19 02 39.076	1.1521301 3.3907318 6.518799
2015-07-06-19 02 39.081	1.029541 3.295517 6.744934
2015-07-06-19 02 39.087	0.9831238 3.2395782 6.9413147
2015-07-06-19 02 39.092	0.73080444 3.2098236 7.238861
2015-07-06-19 02 39.096	0.53323364 3.147934 7.4590454
2015-07-06-19 02 39.102	0.42611694 3.1526947 7.6708984
2015-07-06-19 02 39.107	0.42373657 3.0217743 7.673279
2015-07-06-19 02 39.111	0.50109863 3.0170135 7.7292175
2015-07-06-19 02 39.117	0.56655884 2.9896393 7.847046
2015-07-06-19 02 39.121	0.6522522 2.9527435 7.848236
2015-07-06-19 02 39.127	0.8426819 2.9777374 7.7982483
2015-07-06-19 02 39.133	0.8914795 3.019394 7.822052
2015-07-06-19 02 39.137	1.016449 3.0301056 7.7470703
2015-07-06-19 02 39.142	1.0390625 3.052719 7.7554016
2015-07-06-19 02 39.147	1.0985718 3.1074677 7.737549
2015-07-06-19 02 39.153	1.0902405 3.180069 7.8446655
2015-07-06-19 02 39.157	1.0950012 3.3324127 7.9291687
2015-07-06-19 02 39.162	0.95932007 3.3121796 7.9267883
2015-07-06-19 02 39.167	0.7998352 3.3312225 7.8577576
2015-07-06-19 02 39.172	0.72961426 3.4133453 7.775635
2015-07-06-19 02 39.177	0.6915283 3.475235 7.772064
2015-07-06-19 02 39.183	0.5760803 3.628769 7.6149597
2015-07-06-19 02 39.188	0.4463501 3.7156525 7.6911316
2015-07-06-19 02 39.192	-1.0770874 4.098892 7.750641
2015-07-06-19 02 39.197	-1.1782532 4.391678 7.566162
2015-07-06-19 02 39.203	-0.50579834 4.410721 7.4780884
2015-07-06-19 02 39.208	-0.042816162 4.334549 7.3376465
2015-07-06-19 02 39.212	0.40707397 4.201248 7.224579
2015-07-06-19 02 39.217	0.5594177 4.1441193 7.391205
2015-07-06-19 02 39.222	0.5106201 4.271469 7.8494263
2015-07-06-19 02 39.228	0.45230103 4.4666595 8.369537
2015-07-06-19 02 39.233	0.32495117 4.7499237 8.925354
2015-07-06-19 02 39.237	0.13928223 4.8332367 9.450226
2015-07-06-19 02 39.242	0.07501221 4.85585 9.763245
2015-07-06-19 02 39.248	-0.017822266 4.803482 9.904877
2015-07-06-19 02 39.252	0.12738037 4.686844 9.916779
2015-07-06-19 02 39.257	0.24758911 4.757065 10.008423
2015-07-06-19 02 39.262	0.23449707 4.8332367 9.984619
