2015-07-07-15 35 54.131	0.7331848 6.3983307 9.383575
2015-07-07-15 35 54.136	0.6784363 6.4019012 9.995331
2015-07-07-15 35 54.141	0.56655884 6.399521 10.939148
2015-07-07-15 35 54.147	0.38684082 6.285263 11.854401
2015-07-07-15 35 54.156	0.2642517 6.1281586 12.625641
2015-07-07-15 35 54.157	0.17022705 5.9734344 13.092194
2015-07-07-15 35 54.163	0.2809143 5.7044525 13.383789
2015-07-07-15 35 54.168	0.23687744 5.354538 13.609924
2015-07-07-15 35 54.173	0.32019043 4.9998627 13.681335
2015-07-07-15 35 54.177	0.5260925 4.668991 13.742035
2015-07-07-15 35 54.183	0.6843872 4.367874 13.746796
2015-07-07-15 35 54.189	0.965271 4.1833954 13.706329
2015-07-07-15 35 54.193	1.1437988 4.129837 13.800354
2015-07-07-15 35 54.197	1.2497253 4.059616 13.857483
2015-07-07-15 35 54.202	1.4199219 3.9536896 13.819397
2015-07-07-15 35 54.208	1.6139221 3.9203644 13.764648
2015-07-07-15 35 54.213	1.7127075 3.7537384 13.524231
2015-07-07-15 35 54.217	1.7793579 3.6204376 13.255249
2015-07-07-15 35 54.223	1.7829285 3.450241 12.773224
2015-07-07-15 35 54.228	1.8686218 3.2657623 12.215027
2015-07-07-15 35 54.233	1.7995911 3.038437 11.610413
2015-07-07-15 35 54.238	1.882904 2.8682404 10.934387
2015-07-07-15 35 54.243	1.9578857 2.667099 10.30954
2015-07-07-15 35 54.248	1.9543152 2.5088043 9.706116
2015-07-07-15 35 54.253	1.8781433 2.1969757 9.138397
2015-07-07-15 35 54.258	1.8352966 2.0172577 8.730164
2015-07-07-15 35 54.263	1.7507935 1.8827667 8.356445
2015-07-07-15 35 54.268	1.741272 1.7506561 8.005341
2015-07-07-15 35 54.273	1.7138977 1.7328033 7.783966
2015-07-07-15 35 54.278	1.7257996 1.6828156 7.560211
2015-07-07-15 35 54.283	1.6436768 1.6887665 7.507843
2015-07-07-15 35 54.290	1.5627441 1.724472 7.3947754
2015-07-07-15 35 54.294	1.5627441 1.724472 7.3947754
2015-07-07-15 35 54.298	1.5377502 1.7316132 7.3578796
2015-07-07-15 35 54.303	1.4770508 1.7875519 7.4078674
2015-07-07-15 35 54.308	1.446106 1.7899323 7.4804688
2015-07-07-15 35 54.313	1.4663391 1.910141 7.5292664
2015-07-07-15 35 54.318	1.4972839 1.8494415 7.675659
2015-07-07-15 35 54.325	1.4651489 1.8827667 7.732788
2015-07-07-15 35 54.328	1.4568176 1.955368 7.836334
2015-07-07-15 35 54.334	1.440155 1.974411 8.008911
2015-07-07-15 35 54.339	1.3984985 1.9767914 7.989868
2015-07-07-15 35 54.343	1.4056396 1.9363251 8.13269
2015-07-07-15 35 54.348	1.2461548 1.955368 8.018433
2015-07-07-15 35 54.354	1.1818848 1.8542023 7.906555
2015-07-07-15 35 54.358	1.0854797 1.7613678 7.814911
2015-07-07-15 35 54.363	0.9402771 1.6887665 7.5959167
2015-07-07-15 35 54.368	0.8343506 1.5518951 7.345978
2015-07-07-15 35 54.374	0.68795776 1.5007172 7.0817566
2015-07-07-15 35 54.378	0.65701294 1.3828888 6.878235
2015-07-07-15 35 54.383	0.54989624 1.287674 6.602112
2015-07-07-15 35 54.390	0.5856018 1.1900787 6.422394
2015-07-07-15 35 54.394	0.6439209 1.1448517 6.217682
2015-07-07-15 35 54.398	0.6939087 1.1055756 6.0427246
2015-07-07-15 35 54.404	0.6998596 1.0782013 5.962982
2015-07-07-15 35 54.409	0.6605835 1.0103607 5.9451294
2015-07-07-15 35 54.414	0.734375 1.0067902 5.8737183
2015-07-07-15 35 54.419	0.86172485 0.95680237 5.6261597
2015-07-07-15 35 54.424	1.0592957 1.0079803 5.576172
2015-07-07-15 35 54.429	1.164032 1.0222626 5.519043
2015-07-07-15 35 54.434	1.3401794 1.1365204 5.533325
2015-07-07-15 35 54.440	1.6186829 1.2841034 5.6178284
2015-07-07-15 35 54.444	1.6186829 1.2841034 5.6178284
2015-07-07-15 35 54.449	1.9602661 1.1734161 5.680908
2015-07-07-15 35 54.455	2.1054688 1.26268 5.7927856
2015-07-07-15 35 54.459	1.9447937 1.4316864 5.9379883
2015-07-07-15 35 54.464	1.7853088 1.4447784 6.110565
2015-07-07-15 35 54.469	1.625824 1.4150238 6.27005
2015-07-07-15 35 54.475	1.4472961 1.4197845 6.489044
2015-07-07-15 35 54.479	1.3735046 1.3626556 6.6199646
2015-07-07-15 35 54.485	1.3151855 1.3352814 6.8496704
2015-07-07-15 35 54.490	1.0259705 1.2210236 6.9984436
2015-07-07-15 35 54.495	1.0259705 1.2210236 6.9984436
2015-07-07-15 35 54.499	0.7915039 1.121048 7.047241
2015-07-07-15 35 54.505	0.51538086 1.0936737 7.034149
2015-07-07-15 35 54.510	0.021453857 1.102005 7.0377197
2015-07-07-15 35 54.515	0.021453857 1.102005 7.0377197
2015-07-07-15 35 54.520	-0.06185913 1.19841 6.91037
2015-07-07-15 35 54.525	-0.09161377 1.2805328 7.1519775
2015-07-07-15 35 54.530	-0.04638672 1.287674 7.174591
2015-07-07-15 35 54.535	0.05596924 1.2924347 7.250763
2015-07-07-15 35 54.540	0.14761353 1.2698212 7.630432
2015-07-07-15 35 54.545	0.20355225 1.2769623 8.106506
2015-07-07-15 35 54.550	0.18688965 1.268631 8.51712
2015-07-07-15 35 54.555	0.10714722 1.1269989 9.0503235
2015-07-07-15 35 54.560	0.16070557 0.9115753 9.270508
2015-07-07-15 35 54.565	0.22259521 0.8056488 9.355011
