2015-07-07-15 41 28.718	-3.0932617 2.4516754 9.021759
2015-07-07-15 41 28.726	-2.9659119 2.4671478 8.924164
2015-07-07-15 41 28.730	-2.7909546 2.398117 8.733734
2015-07-07-15 41 28.735	-2.5969543 2.410019 8.734924
2015-07-07-15 41 28.740	-2.4160461 2.3814545 8.44928
2015-07-07-15 41 28.745	-2.1744385 2.2910004 8.19577
2015-07-07-15 41 28.750	-1.985199 2.2195892 7.9351196
2015-07-07-15 41 28.756	-1.7566833 2.0993805 7.4733276
2015-07-07-15 41 28.760	-1.5793457 1.993454 7.021057
2015-07-07-15 41 28.766	-1.3032227 1.8684845 6.6390076
2015-07-07-15 41 28.771	-1.1056519 1.7232819 6.245056
2015-07-07-15 41 28.776	-0.8723755 1.7197113 5.877289
2015-07-07-15 41 28.780	-0.696228 1.7280426 5.62854
2015-07-07-15 41 28.787	-0.5688782 1.6530609 5.339325
2015-07-07-15 41 28.790	-0.5153198 1.64711 5.0620117
2015-07-07-15 41 28.796	-0.49746704 1.6209259 4.967987
2015-07-07-15 41 28.801	-0.5498352 1.5602264 4.806122
2015-07-07-15 41 28.805	-0.6081543 1.6221161 4.6692505
2015-07-07-15 41 28.810	-0.7081299 1.6268768 4.582367
2015-07-07-15 41 28.816	-0.72717285 1.6828156 4.3479004
2015-07-07-15 41 28.824	-0.7295532 1.7447052 4.28006
2015-07-07-15 41 28.826	-0.7295532 1.7447052 4.28006
2015-07-07-15 41 28.831	-0.79977417 1.8280182 4.332428
2015-07-07-15 41 28.836	-0.76168823 1.858963 4.269348
2015-07-07-15 41 28.840	-0.6914673 1.9565582 4.256256
2015-07-07-15 41 28.845	-0.7164612 1.9636993 4.3550415
2015-07-07-15 41 28.851	-0.6843262 1.9517975 4.332428
2015-07-07-15 41 28.856	-0.683136 1.9672699 4.269348
2015-07-07-15 41 28.860	-0.5938721 1.9803619 4.327667
2015-07-07-15 41 28.867	-0.53912354 1.961319 4.211029
2015-07-07-15 41 28.872	-0.5081787 1.8839569 4.34552
2015-07-07-15 41 28.877	-0.37487793 1.8518219 4.396698
2015-07-07-15 41 28.884	-0.2939453 1.8101654 4.339569
2015-07-07-15 41 28.886	-0.2939453 1.7780304 4.5157166
2015-07-07-15 41 28.891	-0.3106079 1.724472 4.6442566
2015-07-07-15 41 28.896	-0.4177246 1.6233063 4.833496
2015-07-07-15 41 28.901	-0.48794556 1.5280914 5.1048584
2015-07-07-15 41 28.906	-0.57839966 1.4423981 5.3286133
2015-07-07-15 41 28.911	-0.6759949 1.3126678 5.570221
2015-07-07-15 41 28.919	-0.766449 1.2341156 5.879669
2015-07-07-15 41 28.921	-0.6664734 1.1876984 6.1962585
2015-07-07-15 41 28.926	-0.4189148 1.2067413 6.519989
2015-07-07-15 41 28.931	-0.28085327 1.1448517 6.91037
2015-07-07-15 41 28.939	-0.0154418945 1.1008148 7.4530945
2015-07-07-15 41 28.941	0.20593262 0.9770355 7.9743958
2015-07-07-15 41 28.946	0.38565063 0.84373474 8.568298
