2015-06-26-19 56 50.970	-0.61053467 2.5302277 7.5875854
2015-06-26-19 56 50.975	-0.6402893 2.5944977 7.692322
2015-06-26-19 56 50.982	-0.5605469 2.6397247 7.7423096
2015-06-26-19 56 50.985	-0.66052246 2.5361786 7.847046
2015-06-26-19 56 50.993	-0.6974182 2.5290375 8.082703
2015-06-26-19 56 50.996	-0.7212219 2.4861908 8.287415
2015-06-26-19 56 51.000	-0.65338135 2.4980927 8.609955
2015-06-26-19 56 51.005	-0.43081665 2.5492706 9.037231
2015-06-26-19 56 51.011	-0.2713318 2.6016388 9.469269
2015-06-26-19 56 51.015	-0.029724121 2.6897125 10.011993
2015-06-26-19 56 51.022	0.16189575 2.7016144 10.110779
2015-06-26-19 56 51.026	0.37017822 2.7492218 10.122681
2015-06-26-19 56 51.032	0.57489014 2.705185 10.18219
2015-06-26-19 56 51.037	0.5844116 2.6075897 10.265503
2015-06-26-19 56 51.043	0.57489014 2.634964 10.50116
2015-06-26-19 56 51.048	0.503479 2.557602 10.786804
2015-06-26-19 56 51.051	0.44158936 2.526657 11.08197
2015-06-26-19 56 51.056	0.32852173 2.4992828 11.139099
2015-06-26-19 56 51.061	0.1904602 2.4469147 11.312866
2015-06-26-19 56 51.066	-0.2368164 2.2707672 11.503296
2015-06-26-19 56 51.071	-0.48199463 2.2362518 11.489014
2015-06-26-19 56 51.076	-0.6260071 2.1815033 11.33429
2015-06-26-19 56 51.081	-0.79263306 2.192215 11.225983
2015-06-26-19 56 51.086	-0.81048584 2.28862 11.309296
2015-06-26-19 56 51.091	-0.71884155 2.442154 11.434265
2015-06-26-19 56 51.096	-0.47961426 2.5159454 11.454498
2015-06-26-19 56 51.101	-0.2130127 2.7301788 11.235504
2015-06-26-19 56 51.106	-0.124938965 2.8634796 10.911774
2015-06-26-19 56 51.111	-0.090423584 2.968216 10.491638
2015-06-26-19 56 51.116	-0.12612915 3.0729523 10.31192
2015-06-26-19 56 51.121	-0.12374878 3.071762 10.095306
2015-06-26-19 56 51.126	-0.06542969 3.090805 10.145294
2015-06-26-19 56 51.131	-0.079711914 2.955124 10.336914
2015-06-26-19 56 51.136	-0.044006348 2.8968048 10.683258
2015-06-26-19 56 51.141	0.014312744 2.840866 11.0903015
2015-06-26-19 56 51.148	0.025024414 2.7551727 11.535431
2015-06-26-19 56 51.152	0.094055176 2.7349396 11.752045
2015-06-26-19 56 51.156	0.1083374 2.7456512 11.885345
2015-06-26-19 56 51.161	0.10119629 3.007492 11.935333
2015-06-26-19 56 51.166	0.07382202 3.1919708 11.747284
2015-06-26-19 56 51.174	0.019073486 3.4276276 11.249786
2015-06-26-19 56 51.176	-0.024963379 3.501419 10.654694
2015-06-26-19 56 51.181	-0.2368164 3.5061798 9.98819
2015-06-26-19 56 51.186	-0.27252197 3.4895172 9.303833
2015-06-26-19 56 51.192	-0.25109863 3.4014435 8.886078
2015-06-26-19 56 51.197	-0.18206787 3.2610016 8.487366
2015-06-26-19 56 51.202	-0.16897583 2.9979706 8.604004
2015-06-26-19 56 51.206	-0.15707397 2.659958 8.958679
2015-06-26-19 56 51.212	-0.7140808 2.1077118 9.439514
2015-06-26-19 56 51.216	-0.71884155 1.6233063 10.576141
2015-06-26-19 56 51.222	-0.6248169 1.1281891 11.8984375
2015-06-26-19 56 51.227	-0.8033447 0.6497345 13.112427
2015-06-26-19 56 51.232	-0.7890625 0.12605286 13.881287
2015-06-26-19 56 51.237	-0.81048584 -0.25956726 14.329987
2015-06-26-19 56 51.242	-0.92355347 -0.43571472 14.344269
2015-06-26-19 56 51.247	-1.2008667 -0.5702057 13.7265625
2015-06-26-19 56 51.253	-1.3389282 -0.5011749 12.7387085
2015-06-26-19 56 51.257	-1.4281921 -0.22029114 11.583038
2015-06-26-19 56 51.262	-1.4710388 0.20341492 10.403564
