2015-06-26-20 06 44.698	-1.0842285 1.4388275 7.2983704
2015-06-26-20 06 44.703	-1.0009155 1.4019318 7.461426
2015-06-26-20 06 44.708	-0.90808105 1.4174042 7.5685425
2015-06-26-20 06 44.713	-0.7378845 1.5376129 7.783966
2015-06-26-20 06 44.720	-0.4427185 1.4959564 7.9077454
2015-06-26-20 06 44.727	-0.21658325 1.5411835 8.069611
2015-06-26-20 06 44.728	-0.022583008 1.6125946 8.275513
2015-06-26-20 06 44.733	0.2904358 1.8054047 8.275513
2015-06-26-20 06 44.739	0.51776123 2.0232086 8.395721
2015-06-26-20 06 44.743	0.6332092 2.2350616 8.481415
2015-06-26-20 06 44.748	0.59988403 2.3945465 8.609955
2015-06-26-20 06 44.755	0.44039917 2.60997 8.762299
2015-06-26-20 06 44.759	0.3309021 2.6194916 8.814667
2015-06-26-20 06 44.763	0.12976074 2.4897614 8.753967
2015-06-26-20 06 44.771	-0.14993286 2.2255402 8.8349
2015-06-26-20 06 44.776	-0.4189148 2.0672455 8.96582
2015-06-26-20 06 44.780	-0.48199463 1.8756256 9.041992
2015-06-26-20 06 44.784	-0.4605713 1.7423248 9.019379
2015-06-26-20 06 44.789	-0.47247314 1.5745087 8.989624
2015-06-26-20 06 44.794	-0.5748291 1.544754 8.944397
2015-06-26-20 06 44.799	-0.6593323 1.5435638 8.826569
2015-06-26-20 06 44.805	-0.7866821 1.5804596 8.824188
2015-06-26-20 06 44.809	-1.5769653 0.81040955 8.419525
2015-06-26-20 06 44.814	-1.3460693 1.1888885 8.424286
2015-06-26-20 06 44.823	-1.1699219 1.7328033 8.650421
2015-06-26-20 06 44.824	-1.0497131 2.2279205 8.96344
2015-06-26-20 06 44.829	-0.75216675 2.6183014 9.251465
2015-06-26-20 06 44.834	-0.4355774 2.7920685 9.314545
2015-06-26-20 06 44.840	-0.19754028 2.840866 9.402618
2015-06-26-20 06 44.844	-0.12017822 2.7670746 9.451416
2015-06-26-20 06 44.849	-0.08328247 2.73732 9.556152
2015-06-26-20 06 44.855	-0.071380615 2.763504 9.60733
2015-06-26-20 06 44.860	-0.1296997 2.8242035 9.67041
2015-06-26-20 06 44.864	-0.25109863 2.9598846 9.571625
2015-06-26-20 06 44.872	-0.37963867 2.9836884 9.552582
2015-06-26-20 06 44.875	-0.58673096 3.083664 9.638275
2015-06-26-20 06 44.880	-0.8319092 3.090805 9.506165
2015-06-26-20 06 44.884	-0.9723511 3.0681915 9.579956
2015-06-26-20 06 44.890	-0.98306274 3.0503387 9.619232
2015-06-26-20 06 44.894	-0.93307495 3.0277252 9.702545
2015-06-26-20 06 44.900	-0.84381104 2.9729767 9.906067
