2015-06-29-18 10 37.740	-0.70098877 3.4431 6.571167
2015-06-29-18 10 37.746	-0.7224121 3.397873 6.5485535
2015-06-29-18 10 37.751	-0.76049805 3.3966827 6.475952
2015-06-29-18 10 37.756	-0.7545471 3.4038239 6.4795227
2015-06-29-18 10 37.761	-0.77001953 3.4478607 6.4461975
2015-06-29-18 10 37.766	-0.76882935 3.405014 6.4973755
2015-06-29-18 10 37.771	-0.7747803 3.4645233 6.539032
2015-06-29-18 10 37.776	-0.7545471 3.4669037 6.5985413
2015-06-29-18 10 37.781	-0.7973938 3.4930878 6.552124
2015-06-29-18 10 37.787	-0.7545471 3.4835663 6.5247498
2015-06-29-18 10 37.792	-0.798584 3.4835663 6.5437927
2015-06-29-18 10 37.797	-0.75930786 3.475235 6.578308
2015-06-29-18 10 37.801	-0.715271 3.4645233 6.698517
2015-06-29-18 10 37.807	-0.8057251 3.4930878 6.924652
2015-06-29-18 10 37.812	-0.9366455 3.3288422 7.135315
2015-06-29-18 10 37.817	-1.1544495 3.295517 7.4161987
2015-06-29-18 10 37.821	-1.2306213 3.365738 7.591156
2015-06-29-18 10 37.834	-1.2044373 3.5299835 7.962494
2015-06-29-18 10 37.835	-1.3091736 3.616867 8.250519
2015-06-29-18 10 37.837	-1.5186462 3.6597137 8.523071
2015-06-29-18 10 37.841	-1.7388306 3.7013702 8.8194275
2015-06-29-18 10 37.847	-2.0220947 3.7418365 9.111023
2015-06-29-18 10 37.852	-2.1756287 3.866806 9.171722
2015-06-29-18 10 37.858	-2.3160706 3.8703766 9.126495
2015-06-29-18 10 37.862	-2.4077148 3.878708 9.277649
2015-06-29-18 10 37.867	-2.5338745 3.8965607 9.397858
2015-06-29-18 10 37.872	-2.6695557 3.821579 9.495453
2015-06-29-18 10 37.877	-2.6731262 3.9394073 9.652557
2015-06-29-18 10 37.882	-2.7135925 3.9870148 9.781097
2015-06-29-18 10 37.887	-2.6695557 4.0167694 9.7751465
2015-06-29-18 10 37.892	-2.6695557 4.1143646 9.794189
2015-06-29-18 10 37.898	-2.5326843 4.1905365 9.753723
2015-06-29-18 10 37.902	-2.4684143 4.2559967 9.645416
2015-06-29-18 10 37.910	-2.4481812 4.3428802 9.471649
2015-06-29-18 10 37.914	-2.3660583 4.442856 9.362152
2015-06-29-18 10 37.917	-2.318451 4.5499725 9.186005
2015-06-29-18 10 37.922	-2.3029785 4.559494 8.9670105
2015-06-29-18 10 37.928	-2.2851257 4.6320953 8.756348
2015-06-29-18 10 37.932	-2.420807 4.611862 8.718262
2015-06-29-18 10 37.937	-2.479126 4.6011505 8.564728
2015-06-29-18 10 37.942	-2.5719604 4.5356903 8.531403
2015-06-29-18 10 37.948	-2.7409668 4.4785614 8.494507
2015-06-29-18 10 37.952	-3.0480347 4.2167206 8.282654
2015-06-29-18 10 37.959	-2.710022 4.3321686 8.459991
2015-06-29-18 10 37.964	-1.9673462 4.7677765 8.90036
2015-06-29-18 10 37.968	-1.8066711 4.8713226 9.166962
2015-06-29-18 10 37.973	-1.8435669 4.867752 9.484741
2015-06-29-18 10 37.978	-1.7971497 4.8130035 10.1203
2015-06-29-18 10 37.983	-1.7685852 4.5702057 10.37738
2015-06-29-18 10 37.988	-1.5614929 4.4011993 10.608276
