2015-06-29-18 19 18.669	0.8748169 2.2600555 7.135315
2015-06-29-18 19 18.675	0.8581543 2.4647675 6.968689
2015-06-29-18 19 18.681	0.82006836 2.5528412 6.744934
2015-06-29-18 19 18.686	0.88552856 2.6944733 6.647339
2015-06-29-18 19 18.691	1.048584 2.7039948 6.322418
2015-06-29-18 19 18.696	0.87838745 2.763504 6.4319153
2015-06-29-18 19 18.702	0.79626465 3.1277008 6.6461487
2015-06-29-18 19 18.707	0.58203125 3.359787 6.4973755
2015-06-29-18 19 18.713	0.45944214 3.513321 6.2093506
2015-06-29-18 19 18.718	0.47491455 3.6275787 6.306946
2015-06-29-18 19 18.721	0.59750366 3.6347198 6.499756
2015-06-29-18 19 18.726	0.65701294 3.5859222 6.6759033
2015-06-29-18 19 18.731	0.7105713 3.6002045 6.788971
2015-06-29-18 19 18.737	0.734375 3.681137 6.8889465
2015-06-29-18 19 18.741	0.7677002 3.7501678 7.0365295
2015-06-29-18 19 18.748	0.76174927 3.8358612 7.1531677
2015-06-29-18 19 18.752	0.734375 3.8251495 7.341217
2015-06-29-18 19 18.757	0.6784363 3.860855 7.7601624
2015-06-29-18 19 18.763	0.7486572 3.9060822 8.145782
2015-06-29-18 19 18.767	0.6272583 3.95607 8.245758
2015-06-29-18 19 18.771	0.5760803 3.9977264 8.594482
2015-06-29-18 19 18.777	0.62249756 4.053665 9.069366
2015-06-29-18 19 18.783	0.535614 4.027481 9.334778
2015-06-29-18 19 18.787	0.4213562 4.02153 9.527588
2015-06-29-18 19 18.791	0.40112305 3.9703522 9.653748
2015-06-29-18 19 18.798	0.34875488 3.9667816 9.740631
2015-06-29-18 19 18.802	0.37731934 3.885849 9.696594
2015-06-29-18 19 18.807	0.36898804 3.872757 9.806091
2015-06-29-18 19 18.812	0.44039917 3.8965607 9.909637
2015-06-29-18 19 18.817	0.46539307 3.8953705 9.840607
2015-06-29-18 19 18.823	0.5617981 3.9810638 9.996521
2015-06-29-18 19 18.827	0.57489014 3.9405975 9.92749
2015-06-29-18 19 18.832	0.5784607 3.9905853 9.981049
2015-06-29-18 19 18.838	0.56417847 4.0096283 10.05722
2015-06-29-18 19 18.842	0.55822754 4.034622 10.156006
2015-06-29-18 19 18.849	0.51538086 4.064377 10.267883
2015-06-29-18 19 18.852	0.38208008 4.077469 10.403564
2015-06-29-18 19 18.857	0.3297119 4.0738983 10.539246
2015-06-29-18 19 18.862	0.21902466 4.0429535 10.646362
2015-06-29-18 19 18.869	0.17617798 4.103653 10.69516
2015-06-29-18 19 18.872	0.14047241 4.0108185 10.804657
2015-06-29-18 19 18.878	0.15594482 4.0631866 10.939148
2015-06-29-18 19 18.882	0.1904602 4.013199 11.022461
2015-06-29-18 19 18.888	0.23330688 4.1060333 11.189087
2015-06-29-18 19 18.894	0.29995728 4.123886 11.253357
2015-06-29-18 19 18.899	0.29638672 4.1952972 11.311676
2015-06-29-18 19 18.904	0.31781006 4.3131256 11.386658
2015-06-29-18 19 18.908	0.471344 4.6071014 11.383087
2015-06-29-18 19 18.913	0.5927429 5.36763 10.926056
2015-06-29-18 19 18.918	0.5927429 5.36763 10.926056
2015-06-29-18 19 18.924	0.27972412 5.534256 10.733246
2015-06-29-18 19 18.928	-0.21777344 5.5056915 10.670166
