2015-06-30-20 42 08.981	-2.0458984 1.4221649 7.9779663
2015-06-30-20 42 08.987	-2.0827942 1.461441 8.205292
2015-06-30-20 42 08.992	-2.1113586 1.3888397 8.464752
2015-06-30-20 42 08.998	-2.1565857 1.397171 8.569489
2015-06-30-20 42 09.002	-2.189911 1.3721771 8.756348
2015-06-30-20 42 09.007	-2.081604 1.3543243 8.888458
2015-06-30-20 42 09.013	-2.0256653 1.3281403 8.83252
2015-06-30-20 42 09.019	-1.8614197 1.2329254 8.895599
2015-06-30-20 42 09.022	-1.6650391 1.1888885 8.912262
2015-06-30-20 42 09.029	-1.2913208 1.1115265 8.8194275
2015-06-30-20 42 09.033	-0.766449 1.0901031 8.814667
2015-06-30-20 42 09.038	-0.27252197 1.0817719 8.827759
2015-06-30-20 42 09.042	0.025024414 0.9139557 8.811096
2015-06-30-20 42 09.049	0.3297119 0.71281433 8.77301
2015-06-30-20 42 09.053	0.44992065 0.5033417 8.90036
2015-06-30-20 42 09.058	0.52371216 0.31410217 9.151489
2015-06-30-20 42 09.064	0.63916016 -0.20243835 9.459747
2015-06-30-20 42 09.068	0.63916016 -0.20243835 9.459747
2015-06-30-20 42 09.073	0.69747925 -0.25480652 9.451416
2015-06-30-20 42 09.080	0.77246094 -0.296463 9.664459
2015-06-30-20 42 09.083	0.8926697 -0.29170227 9.721588
2015-06-30-20 42 09.088	1.0842896 -0.16316223 9.810852
2015-06-30-20 42 09.093	1.1842651 -0.071517944 9.9227295
2015-06-30-20 42 09.098	1.2164001 0.123672485 9.904877
2015-06-30-20 42 09.103	1.1485596 0.28315735 9.837036
2015-06-30-20 42 09.108	1.0116882 0.40455627 9.6406555
2015-06-30-20 42 09.114	0.49276733 0.77589417 9.365723
2015-06-30-20 42 09.119	0.49276733 0.77589417 9.365723
2015-06-30-20 42 09.123	0.23330688 0.9603729 9.162201
2015-06-30-20 42 09.130	0.06311035 1.0258331 8.893219
2015-06-30-20 42 09.134	-0.09399414 1.1519928 8.559967
2015-06-30-20 42 09.139	-0.41177368 1.2543488 8.358826
2015-06-30-20 42 09.143	-0.58078 1.3567047 8.138641
2015-06-30-20 42 09.149	-0.6890869 1.4852448 8.070801
2015-06-30-20 42 09.153	-0.96520996 1.6625824 7.667328
2015-06-30-20 42 09.159	-0.96520996 1.6625824 7.667328
2015-06-30-20 42 09.164	-1.1008911 1.7209015 7.6209106
2015-06-30-20 42 09.168	-1.1235046 1.756607 7.649475
2015-06-30-20 42 09.174	-1.2627563 1.845871 7.860138
2015-06-30-20 42 09.179	-1.2199097 1.762558 8.00296
2015-06-30-20 42 09.184	-1.1294556 1.756607 8.080322
2015-06-30-20 42 09.189	-1.0675659 1.6959076 8.32431
2015-06-30-20 42 09.194	-0.91760254 1.614975 8.518311
2015-06-30-20 42 09.199	-0.76882935 1.5542755 8.498077
2015-06-30-20 42 09.204	-0.664093 1.4364471 8.632568
2015-06-30-20 42 09.209	-0.6069641 1.3340912 8.743256
2015-06-30-20 42 09.216	-0.5153198 1.1650848 8.886078
2015-06-30-20 42 09.221	-0.5248413 1.0198822 8.949158
2015-06-30-20 42 09.224	-0.4760437 0.77827454 9.0824585
2015-06-30-20 42 09.230	-0.54626465 0.61283875 9.131256
2015-06-30-20 42 09.234	-0.39987183 0.4426422 9.147919
2015-06-30-20 42 09.239	-0.3939209 0.2379303 9.040802
2015-06-30-20 42 09.244	-0.36773682 0.009414673 8.938446
2015-06-30-20 42 09.250	-0.23324585 -0.19767761 8.89798
2015-06-30-20 42 09.254	-0.18563843 -0.5285492 8.888458
2015-06-30-20 42 09.260	-0.14041138 -0.7523041 8.8836975
2015-06-30-20 42 09.264	-0.13327026 -0.99272156 8.876556
2015-06-30-20 42 09.269	-0.23086548 -1.2402802 9.101501
2015-06-30-20 42 09.274	-0.15826416 -1.3664398 9.213379
2015-06-30-20 42 09.280	-0.034484863 -1.6270905 9.564484
2015-06-30-20 42 09.284	-0.22253418 -1.8770294 9.86322
2015-06-30-20 42 09.289	-0.36297607 -2.226944 10.114349
2015-06-30-20 42 09.294	-0.63552856 -2.5185394 10.497589
2015-06-30-20 42 09.300	-0.9723511 -2.8529816 10.966522
2015-06-30-20 42 09.304	-1.3579712 -3.2076569 11.456879
2015-06-30-20 42 09.309	-1.5722046 -3.451645 11.900818
2015-06-30-20 42 09.315	-1.8399963 -3.6623077 12.4756775
2015-06-30-20 42 09.320	-1.9494934 -3.862259 12.9374695
2015-06-30-20 42 09.324	-2.210144 -4.0253143 13.45401
2015-06-30-20 42 09.329	-2.2565613 -4.177658 14.056244
2015-06-30-20 42 09.335	-2.158966 -4.1788483 14.79892
2015-06-30-20 42 09.340	-2.05661 -4.0895844 15.468994
2015-06-30-20 42 09.345	-1.9256897 -4.037216 16.08432
2015-06-30-20 42 09.350	-1.7138367 -3.8003693 16.522308
2015-06-30-20 42 09.355	-1.4960327 -3.650406 16.947205
2015-06-30-20 42 09.360	-1.2556152 -3.542099 17.24237
2015-06-30-20 42 09.366	-1.0461426 -3.3659515 17.36853
2015-06-30-20 42 09.370	-0.9104614 -3.260025 17.485168
2015-06-30-20 42 09.375	-0.798584 -3.1993256 17.23523
2015-06-30-20 42 09.380	-0.78549194 -3.2005157 16.960297
2015-06-30-20 42 09.385	-0.8200073 -3.1802826 16.46399
2015-06-30-20 42 09.390	-0.9604492 -3.2445526 15.903412
2015-06-30-20 42 09.395	-1.1306458 -3.318344 15.292847
2015-06-30-20 42 09.400	-1.2449036 -3.3385773 14.528748
2015-06-30-20 42 09.405	-1.3722534 -3.298111 13.952698
2015-06-30-20 42 09.411	-1.485321 -3.2421722 13.318329
2015-06-30-20 42 09.416	-1.619812 -3.188614 12.74585
2015-06-30-20 42 09.421	-1.60672 -3.074356 12.111481
2015-06-30-20 42 09.425	-1.6959839 -2.9232025 11.579468
2015-06-30-20 42 09.432	-1.786438 -2.7827606 11.049835
2015-06-30-20 42 09.436	-1.8626099 -2.6149445 10.623749
2015-06-30-20 42 09.443	-1.9887695 -2.4364166 10.077454
2015-06-30-20 42 09.446	-2.081604 -2.3221588 9.707306
2015-06-30-20 42 09.451	-2.178009 -2.079361 9.316925
2015-06-30-20 42 09.456	-2.3160706 -1.8758392 8.927734
2015-06-30-20 42 09.461	-2.420807 -1.7044525 8.64328
2015-06-30-20 42 09.465	-2.4648438 -1.515213 8.187439
2015-06-30-20 42 09.471	-2.5207825 -1.2378998 8.051758
2015-06-30-20 42 09.476	-2.550537 -0.9629669 7.7434998
2015-06-30-20 42 09.481	-2.7243042 -0.7999115 7.5637817
2015-06-30-20 42 09.486	-2.768341 -0.66542053 7.340027
2015-06-30-20 42 09.491	-2.864746 -0.45237732 7.155548
2015-06-30-20 42 09.496	-2.8111877 -0.31074524 7.0674744
2015-06-30-20 42 09.501	-2.8147583 -0.106033325 6.833008
2015-06-30-20 42 09.506	-2.7469177 -0.00843811 6.787781
2015-06-30-20 42 09.511	-2.6124268 0.067733765 6.597351
2015-06-30-20 42 09.518	-2.5636292 0.14390564 6.52594
2015-06-30-20 42 09.522	-2.3946228 0.20936584 6.5295105
2015-06-30-20 42 09.526	-2.2589417 0.1712799 6.521179
2015-06-30-20 42 09.531	-2.0661316 0.14033508 6.3878784
2015-06-30-20 42 09.536	-1.8661804 0.07963562 6.4711914
2015-06-30-20 42 09.541	-1.6852722 0.08201599 6.4128723
2015-06-30-20 42 09.546	-1.4972229 0.040359497 6.4283447
2015-06-30-20 42 09.551	-1.2782288 -0.034622192 6.3628845
2015-06-30-20 42 09.556	-1.0949402 0.010604858 6.2986145
2015-06-30-20 42 09.562	-0.94259644 -0.034622192 6.264099
2015-06-30-20 42 09.566	-0.76763916 -0.047714233 6.2593384
2015-06-30-20 42 09.571	-0.65457153 -0.084609985 6.2200623
2015-06-30-20 42 09.576	-0.5855408 -0.09770203 6.3033752
2015-06-30-20 42 09.582	-0.5331726 -0.034622192 6.340271
2015-06-30-20 42 09.586	-0.5153198 0.0070343018 6.3759766
2015-06-30-20 42 09.591	-0.47485352 0.06059265 6.385498
2015-06-30-20 42 09.597	-0.5903015 0.11177063 6.4723816
2015-06-30-20 42 09.602	-0.5664978 0.17008972 6.5283203
2015-06-30-20 42 09.606	-0.683136 0.18675232 6.486664
2015-06-30-20 42 09.612	-0.75930786 0.28077698 6.4771423
2015-06-30-20 42 09.617	-0.8223877 0.29743958 6.5426025
2015-06-30-20 42 09.622	-0.8223877 0.33433533 6.5687866
2015-06-30-20 42 09.627	-0.9057007 0.35932922 6.569977
2015-06-30-20 42 09.632	-0.9806824 0.3271942 6.371216
2015-06-30-20 42 09.637	-1.0199585 0.39741516 6.2736206
2015-06-30-20 42 09.643	-0.9866333 0.4355011 6.2093506
2015-06-30-20 42 09.647	-0.9878235 0.5485687 6.154602
2015-06-30-20 42 09.652	-0.95806885 0.51286316 6.2652893
2015-06-30-20 42 09.657	-1.0044861 0.6354523 6.3974
2015-06-30-20 42 09.662	-1.0628052 0.5676117 6.6128235
2015-06-30-20 42 09.668	-1.0580444 0.60331726 6.891327
2015-06-30-20 42 09.672	-1.0437622 0.53785706 7.050812
2015-06-30-20 42 09.677	-0.9640198 0.4938202 7.2602844
2015-06-30-20 42 09.682	-0.7628784 0.524765 7.500702
2015-06-30-20 42 09.687	-0.5438843 0.54499817 7.861328
2015-06-30-20 42 09.692	-0.3939209 0.575943 8.459991
2015-06-30-20 42 09.697	-0.14279175 0.52952576 9.019379
2015-06-30-20 42 09.702	0.06072998 0.32600403 9.676361
2015-06-30-20 42 09.707	0.27853394 0.17842102 10.24408
2015-06-30-20 42 09.713	0.4213562 -0.045333862 10.877258
2015-06-30-20 42 09.718	0.586792 -0.2881317 11.430695
2015-06-30-20 42 09.723	0.7498474 -0.5844879 11.953186
2015-06-30-20 42 09.727	0.8902893 -0.9070282 12.245972
2015-06-30-20 42 09.732	1.1199951 -1.1343536 12.637543
2015-06-30-20 42 09.737	1.3342285 -1.3057404 12.860107
2015-06-30-20 42 09.743	1.4984741 -1.4414215 13.19693
2015-06-30-20 42 09.747	1.6853333 -1.5366364 13.363556
2015-06-30-20 42 09.752	1.8460083 -1.5687714 13.568268
2015-06-30-20 42 09.757	2.0769043 -1.5425873 13.549225
2015-06-30-20 42 09.763	2.2256775 -1.4973602 13.58255
2015-06-30-20 42 09.767	2.2387695 -1.450943 13.563507
2015-06-30-20 42 09.772	2.3018494 -1.3950043 13.490906
