2015-06-30-20 39 56.050	0.535614 4.4607086 12.099579
2015-06-30-20 39 56.055	0.4296875 4.3071747 11.923431
2015-06-30-20 39 56.061	0.23925781 4.3071747 11.802032
2015-06-30-20 39 56.066	0.09286499 4.1917267 11.633026
2015-06-30-20 39 56.072	-0.0809021 4.161972 11.33548
2015-06-30-20 39 56.076	-0.31417847 4.008438 11.123627
2015-06-30-20 39 56.081	-0.5891113 3.7989655 10.940338
2015-06-30-20 39 56.086	-0.69384766 3.5704498 10.872498
2015-06-30-20 39 56.093	-0.75216675 3.3562164 10.639221
2015-06-30-20 39 56.096	-0.7712097 3.168167 10.389282
2015-06-30-20 39 56.101	-0.696228 2.9944 10.378571
2015-06-30-20 39 56.106	-0.6164856 2.8027802 10.367859
2015-06-30-20 39 56.112	-0.43319702 2.5611725 10.273834
2015-06-30-20 39 56.117	-0.14874268 2.1267548 10.426178
2015-06-30-20 39 56.121	-0.14874268 2.1267548 10.426178
2015-06-30-20 39 56.126	0.007171631 1.8351593 10.364288
2015-06-30-20 39 56.132	0.24639893 1.6447296 10.320251
2015-06-30-20 39 56.136	0.45825195 1.4412079 10.364288
2015-06-30-20 39 56.141	0.6939087 1.281723 10.280975
2015-06-30-20 39 56.148	0.88790894 1.0948639 10.073883
2015-06-30-20 39 56.152	0.97717285 0.8889618 9.867981
2015-06-30-20 39 56.156	1.1057129 0.7151947 9.701355
2015-06-30-20 39 56.162	1.21521 0.54499817 9.374054
2015-06-30-20 39 56.168	1.3223267 0.26054382 8.762299
2015-06-30-20 39 56.172	1.3223267 0.26054382 8.762299
2015-06-30-20 39 56.178	1.375885 0.18675232 8.442139
2015-06-30-20 39 56.182	1.3056641 -0.010818481 8.049377
2015-06-30-20 39 56.187	1.3211365 -0.1655426 7.770874
2015-06-30-20 39 56.194	1.3377991 -0.2393341 7.354309
2015-06-30-20 39 56.197	1.3544617 -0.2655182 7.1055603
2015-06-30-20 39 56.202	1.3258972 -0.30003357 6.9139404
2015-06-30-20 39 56.207	1.0402527 -0.43928528 6.7806396
2015-06-30-20 39 56.212	1.0402527 -0.43928528 6.7806396
2015-06-30-20 39 56.217	0.76174927 -0.54045105 6.7163696
2015-06-30-20 39 56.222	0.5963135 -0.6689911 6.7925415
2015-06-30-20 39 56.229	0.20474243 -0.8058624 6.961548
2015-06-30-20 39 56.232	0.080963135 -0.83799744 7.2531433
2015-06-30-20 39 56.237	-0.052337646 -0.8487091 7.6447144
2015-06-30-20 39 56.243	-0.124938965 -0.68922424 8.082703
2015-06-30-20 39 56.248	-0.18563843 -0.65708923 8.446899
2015-06-30-20 39 56.253	-0.16183472 -0.5285492 9.033661
2015-06-30-20 39 56.257	-0.10708618 -0.463089 9.601379
2015-06-30-20 39 56.262	-0.07852173 -0.38453674 10.11911
2015-06-30-20 39 56.269	0.06906128 -0.347641 10.533295
2015-06-30-20 39 56.273	0.11904907 -0.29170227 10.959381
2015-06-30-20 39 56.278	0.25354004 -0.29289246 11.068878
2015-06-30-20 39 56.284	0.32495117 -0.34526062 11.362854
2015-06-30-20 39 56.287	0.41064453 -0.42619324 11.311676
2015-06-30-20 39 56.293	0.42492676 -0.527359 11.277161
2015-06-30-20 39 56.298	0.4701538 -0.6499481 11.076019
2015-06-30-20 39 56.302	0.38684082 -0.84632874 10.866547
2015-06-30-20 39 56.308	0.24758911 -1.149826 10.342865
2015-06-30-20 39 56.313	0.6034546 -0.80348206 9.98819
2015-06-30-20 39 56.317	0.91885376 -0.7344513 9.665649
2015-06-30-20 39 56.322	0.9248047 -0.79515076 9.371674
2015-06-30-20 39 56.328	0.9057617 -0.91773987 9.003906
2015-06-30-20 39 56.333	0.8890991 -0.96058655 8.740875
2015-06-30-20 39 56.337	0.7926941 -0.9141693 8.418335
2015-06-30-20 39 56.343	0.82125854 -0.86299133 8.204102
2015-06-30-20 39 56.348	0.8343506 -0.74516296 7.969635
2015-06-30-20 39 56.353	0.94503784 -0.59877014 7.803009
2015-06-30-20 39 56.358	0.91052246 -0.4380951 7.630432
2015-06-30-20 39 56.363	0.89505005 -0.37858582 7.4971313
2015-06-30-20 39 56.368	0.8343506 -0.30717468 7.366211
2015-06-30-20 39 56.373	0.67367554 -0.18577576 7.226959
2015-06-30-20 39 56.378	0.5772705 -0.10484314 7.1722107
2015-06-30-20 39 56.383	0.46063232 -0.06794739 7.059143
2015-06-30-20 39 56.388	0.36779785 0.030838013 7.002014
2015-06-30-20 39 56.393	0.22259521 0.07249451 7.079376
