2015-06-30-20 35 08.966	0.7272339 0.7306671 8.862274
2015-06-30-20 35 08.970	0.55822754 0.67948914 8.558777
2015-06-30-20 35 08.976	0.38446045 0.61164856 8.189819
2015-06-30-20 35 08.981	0.20355225 0.58784485 7.8708496
2015-06-30-20 35 08.987	0.038116455 0.62117004 7.4733276
2015-06-30-20 35 08.992	-0.045196533 0.6235504 7.192444
2015-06-30-20 35 08.997	-0.122558594 0.723526 6.8508606
2015-06-30-20 35 09.002	-0.105895996 0.838974 6.6271057
2015-06-30-20 35 09.007	-0.19396973 0.9877472 6.489044
2015-06-30-20 35 09.011	-0.20706177 1.0448761 6.249817
2015-06-30-20 35 09.017	-0.26776123 1.0912933 6.1700745
2015-06-30-20 35 09.022	-0.28799438 1.1948395 6.062958
2015-06-30-20 35 09.027	-0.33322144 1.2483978 5.980835
2015-06-30-20 35 09.032	-0.27609253 1.3043365 5.979645
2015-06-30-20 35 09.037	-0.253479 1.3162384 6.180786
2015-06-30-20 35 09.042	-0.2701416 1.2900543 6.347412
2015-06-30-20 35 09.047	-0.3201294 1.2841034 6.3997803
2015-06-30-20 35 09.052	-0.26776123 1.2948151 6.3997803
2015-06-30-20 35 09.057	-0.23562622 1.2936249 6.454529
2015-06-30-20 35 09.063	-0.32489014 1.2341156 6.5473633
2015-06-30-20 35 09.067	-0.38320923 1.2269745 6.6080627
2015-06-30-20 35 09.073	-0.35583496 1.1353302 6.6901855
2015-06-30-20 35 09.077	-0.36297607 1.0496368 6.749695
2015-06-30-20 35 09.082	-0.38082886 0.9627533 6.692566
2015-06-30-20 35 09.087	-0.3939209 0.84373474 6.815155
2015-06-30-20 35 09.092	-0.43081665 0.755661 6.7723083
2015-06-30-20 35 09.097	-0.47247314 0.6568756 6.865143
2015-06-30-20 35 09.102	-0.43081665 0.62950134 6.7913513
2015-06-30-20 35 09.108	-0.40463257 0.5771332 6.7782593
2015-06-30-20 35 09.112	-0.4093933 0.5342865 6.6782837
2015-06-30-20 35 09.118	-0.42367554 0.46644592 6.7270813
2015-06-30-20 35 09.123	-0.35464478 0.44978333 6.815155
2015-06-30-20 35 09.128	-0.30941772 0.377182 6.8818054
2015-06-30-20 35 09.132	-0.24752808 0.2950592 6.967499
2015-06-30-20 35 09.137	-0.19158936 0.27244568 6.999634
2015-06-30-20 35 09.142	-0.111846924 0.16651917 7.1138916
2015-06-30-20 35 09.148	-0.01663208 0.024887085 7.281708
2015-06-30-20 35 09.152	0.09286499 -0.09413147 7.437622
2015-06-30-20 35 09.157	0.23687744 -0.16911316 7.6459045
2015-06-30-20 35 09.164	0.40945435 -0.22148132 7.763733
2015-06-30-20 35 09.168	0.59869385 -0.31669617 7.925598
2015-06-30-20 35 09.172	0.76293945 -0.4464264 8.175537
2015-06-30-20 35 09.178	0.9486084 -0.5285492 8.393341
2015-06-30-20 35 09.183	1.1866455 -0.61424255 8.742065
2015-06-30-20 35 09.188	1.3735046 -0.67256165 9.296692
2015-06-30-20 35 09.193	1.4877625 -0.82847595 9.524017
2015-06-30-20 35 09.199	1.5032349 -0.9403534 9.856079
2015-06-30-20 35 09.203	1.3425598 -1.0308075 10.18338
2015-06-30-20 35 09.208	1.2294922 -1.1403046 10.4809265
2015-06-30-20 35 09.214	1.0343018 -1.1403046 10.802277
2015-06-30-20 35 09.218	0.9319458 -1.2057648 11.01889
2015-06-30-20 35 09.225	0.785553 -1.1783905 11.349762
2015-06-30-20 35 09.231	0.785553 -1.1783905 11.349762
2015-06-30-20 35 09.233	0.7688904 -1.1188812 11.510437
2015-06-30-20 35 09.238	0.78079224 -1.0177155 11.561615
2015-06-30-20 35 09.243	0.74627686 -0.8903656 11.549713
2015-06-30-20 35 09.249	0.68914795 -0.7570648 11.6354065
2015-06-30-20 35 09.253	0.7105713 -0.73088074 11.752045
2015-06-30-20 35 09.258	0.651062 -0.73802185 11.880585
2015-06-30-20 35 09.263	0.56536865 -0.8760834 12.090057
2015-06-30-20 35 09.269	0.42373657 -0.9153595 12.310242
2015-06-30-20 35 09.273	0.2904358 -1.072464 12.55304
2015-06-30-20 35 09.278	0.27496338 -1.2474213 12.888672
2015-06-30-20 35 09.283	0.31304932 -1.2938385 13.146942
2015-06-30-20 35 09.289	0.49157715 -1.3735809 13.411163
2015-06-30-20 35 09.293	0.6950989 -1.3914337 13.706329
2015-06-30-20 35 09.298	1.0438232 -1.4271393 13.996735
2015-06-30-20 35 09.304	1.3092346 -1.4152374 14.262146
2015-06-30-20 35 09.309	1.6424866 -1.4735565 14.421631
2015-06-30-20 35 09.313	2.0257263 -1.5652008 14.576355
2015-06-30-20 35 09.319	2.3946838 -1.6401825 14.748932
2015-06-30-20 35 09.324	2.7005615 -1.7115936 14.903656
2015-06-30-20 35 09.329	3.0730896 -1.8127594 15.052429
2015-06-30-20 35 09.334	3.3682556 -1.8913116 15.116699
2015-06-30-20 35 09.339	3.6098633 -1.9829559 15.129791
2015-06-30-20 35 09.344	3.883606 -2.028183 15.084564
2015-06-30-20 35 09.349	3.883606 -2.028183 15.084564
2015-06-30-20 35 09.354	3.9145508 -2.1138763 15.017914
2015-06-30-20 35 09.359	3.8728943 -2.1995697 14.967926
2015-06-30-20 35 09.364	3.4325256 -2.387619 14.569214
2015-06-30-20 35 09.369	3.2004395 -2.5006866 14.365692
2015-06-30-20 35 09.375	2.9933472 -2.5590057 14.131226
2015-06-30-20 35 09.379	2.7517395 -2.6387482 13.857483
2015-06-30-20 35 09.384	2.408966 -2.5435333 13.58017
2015-06-30-20 35 09.389	2.1042786 -2.4054718 13.371887
2015-06-30-20 35 09.394	1.786499 -2.2555084 13.270721
2015-06-30-20 35 09.399	1.4710999 -2.0805511 13.026733
2015-06-30-20 35 09.404	1.061676 -1.9377289 12.762512
2015-06-30-20 35 09.410	0.5963135 -1.8829803 12.570892
2015-06-30-20 35 09.414	0.15237427 -1.7639618 12.434021
2015-06-30-20 35 09.420	-0.32489014 -1.6056671 12.188843
2015-06-30-20 35 09.425	-0.67718506 -1.3628693 11.854401
2015-06-30-20 35 09.430	-1.0021057 -1.2212372 11.653259
2015-06-30-20 35 09.434	-1.2377625 -0.924881 11.412842
2015-06-30-20 35 09.439	-1.343689 -0.74635315 11.155762
2015-06-30-20 35 09.445	-1.6091003 -0.55592346 10.846313
2015-06-30-20 35 09.450	-1.7257385 -0.41548157 10.399994
2015-06-30-20 35 09.454	-1.7614441 -0.23814392 10.096497
2015-06-30-20 35 09.460	-1.8042908 -0.082229614 9.722778
2015-06-30-20 35 09.465	-1.7590637 0.06535339 9.372864
2015-06-30-20 35 09.470	-1.7019348 0.13438416 8.83847
2015-06-30-20 35 09.475	-1.6210022 0.16651917 8.467133
2015-06-30-20 35 09.480	-1.5484009 0.1558075 7.885132
2015-06-30-20 35 09.485	-1.3591614 0.18675232 7.5185547
2015-06-30-20 35 09.490	-1.292511 0.17366028 6.9972534
2015-06-30-20 35 09.495	-1.2460938 0.13438416 6.584259
2015-06-30-20 35 09.500	-1.1556396 0.10105896 6.161743
2015-06-30-20 35 09.505	-1.1842041 0.07606506 5.667816
2015-06-30-20 35 09.510	-1.0854187 0.043930054 5.327423
2015-06-30-20 35 09.518	-0.98306274 -0.12269592 4.8739624
2015-06-30-20 35 09.520	-0.8640442 -0.07627869 4.5526123
2015-06-30-20 35 09.527	-0.82476807 -0.15840149 4.230072
2015-06-30-20 35 09.531	-0.6414795 -0.16435242 3.9944153
2015-06-30-20 35 09.537	-0.5510254 -0.2071991 3.8016052
2015-06-30-20 35 09.540	-0.47247314 -0.21195984 3.857544
2015-06-30-20 35 09.545	-0.34750366 -0.21672058 3.947998
2015-06-30-20 35 09.551	-0.24157715 -0.15364075 4.1824646
2015-06-30-20 35 09.555	-0.08685303 -0.15483093 4.615692
2015-06-30-20 35 09.560	-0.036865234 -0.09413147 5.0096436
2015-06-30-20 35 09.565	0.048828125 -0.09770203 5.410736
2015-06-30-20 35 09.571	0.091674805 -0.12388611 5.865387
2015-06-30-20 35 09.575	0.1000061 -0.1405487 6.1819763
2015-06-30-20 35 09.580	0.20831299 -0.15007019 6.5342712
2015-06-30-20 35 09.586	0.3309021 -0.2976532 6.8246765
2015-06-30-20 35 09.591	0.41064453 -0.30836487 6.999634
2015-06-30-20 35 09.595	0.5344238 -0.379776 7.0115356
2015-06-30-20 35 09.601	0.6094055 -0.40834045 7.0091553
2015-06-30-20 35 09.606	0.6260681 -0.5285492 6.97464
2015-06-30-20 35 09.611	0.6355896 -0.5713959 6.9008484
2015-06-30-20 35 09.616	0.785553 -0.6606598 6.796112
2015-06-30-20 35 09.621	0.7915039 -0.69636536 6.7104187
2015-06-30-20 35 09.626	0.7415161 -0.7665863 6.752075
2015-06-30-20 35 09.631	0.7772217 -0.77848816 6.730652
2015-06-30-20 35 09.636	0.8164978 -0.80348206 6.750885
2015-06-30-20 35 09.641	0.92004395 -0.85466003 6.9532166
2015-06-30-20 35 09.646	0.9497986 -0.98439026 7.1579285
2015-06-30-20 35 09.651	1.067627 -1.1986237 7.250763
2015-06-30-20 35 09.656	1.2723389 -1.2581329 7.5673523
2015-06-30-20 35 09.661	1.4996643 -1.3366852 7.7792053
2015-06-30-20 35 09.666	1.6293945 -1.3759613 8.156494
2015-06-30-20 35 09.672	1.8471985 -1.4580841 8.51712
2015-06-30-20 35 09.677	1.9317017 -1.469986 8.949158
2015-06-30-20 35 09.681	2.1185608 -1.483078 9.419281
2015-06-30-20 35 09.686	2.2137756 -1.5699615 10.0191345
2015-06-30-20 35 09.692	2.376831 -1.649704 10.363098
2015-06-30-20 35 09.696	2.6541443 -1.778244 10.75824
2015-06-30-20 35 09.702	2.761261 -1.7401581 11.214081
2015-06-30-20 35 09.707	2.88266 -1.617569 11.757996
2015-06-30-20 35 09.712	3.0064392 -1.6163788 11.812744
2015-06-30-20 35 09.716	3.2730408 -1.6223297 11.873444
2015-06-30-20 35 09.722	3.345642 -1.727066 12.110291
2015-06-30-20 35 09.727	3.442047 -1.7520599 12.287628
2015-06-30-20 35 09.732	3.5539246 -1.7925262 12.320953
2015-06-30-20 35 09.736	3.7003174 -1.7187347 12.23526
2015-06-30-20 35 09.742	3.8681335 -1.6580353 12.159088
2015-06-30-20 35 09.747	3.987152 -1.5604401 12.072205
2015-06-30-20 35 09.752	4.1823425 -1.4485626 12.015076
2015-06-30-20 35 09.757	4.2525635 -1.3712006 11.985321
2015-06-30-20 35 09.762	4.2013855 -1.2736053 12.086487
2015-06-30-20 35 09.767	4.0538025 -1.3140717 12.049591
2015-06-30-20 35 09.772	3.8014832 -1.3331146 12.243591
2015-06-30-20 35 09.777	3.5086975 -1.3176422 12.576843
2015-06-30-20 35 09.782	3.1861572 -1.2950287 12.805359
