2015-07-01-20 36 14.891	0.27972412 0.5521393 7.5221252
2015-07-01-20 36 14.898	0.16903687 0.52952576 7.4792786
2015-07-01-20 36 14.904	0.04168701 0.49263 7.6125793
2015-07-01-20 36 14.908	-0.12850952 0.5342865 7.7875366
2015-07-01-20 36 14.912	-0.53079224 0.75090027 8.263611
2015-07-01-20 36 14.917	-0.37606812 0.7485199 8.318359
2015-07-01-20 36 14.922	-0.101135254 0.5330963 8.035095
2015-07-01-20 36 14.928	-0.028533936 0.40455627 7.957733
2015-07-01-20 36 14.932	-0.00592041 0.3521881 7.6506653
2015-07-01-20 36 14.937	0.053588867 0.3438568 7.7601624
2015-07-01-20 36 14.942	0.0012207031 0.2462616 7.797058
2015-07-01-20 36 14.947	-0.04638672 0.30101013 8.016052
2015-07-01-20 36 14.953	3.0517578E-5 0.46168518 8.06604
2015-07-01-20 36 14.959	0.08572388 0.49858093 8.176727
2015-07-01-20 36 14.962	0.50942993 0.56166077 7.4411926
2015-07-01-20 36 14.967	0.2154541 0.67115784 8.162445
2015-07-01-20 36 14.974	0.15118408 0.8306427 8.401672
2015-07-01-20 36 14.977	0.17617798 0.94252014 8.549255
2015-07-01-20 36 14.982	-0.05709839 0.9853668 8.894409
2015-07-01-20 36 14.994	-0.21063232 0.92585754 9.105072
2015-07-01-20 36 14.999	-0.5010376 0.8056488 9.044373
2015-07-01-20 36 15.000	-0.7914429 0.74375916 8.894409
2015-07-01-20 36 15.009	-0.5569763 0.7544708 8.933685
2015-07-01-20 36 15.010	0.17617798 0.80207825 8.777771
2015-07-01-20 36 15.013	0.40945435 0.74375916 9.228851
2015-07-01-20 36 15.017	0.2892456 0.7259064 9.358582
2015-07-01-20 36 15.025	0.1333313 0.80326843 9.41214
2015-07-01-20 36 15.029	-0.0047302246 0.8080292 9.648987
2015-07-01-20 36 15.033	0.04763794 0.9639435 9.915588
2015-07-01-20 36 15.038	0.19522095 1.082962 10.280975
2015-07-01-20 36 15.043	0.4463501 1.1948395 10.424988
2015-07-01-20 36 15.048	0.6022644 1.2829132 10.584473
