2015-07-01-20 26 18.041	1.6412964 0.37480164 5.973694
2015-07-01-20 26 18.046	1.3842163 0.41288757 6.0474854
2015-07-01-20 26 18.051	1.1354675 0.39622498 6.089142
2015-07-01-20 26 18.059	0.6117859 0.25221252 6.167694
2015-07-01-20 26 18.062	0.044067383 0.20936584 6.122467
2015-07-01-20 26 18.067	-0.43081665 0.080825806 6.147461
2015-07-01-20 26 18.075	-0.5153198 0.09510803 7.206726
2015-07-01-20 26 18.077	-0.7497864 0.0070343018 6.7615967
2015-07-01-20 26 18.082	-0.9842529 -0.09651184 6.5164185
2015-07-01-20 26 18.095	-0.9723511 -0.16673279 6.5949707
2015-07-01-20 26 18.096	-0.7831116 -0.1655426 6.808014
2015-07-01-20 26 18.104	-0.52841187 -0.07865906 7.162689
2015-07-01-20 26 18.105	-0.17730713 0.030838013 7.457855
2015-07-01-20 26 18.108	0.091674805 0.24150085 7.5887756
2015-07-01-20 26 18.112	0.39279175 0.39622498 7.7530212
2015-07-01-20 26 18.117	0.5451355 0.5818939 7.788727
2015-07-01-20 26 18.122	0.72961426 0.8211212 7.8815613
2015-07-01-20 26 18.128	0.75460815 1.0436859 7.8625183
2015-07-01-20 26 18.132	0.79507446 1.2448273 7.899414
2015-07-01-20 26 18.137	0.8391113 1.3424225 7.969635
2015-07-01-20 26 18.142	0.7438965 1.3495636 8.035095
2015-07-01-20 26 18.147	0.64868164 1.4114532 8.1922
2015-07-01-20 26 18.152	0.5629883 1.5352325 8.312408
2015-07-01-20 26 18.158	0.49395752 1.6721039 8.418335
2015-07-01-20 26 18.163	0.535614 1.7292328 8.429047
2015-07-01-20 26 18.167	0.4630127 1.7232819 8.530212
2015-07-01-20 26 18.172	0.4534912 1.7458954 8.551636
2015-07-01-20 26 18.177	0.40707397 1.7542267 8.5373535
2015-07-01-20 26 18.182	0.38446045 1.8196869 8.90155
2015-07-01-20 26 18.187	0.22735596 1.8220673 8.849182
2015-07-01-20 26 18.192	0.13928223 1.910141 8.64566
2015-07-01-20 26 18.197	0.14880371 1.9958344 8.539734
