2015-07-01-20 34 16.382	1.2044983 0.8056488 7.263855
2015-07-01-20 34 16.388	1.0438232 0.8211212 7.162689
2015-07-01-20 34 16.393	0.90338135 0.8461151 7.186493
2015-07-01-20 34 16.398	0.670105 0.9068146 7.147217
2015-07-01-20 34 16.403	0.4796753 0.92585754 7.1591187
2015-07-01-20 34 16.410	0.22497559 0.9698944 7.141266
2015-07-01-20 34 16.413	0.06668091 0.94252014 7.053192
2015-07-01-20 34 16.419	-0.05947876 0.99131775 6.981781
2015-07-01-20 34 16.423	-0.21420288 0.96632385 6.886566
2015-07-01-20 34 16.429	-0.31655884 0.88420105 6.916321
2015-07-01-20 34 16.438	-0.45819092 0.86039734 6.9210815
2015-07-01-20 34 16.440	-0.4343872 0.87586975 7.0412903
2015-07-01-20 34 16.443	-0.43319702 0.95085144 7.1888733
2015-07-01-20 34 16.449	-0.34750366 0.9972687 7.2924194
2015-07-01-20 34 16.453	-0.22610474 1.1186676 7.5030823
2015-07-01-20 34 16.459	-0.1713562 1.2103119 7.7232666
2015-07-01-20 34 16.464	-0.04876709 1.2710114 7.87442
2015-07-01-20 34 16.469	-0.03805542 1.2852936 7.918457
2015-07-01-20 34 16.474	-0.103515625 1.2412567 7.9862976
2015-07-01-20 34 16.478	-0.12612915 1.166275 8.081512
2015-07-01-20 34 16.484	-0.2868042 1.0817719 8.243378
2015-07-01-20 34 16.489	-0.368927 0.9948883 8.433807
2015-07-01-20 34 16.493	-0.47009277 0.95799255 8.70874
2015-07-01-20 34 16.499	-0.5772095 0.986557 8.997955
2015-07-01-20 34 16.504	-0.8140564 0.8449249 10.1345825
2015-07-01-20 34 16.509	-1.0330505 0.6818695 10.111969
2015-07-01-20 34 16.515	-1.228241 0.5604706 9.829895
2015-07-01-20 34 16.520	-1.2401428 0.5842743 9.80014
2015-07-01-20 34 16.524	-1.0711365 0.5259552 9.813232
2015-07-01-20 34 16.529	-1.0901794 0.47953796 9.957245
2015-07-01-20 34 16.537	-0.98306274 0.543808 10.11673
2015-07-01-20 34 16.539	-1.0270996 0.6223602 10.4166565
2015-07-01-20 34 16.544	-1.0449524 0.78541565 10.541626
2015-07-01-20 34 16.551	-0.9854431 0.98179626 10.680878
2015-07-01-20 34 16.556	-1.0830383 1.1543732 10.787994
2015-07-01-20 34 16.560	-1.2437134 1.19841 10.689209
2015-07-01-20 34 16.565	-1.3793945 1.2091217 10.772522
2015-07-01-20 34 16.571	-1.4650879 1.1710358 10.851074
2015-07-01-20 34 16.574	-1.5222168 1.1031952 10.95105
2015-07-01-20 34 16.579	-1.4484253 1.2507782 11.103394
2015-07-01-20 34 16.586	-1.3829651 1.3531342 11.08197
2015-07-01-20 34 16.590	-1.356781 1.4911957 11.123627
2015-07-01-20 34 16.594	-1.3472595 1.6066437 11.133148
2015-07-01-20 34 16.602	-1.311554 1.8173065 11.118866
2015-07-01-20 34 16.605	-1.2472839 1.9625092 10.914154
2015-07-01-20 34 16.610	-1.1282654 2.1648407 10.682068
2015-07-01-20 34 16.614	-0.94021606 2.2969513 10.50473
2015-07-01-20 34 16.622	-0.98306274 2.3885956 10.50592
2015-07-01-20 34 16.625	-0.73669434 2.275528 9.250275
2015-07-01-20 34 16.630	-1.0175781 2.269577 9.827515
2015-07-01-20 34 16.636	-0.99020386 2.48143 11.154572
2015-07-01-20 34 16.640	-0.55459595 2.4409637 11.969849
2015-07-01-20 34 16.645	-0.014251709 2.3231354 12.099579
2015-07-01-20 34 16.650	0.5284729 2.154129 12.035309
2015-07-01-20 34 16.655	0.64035034 1.9827423 12.418549
2015-07-01-20 34 16.660	0.618927 1.8030243 13.000549
2015-07-01-20 34 16.668	0.41540527 1.576889 13.567078
2015-07-01-20 34 16.671	0.41540527 1.576889 13.567078
2015-07-01-20 34 16.675	0.25354004 1.5138092 13.311188
2015-07-01-20 34 16.680	0.113098145 1.4066925 12.883911
2015-07-01-20 34 16.685	-0.030914307 1.300766 12.462585
2015-07-01-20 34 16.691	-0.18087769 1.332901 12.016266
2015-07-01-20 34 16.695	-0.36773682 1.281723 11.634216
2015-07-01-20 34 16.700	-0.44628906 1.249588 11.46521
2015-07-01-20 34 16.705	-0.5272217 1.2019806 11.39975
2015-07-01-20 34 16.711	-0.47842407 1.1698456 11.448547
2015-07-01-20 34 16.716	-0.5581665 1.1888885 11.540192
2015-07-01-20 34 16.720	-0.7224121 1.2234039 11.598511
2015-07-01-20 34 16.725	-1.0318604 1.1067657 11.514008
2015-07-01-20 34 16.731	-1.1604004 0.99131775 11.443787
2015-07-01-20 34 16.735	-1.4234314 0.8449249 11.27002
2015-07-01-20 34 16.740	-1.6126709 0.61283875 11.393799
2015-07-01-20 34 16.745	-1.6864624 0.33790588 11.517578
2015-07-01-20 34 16.751	-1.7376404 0.05821228 11.85321
2015-07-01-20 34 16.756	-1.8042908 -0.054855347 12.36142
2015-07-01-20 34 16.761	-1.7043152 -0.21315002 12.986267
2015-07-01-20 34 16.765	-1.421051 -0.4547577 13.587311
2015-07-01-20 34 16.771	-1.2710876 -0.7165985 13.844391
2015-07-01-20 34 16.776	-1.1806335 -0.937973 13.852722
2015-07-01-20 34 16.781	-1.3139343 -1.002243 13.507568
2015-07-01-20 34 16.786	-1.3877258 -1.0474701 13.077911
2015-07-01-20 34 16.791	-1.5960083 -0.8986969 12.349518
2015-07-01-20 34 16.796	-1.6971741 -0.7165985 11.549713
2015-07-01-20 34 16.801	-2.2732239 -0.5535431 10.572571
2015-07-01-20 34 16.806	-2.518402 -0.3952484 9.451416
2015-07-01-20 34 16.811	-2.370819 -0.12269592 8.970581
2015-07-01-20 34 16.817	-1.5995789 0.57832336 7.905365
2015-07-01-20 34 16.821	-1.5995789 0.57832336 7.905365
2015-07-01-20 34 16.826	-1.1984863 0.87705994 7.5030823
2015-07-01-20 34 16.831	-0.8235779 1.2007904 7.2983704
2015-07-01-20 34 16.836	-0.57006836 1.3686066 7.2162476
2015-07-01-20 34 16.841	-0.43081665 1.4447784 7.4197693
2015-07-01-20 34 16.846	-0.28323364 1.4102631 7.74588
2015-07-01-20 34 16.851	-0.4439087 1.281723 8.25766
2015-07-01-20 34 16.856	-0.46652222 1.0175018 8.669464
2015-07-01-20 34 16.862	-0.53674316 0.7163849 8.9027405
2015-07-01-20 34 16.867	-0.6878967 0.061782837 9.364532
2015-07-01-20 34 16.872	-0.6878967 0.061782837 9.364532
2015-07-01-20 34 16.876	-0.73431396 -0.19648743 9.593048
2015-07-01-20 34 16.881	-0.58792114 -0.36787415 9.808472
2015-07-01-20 34 16.886	-0.4998474 -0.5095062 9.977478
2015-07-01-20 34 16.892	-0.51412964 -0.59043884 10.108398
2015-07-01-20 34 16.896	-0.5510254 -0.73921204 10.181
2015-07-01-20 34 16.901	-0.50341797 -0.7761078 10.064362
2015-07-01-20 34 16.906	-0.31774902 -0.6368561 9.743011
2015-07-01-20 34 16.912	-0.31774902 -0.6368561 9.743011
2015-07-01-20 34 16.916	-0.17016602 -0.48213196 9.633514
2015-07-01-20 34 16.922	0.18688965 -0.10127258 9.159821
2015-07-01-20 34 16.928	0.39279175 0.08558655 9.001526
2015-07-01-20 34 16.932	0.535614 0.20222473 8.689697
2015-07-01-20 34 16.937	0.50704956 0.32362366 8.561157
2015-07-01-20 34 16.942	0.5463257 0.42359924 8.26004
2015-07-01-20 34 16.947	0.44873047 0.5426178 8.010101
2015-07-01-20 34 16.952	0.34518433 0.63664246 7.757782
2015-07-01-20 34 16.957	0.37374878 0.7306671 7.4019165
2015-07-01-20 34 16.962	0.47491455 0.8318329 7.136505
2015-07-01-20 34 16.969	0.43563843 0.8211212 7.019867
2015-07-01-20 34 16.973	0.44277954 0.84373474 6.937744
2015-07-01-20 34 16.977	0.3320923 0.9449005 6.9127502
2015-07-01-20 34 16.982	0.22616577 1.0103607 6.8627625
2015-07-01-20 34 16.987	0.094055176 1.1174774 6.9972534
2015-07-01-20 34 16.992	0.061920166 1.0758209 7.1186523
2015-07-01-20 34 16.997	-0.036865234 1.082962 7.1460266
2015-07-01-20 34 17.002	-0.0809021 1.0936737 7.0567627
2015-07-01-20 34 17.007	-0.15112305 1.3495636 7.10318
2015-07-01-20 34 17.013	-0.42248535 1.6970978 7.0305786
2015-07-01-20 34 17.017	-0.56292725 1.845871 7.160309
2015-07-01-20 34 17.022	-1.6424255 2.6278229 8.283844
2015-07-01-20 34 17.027	-1.0306702 3.7656403 8.742065
2015-07-01-20 34 17.033	-0.47009277 2.3552704 7.801819
2015-07-01-20 34 17.037	0.36541748 1.1781769 6.686615
2015-07-01-20 34 17.042	0.785553 0.627121 6.4259644
2015-07-01-20 34 17.047	0.8902893 0.48786926 6.796112
2015-07-01-20 34 17.053	1.0961914 0.61997986 7.3876343
2015-07-01-20 34 17.057	1.2044983 0.58784485 7.962494
2015-07-01-20 34 17.063	1.3282776 0.34980774 8.141022
2015-07-01-20 34 17.068	1.446106 0.041549683 8.250519
2015-07-01-20 34 17.073	1.3604126 -0.25004578 8.308838
2015-07-01-20 34 17.078	1.1033325 -0.39048767 8.146973
2015-07-01-20 34 17.083	0.96170044 -0.5202179 8.252899
2015-07-01-20 34 17.088	0.7486572 -0.5106964 8.445709
2015-07-01-20 34 17.093	0.67248535 -0.5428314 8.442139
2015-07-01-20 34 17.098	0.6748657 -0.5773468 8.57901
2015-07-01-20 34 17.103	0.69033813 -0.60710144 8.584961
2015-07-01-20 34 17.108	0.68914795 -0.48451233 8.471893
2015-07-01-20 34 17.113	0.82125854 -0.3631134 8.584961
2015-07-01-20 34 17.119	1.0116882 -0.30122375 8.569489
2015-07-01-20 34 17.123	1.0735779 -0.06199646 8.693268
2015-07-01-20 34 17.128	1.2021179 0.030838013 8.737305
2015-07-01-20 34 17.133	1.292572 0.18437195 8.798004
2015-07-01-20 34 17.138	1.2009277 0.27363586 8.849182
2015-07-01-20 34 17.143	1.164032 0.43312073 9.1145935
2015-07-01-20 34 17.148	1.0247803 0.5830841 9.228851
2015-07-01-20 34 17.154	0.85339355 0.7080536 9.268127
2015-07-01-20 34 17.158	0.54870605 0.80326843 9.063416
2015-07-01-20 34 17.164	0.4951477 0.8211212 8.912262
2015-07-01-20 34 17.169	0.54751587 0.86753845 8.767059
2015-07-01-20 34 17.174	0.49038696 0.7961273 8.7039795
2015-07-01-20 34 17.178	0.44754028 0.7544708 8.637329
2015-07-01-20 34 17.183	0.5451355 0.71043396 8.64447
2015-07-01-20 34 17.188	0.5939331 0.6663971 8.793243
2015-07-01-20 34 17.194	0.7498474 0.608078 8.920593
2015-07-01-20 34 17.198	0.74746704 0.6390228 9.253845
2015-07-01-20 34 17.204	0.8272095 0.57832336 9.588287
2015-07-01-20 34 17.209	0.81292725 0.56404114 10.18338
2015-07-01-20 34 17.214	0.7319946 0.4188385 10.784424
2015-07-01-20 34 17.219	0.25830078 0.49263 11.011749
2015-07-01-20 34 17.224	0.4213562 0.5081024 11.217651
2015-07-01-20 34 17.229	0.68795776 0.608078 11.329529
2015-07-01-20 34 17.234	1.035492 0.7401886 11.243835
