2015-07-01-20 24 39.241	-1.1020813 2.756363 9.60733
2015-07-01-20 24 39.249	-0.9473572 2.8515778 9.781097
2015-07-01-20 24 39.254	-0.8545227 2.975357 10.025085
2015-07-01-20 24 39.258	-0.94854736 3.052719 10.24884
2015-07-01-20 24 39.263	-1.023529 3.134842 10.483307
2015-07-01-20 24 39.268	-1.2972717 3.180069 10.708252
2015-07-01-20 24 39.273	-1.3924866 3.147934 11.021271
2015-07-01-20 24 39.278	-1.28656 3.2145844 11.162903
2015-07-01-20 24 39.283	-1.1651611 3.2479095 11.085541
2015-07-01-20 24 39.288	-0.8640442 3.3133698 11.122437
2015-07-01-20 24 39.293	-0.64505005 3.301468 11.151001
2015-07-01-20 24 39.299	-0.3451233 3.3681183 11.227173
2015-07-01-20 24 39.305	-0.017822266 3.450241 11.389038
2015-07-01-20 24 39.308	0.4308777 3.4918976 11.692535
2015-07-01-20 24 39.313	0.6867676 3.5549774 12.065063
2015-07-01-20 24 39.319	1.016449 3.5930634 12.5399475
2015-07-01-20 24 39.323	1.1199951 3.4597626 13.048157
2015-07-01-20 24 39.328	1.4484863 3.3133698 13.633728
2015-07-01-20 24 39.333	1.3389893 3.18721 13.789642
2015-07-01-20 24 39.339	1.3151855 2.9539337 14.082428
2015-07-01-20 24 39.343	0.86172485 2.8480072 13.911041
2015-07-01-20 24 39.349	-1.0270996 2.314804 12.804169
2015-07-01-20 24 39.354	-1.440094 2.3029022 12.123383
2015-07-01-20 24 39.359	-1.023529 2.4052582 12.48996
2015-07-01-20 24 39.363	-0.8390503 2.4778595 12.764893
2015-07-01-20 24 39.368	-0.7545471 2.5373688 12.672058
2015-07-01-20 24 39.374	-0.65338135 2.5528412 12.662537
2015-07-01-20 24 39.379	-0.24157715 2.551651 12.927948
2015-07-01-20 24 39.384	0.17736816 2.564743 13.568268
2015-07-01-20 24 39.389	0.36184692 2.3755035 13.402832
2015-07-01-20 24 39.394	0.323761 2.1315155 13.696808
2015-07-01-20 24 39.399	0.042877197 1.83992 13.819397
2015-07-01-20 24 39.406	-0.030914307 1.6173553 13.843201
2015-07-01-20 24 39.409	0.09762573 1.5114288 14.018158
2015-07-01-20 24 39.414	0.21307373 1.467392 13.972931
2015-07-01-20 24 39.419	0.2654419 1.4626312 13.575409
2015-07-01-20 24 39.424	-0.05114746 1.2971954 12.931519
2015-07-01-20 24 39.429	-0.54745483 1.018692 12.228119
2015-07-01-20 24 39.434	-0.9866333 0.8639679 11.235504
2015-07-01-20 24 39.440	-1.0889893 0.7485199 10.347626
2015-07-01-20 24 39.464	-1.1556396 0.71995544 9.508545
2015-07-01-20 24 39.466	-1.1592102 0.8377838 8.871796
2015-07-01-20 24 39.467	-0.830719 1.0877228 8.237427
2015-07-01-20 24 39.468	-0.830719 1.0877228 8.237427
2015-07-01-20 24 39.475	-0.70932007 1.2602997 8.227905
2015-07-01-20 24 39.479	-0.5498352 1.3733673 8.461182
2015-07-01-20 24 39.483	-0.3272705 1.5030975 8.646851
2015-07-01-20 24 39.484	-0.049957275 1.6304474 8.814667
2015-07-01-20 24 39.488	0.13690186 1.5923615 9.161011
2015-07-01-20 24 39.491	0.2654419 1.4257355 9.247894
2015-07-01-20 24 39.500	0.355896 1.082962 9.522827
2015-07-01-20 24 39.502	0.09881592 0.58070374 10.196472
2015-07-01-20 24 39.505	0.06430054 0.57951355 10.125061
2015-07-01-20 24 39.509	0.1166687 0.5604706 10.2178955
2015-07-01-20 24 39.514	0.4868164 0.35575867 10.066742
2015-07-01-20 24 39.520	0.7772217 0.21769714 9.866791
2015-07-01-20 24 39.525	1.1045227 0.14985657 9.637085
2015-07-01-20 24 39.530	1.311615 0.09391785 9.588287
2015-07-01-20 24 39.535	1.3151855 0.22840881 9.719208
2015-07-01-20 24 39.540	1.3925476 0.4842987 9.79657
2015-07-01-20 24 39.545	1.3163757 0.67710876 9.827515
2015-07-01-20 24 39.550	1.080719 0.7806549 9.792999
2015-07-01-20 24 39.555	0.82244873 0.84254456 9.399048
2015-07-01-20 24 39.560	0.88671875 0.96513367 9.143158
2015-07-01-20 24 39.565	1.0093079 1.0198822 8.743256
2015-07-01-20 24 39.570	1.2187805 0.9794159 8.262421
2015-07-01-20 24 39.575	1.1211853 0.9972687 7.795868
2015-07-01-20 24 39.580	1.3032837 0.95680237 7.4804688
2015-07-01-20 24 39.585	1.3984985 1.0555878 7.1460266
2015-07-01-20 24 39.590	1.5484619 0.9460907 6.8710938
2015-07-01-20 24 39.595	1.7150879 0.94132996 6.617584
2015-07-01-20 24 39.601	1.9436035 0.99012756 6.320038
2015-07-01-20 24 39.606	2.6184387 1.0056 5.9332275
2015-07-01-20 24 39.610	2.6184387 1.0056 5.9332275
2015-07-01-20 24 39.615	2.9076538 1.018692 6.0284424
2015-07-01-20 24 39.621	3.1195068 1.0746307 6.058197
2015-07-01-20 24 39.625	3.0361938 1.0044098 6.2474365
2015-07-01-20 24 39.630	2.787445 1.0044098 6.4450073
2015-07-01-20 24 39.635	2.4910889 0.9794159 6.4973755
2015-07-01-20 24 39.641	2.2387695 0.9794159 6.46167
2015-07-01-20 24 39.646	2.036438 0.9401398 6.3616943
2015-07-01-20 24 39.651	2.0804749 1.0341644 6.123657
2015-07-01-20 24 39.656	1.6210632 1.1948395 5.942749
2015-07-01-20 24 39.661	1.6091614 1.2055511 5.879669
2015-07-01-20 24 39.666	1.8412476 1.3555145 5.973694
2015-07-01-20 24 39.671	2.119751 1.4602509 5.94751
2015-07-01-20 24 39.676	2.2578125 1.5245209 6.134369
2015-07-01-20 24 39.681	2.4363403 1.6542511 6.403351
2015-07-01-20 24 39.686	2.5339355 1.7125702 6.5985413
2015-07-01-20 24 39.691	2.7588806 1.7316132 6.930603
2015-07-01-20 24 39.696	2.9076538 1.7661285 7.329315
2015-07-01-20 24 39.701	3.0766602 1.7613678 7.848236
2015-07-01-20 24 39.706	3.1802063 1.7982635 8.202911
2015-07-01-20 24 39.711	3.2575684 1.8113556 8.504028
2015-07-01-20 24 39.716	3.1552124 1.9125214 8.805145
2015-07-01-20 24 39.721	3.3111267 1.9160919 8.839661
2015-07-01-20 24 39.726	3.3277893 1.9434662 8.952728
2015-07-01-20 24 39.731	3.325409 2.000595 9.239563
2015-07-01-20 24 39.736	3.7693481 1.9494171 8.753967
2015-07-01-20 24 39.742	3.6765137 1.9708405 9.044373
2015-07-01-20 24 39.746	3.8229065 1.9732208 8.951538
2015-07-01-20 24 39.751	3.7895813 2.0077362 8.9670105
2015-07-01-20 24 39.758	3.1433105 2.0053558 9.295502
2015-07-01-20 24 39.762	2.7945862 1.9815521 9.483551
2015-07-01-20 24 39.766	2.619629 1.9410858 8.712311
2015-07-01-20 24 39.771	2.6291504 1.9672699 8.920593
2015-07-01-20 24 39.776	2.2518616 1.9886932 9.2621765
2015-07-01-20 24 39.782	2.0447693 2.0374908 9.34906
2015-07-01-20 24 39.786	2.274475 1.9708405 9.039612
2015-07-01-20 24 39.792	2.537506 1.9720306 8.995575
