2015-06-30-18 37 54.105	-1.4329529 1.1638947 5.4059753
2015-06-30-18 37 54.110	-1.54245 1.2638702 5.7713623
2015-06-30-18 37 54.116	-1.7185974 1.3102875 6.0605774
2015-06-30-18 37 54.121	-1.7233582 1.3471832 6.540222
2015-06-30-18 37 54.126	-1.8233337 1.332901 6.872284
2015-06-30-18 37 54.131	-1.914978 1.2602997 7.1638794
2015-06-30-18 37 54.136	-1.9709167 1.2222137 7.4019165
2015-06-30-18 37 54.141	-1.9364014 1.1567535 7.6316223
2015-06-30-18 37 54.146	-1.9590149 1.0853424 7.80777
2015-06-30-18 37 54.151	-1.9780579 1.102005 7.9970093
2015-06-30-18 37 54.156	-1.9185486 1.1484222 8.06604
2015-06-30-18 37 54.161	-1.8852234 1.2567291 8.2421875
2015-06-30-18 37 54.167	-1.8066711 1.2852936 8.332642
2015-06-30-18 37 54.171	-1.6757507 1.3090973 8.583771
2015-06-30-18 37 54.176	-1.5614929 1.3888397 8.8349
2015-06-30-18 37 54.181	-1.4829407 1.4114532 8.893219
2015-06-30-18 37 54.186	-1.311554 1.384079 8.89798
2015-06-30-18 37 54.191	-1.177063 1.416214 8.8194275
2015-06-30-18 37 54.196	-1.0461426 1.3805084 8.650421
2015-06-30-18 37 54.201	-0.9045105 1.3721771 8.454041
2015-06-30-18 37 54.206	-0.6926575 1.3888397 8.373108
2015-06-30-18 37 54.211	-0.68670654 1.4947662 8.57782
2015-06-30-18 37 54.216	-0.6795654 1.6268768 8.677795
2015-06-30-18 37 54.223	-0.66290283 1.7173309 8.877747
2015-06-30-18 37 54.227	-0.5403137 1.8506317 8.990814
2015-06-30-18 37 54.233	-0.44152832 1.9506073 9.077698
2015-06-30-18 37 54.237	-0.4022522 2.154129 9.385956
2015-06-30-18 37 54.241	-0.31417847 2.2469635 9.620422
2015-06-30-18 37 54.247	-0.28918457 2.3183746 9.965576
2015-06-30-18 37 54.252	-0.29275513 2.3350372 10.267883
2015-06-30-18 37 54.257	-0.27609253 2.2874298 10.611847
2015-06-30-18 37 54.262	-0.17373657 2.1767426 11.0260315
2015-06-30-18 37 54.270	-0.17730713 2.0862885 11.397369
2015-06-30-18 37 54.272	-0.042816162 1.9303741 11.800842
2015-06-30-18 37 54.277	0.094055176 1.7328033 12.050781
2015-06-30-18 37 54.282	0.14523315 1.4542999 12.155518
2015-06-30-18 37 54.288	0.29995728 1.3079071 12.213837
2015-06-30-18 37 54.292	0.36184692 1.1519928 12.288818
2015-06-30-18 37 54.297	0.36184692 0.98417664 12.219788
2015-06-30-18 37 54.302	0.18450928 1.0044098 12.093628
2015-06-30-18 37 54.308	-0.023773193 1.0020294 11.959137
2015-06-30-18 37 54.312	-0.16421509 1.0674896 11.886536
2015-06-30-18 37 54.317	-0.19515991 1.1996002 11.736572
2015-06-30-18 37 54.322	-0.14517212 1.2805328 11.4687805
2015-06-30-18 37 54.328	-0.026153564 1.2460175 11.490204
2015-06-30-18 37 54.333	0.020263672 1.19841 11.490204
2015-06-30-18 37 54.338	-0.04876709 1.1650848 11.616364
2015-06-30-18 37 54.342	-0.138031 1.1948395 11.640167
2015-06-30-18 37 54.348	-0.16064453 1.1638947 11.894867
2015-06-30-18 37 54.352	-0.17611694 1.1448517 12.144806
2015-06-30-18 37 54.359	-0.2296753 1.0496368 12.315002
2015-06-30-18 37 54.362	-0.19992065 0.954422 12.400696
2015-06-30-18 37 54.368	-0.17849731 0.8699188 12.576843
2015-06-30-18 37 54.374	-0.116607666 0.8056488 12.639923
2015-06-30-18 37 54.377	-0.08685303 0.6152191 12.647064
2015-06-30-18 37 54.383	-0.12612915 0.4759674 12.593506
2015-06-30-18 37 54.388	-0.24633789 0.41764832 12.694672
2015-06-30-18 37 54.393	-0.26657104 0.3367157 12.81488
2015-06-30-18 37 54.398	-0.2713318 0.2783966 12.722046
2015-06-30-18 37 54.403	-0.25585938 0.14033508 12.81369
2015-06-30-18 37 54.408	-0.1880188 0.13795471 12.68277
2015-06-30-18 37 54.413	-0.04876709 0.18675232 12.614929
2015-06-30-18 37 54.418	0.07739258 0.13200378 12.528046
2015-06-30-18 37 54.423	0.240448 0.114151 12.431641
2015-06-30-18 37 54.428	0.4284973 0.06059265 12.263824
2015-06-30-18 37 54.433	0.651062 0.011795044 12.072205
2015-06-30-18 37 54.438	0.89505005 -0.060806274 11.824646
2015-06-30-18 37 54.443	0.98669434 -0.21910095 11.608032
2015-06-30-18 37 54.448	1.0926208 -0.31788635 11.231934
2015-06-30-18 37 54.453	1.1676025 -0.33573914 10.880829
2015-06-30-18 37 54.458	1.1854553 -0.3964386 10.704681
2015-06-30-18 37 54.463	1.3187561 -0.49165344 10.588043
2015-06-30-18 37 54.469	1.3366089 -0.5963898 10.364288
2015-06-30-18 37 54.473	1.3044739 -0.6451874 10.403564
2015-06-30-18 37 54.478	1.2104492 -0.6844635 10.2500305
2015-06-30-18 37 54.483	1.1104736 -0.78086853 10.152435
2015-06-30-18 37 54.489	1.0319214 -0.8141937 9.9869995
2015-06-30-18 37 54.493	0.9319458 -0.8403778 9.753723
2015-06-30-18 37 54.498	0.8902893 -0.8165741 9.519257
2015-06-30-18 37 54.503	0.798645 -0.78681946 9.237183
2015-06-30-18 37 54.509	0.7653198 -0.6987457 8.903931
2015-06-30-18 37 54.513	0.7200928 -0.5618744 8.6718445
2015-06-30-18 37 54.519	0.6439209 -0.463089 8.434998
2015-06-30-18 37 54.526	0.6367798 -0.30003357 8.0112915
2015-06-30-18 37 54.530	0.59869385 -0.14173889 7.7470703
2015-06-30-18 37 54.534	0.5522766 0.02607727 7.4281006
2015-06-30-18 37 54.539	0.51538086 0.12486267 6.8496704
2015-06-30-18 37 54.544	0.49871826 0.3605194 6.521179
2015-06-30-18 37 54.549	0.4630127 0.5676117 6.154602
2015-06-30-18 37 54.554	0.53323364 0.6747284 5.7785034
2015-06-30-18 37 54.559	0.535614 0.8949127 5.597595
2015-06-30-18 37 54.564	0.51776123 1.0543976 5.3059998
2015-06-30-18 37 54.570	0.50109863 1.1876984 5.1453247
2015-06-30-18 37 54.574	0.54037476 1.2757721 4.934662
2015-06-30-18 37 54.579	0.49871826 1.3888397 4.8418274
2015-06-30-18 37 54.584	0.4380188 1.4757233 4.678772
2015-06-30-18 37 54.589	0.39993286 1.6768646 4.6692505
2015-06-30-18 37 54.594	0.32019043 1.7470856 4.690674
2015-06-30-18 37 54.599	0.3463745 1.9172821 4.782318
2015-06-30-18 37 54.604	0.32138062 1.9636993 4.935852
2015-06-30-18 37 54.610	0.2154541 2.0363007 5.039398
2015-06-30-18 37 54.614	0.240448 1.9517975 5.2072144
2015-06-30-18 37 54.619	0.1737976 1.9494171 5.3869324
2015-06-30-18 37 54.624	0.17855835 1.8756256 5.570221
2015-06-30-18 37 54.630	0.094055176 1.7637482 5.8046875
2015-06-30-18 37 54.634	0.0178833 1.6613922 6.071289
2015-06-30-18 37 54.639	-0.0642395 1.5697479 6.3355103
2015-06-30-18 37 54.644	-0.1296997 1.4840546 6.5759277
2015-06-30-18 37 54.650	-0.21182251 1.4233551 6.7806396
2015-06-30-18 37 54.654	-0.30465698 1.3876495 7.015106
2015-06-30-18 37 54.660	-0.46176147 1.3816986 7.303131
2015-06-30-18 37 54.665	-0.59506226 1.3995514 7.5423584
2015-06-30-18 37 54.670	-0.70932007 1.4423981 7.867279
2015-06-30-18 37 54.676	-0.8033447 1.4864349 8.263611
2015-06-30-18 37 54.680	-0.91760254 1.5066681 8.586151
2015-06-30-18 37 54.685	-0.9699707 1.5935516 9.099121
2015-06-30-18 37 54.690	-0.9057007 1.6244965 9.496643
2015-06-30-18 37 54.695	-0.8878479 1.7018585 9.973907
2015-06-30-18 37 54.700	-0.97473145 1.7101898 10.467834
2015-06-30-18 37 54.705	-0.9199829 1.7387543 10.845123
2015-06-30-18 37 54.710	-0.9057007 1.7768402 11.2247925
2015-06-30-18 37 54.715	-0.8711853 1.7720795 11.618744
2015-06-30-18 37 54.721	-0.8961792 1.7423248 11.821075
2015-06-30-18 37 54.726	-0.9295044 1.6970978 12.123383
2015-06-30-18 37 54.730	-0.87713623 1.5626068 12.312622
2015-06-30-18 37 54.735	-0.8890381 1.525711 12.282867
2015-06-30-18 37 54.740	-0.8616638 1.4828644 12.330475
2015-06-30-18 37 54.745	-0.8211975 1.365036 12.295959
2015-06-30-18 37 54.751	-0.8902283 1.3376617 12.160278
2015-06-30-18 37 54.755	-0.9604492 1.2722015 12.151947
2015-06-30-18 37 54.760	-0.997345 1.2638702 12.04483
2015-06-30-18 37 54.765	-1.2151489 1.2841034 12.103149
2015-06-30-18 37 54.771	-1.4638977 1.2805328 12.137665
2015-06-30-18 37 54.775	-1.7245483 1.3150482 12.222168
2015-06-30-18 37 54.780	-1.9090271 1.2971954 12.382843
2015-06-30-18 37 54.785	-2.0994568 1.3031464 12.498291
2015-06-30-18 37 54.791	-2.1672974 1.2769623 12.61731
2015-06-30-18 37 54.795	-2.1506348 1.2007904 12.858917
2015-06-30-18 37 54.801	-1.9780579 1.1912689 12.999359
2015-06-30-18 37 54.806	-1.8411865 1.0936737 13.226685
2015-06-30-18 37 54.811	-1.6805115 1.082962 13.300476
2015-06-30-18 37 54.816	-1.5388794 1.0341644 13.342133
2015-06-30-18 37 54.821	-1.440094 0.9532318 13.473053
2015-06-30-18 37 54.828	-1.4377136 0.96632385 13.551605
2015-06-30-18 37 54.832	-1.3734436 1.0222626 13.488525
2015-06-30-18 37 54.836	-1.3734436 1.0222626 13.488525
2015-06-30-18 37 54.841	-1.2901306 1.0460663 13.346893
2015-06-30-18 37 54.846	-0.997345 1.1460419 13.217163
2015-06-30-18 37 54.851	-0.67718506 1.2400665 12.833923
2015-06-30-18 37 54.856	-0.2618103 1.3697968 12.644684
2015-06-30-18 37 54.861	0.033355713 1.5042877 12.397125
2015-06-30-18 37 54.866	0.15118408 1.5530853 12.403076
2015-06-30-18 37 54.872	0.23330688 1.5733185 12.369751
2015-06-30-18 37 54.876	0.19165039 1.6006927 12.369751
2015-06-30-18 37 54.881	0.067871094 1.5304718 12.466156
2015-06-30-18 37 54.886	-0.15707397 1.3769379 12.4756775
2015-06-30-18 37 54.892	-0.38082886 1.2400665 12.464966
2015-06-30-18 37 54.896	-0.6652832 1.0924835 12.42688
2015-06-30-18 37 54.901	-0.9223633 0.92466736 12.220978
2015-06-30-18 37 54.907	-1.2460938 0.6259308 11.5842285
2015-06-30-18 37 54.912	-1.3067932 0.5664215 11.168854
2015-06-30-18 37 54.917	-1.3163147 0.55451965 10.817749
2015-06-30-18 37 54.922	-1.4389038 0.5652313 10.427368
2015-06-30-18 37 54.927	-1.5079346 0.5604706 10.200043
2015-06-30-18 37 54.932	-1.6293335 0.56999207 9.8905945
2015-06-30-18 37 54.937	-1.8019104 0.4426422 9.613281
2015-06-30-18 37 54.942	-1.901886 0.50691223 9.199097
2015-06-30-18 37 54.947	-2.1494446 0.66996765 9.049133
2015-06-30-18 37 54.952	-2.191101 0.8211212 8.7872925
2015-06-30-18 37 54.957	-2.2518005 0.9306183 8.651611
2015-06-30-18 37 54.962	-2.2696533 0.9936981 8.567108
2015-06-30-18 37 54.967	-2.0732727 0.9722748 8.583771
2015-06-30-18 37 54.972	-1.8864136 0.9556122 8.554016
2015-06-30-18 37 54.978	-1.6638489 0.9556122 8.584961
2015-06-30-18 37 54.982	-1.5317383 0.90205383 8.64447
2015-06-30-18 37 54.987	-1.4162903 0.80088806 8.619476
2015-06-30-18 37 54.992	-1.2591858 0.77708435 8.661133
2015-06-30-18 37 54.997	-1.1532593 0.7140045 8.70636
2015-06-30-18 37 55.002	-1.0437622 0.575943 8.786102
2015-06-30-18 37 55.007	-0.91522217 0.49739075 8.944397
2015-06-30-18 37 55.012	-0.92474365 0.3867035 9.041992
2015-06-30-18 37 55.017	-0.91641235 0.29743958 9.34668
2015-06-30-18 37 55.023	-1.0032959 0.20698547 9.494263
2015-06-30-18 37 55.028	-1.0473328 0.09629822 9.693024
2015-06-30-18 37 55.033	-1.0140076 -0.0060577393 9.965576
2015-06-30-18 37 55.037	-0.94259644 -0.08937073 10.113159
2015-06-30-18 37 55.042	-0.82476807 -0.2071991 10.109589
2015-06-30-18 37 55.048	-0.6736145 -0.29289246 10.242889
2015-06-30-18 37 55.053	-0.62124634 -0.26075745 10.110779
2015-06-30-18 37 55.057	-0.6390991 -0.17744446 10.088165
2015-06-30-18 37 55.062	-0.59506226 -0.23338318 9.852509
2015-06-30-18 37 55.067	-0.5903015 -0.12031555 9.610901
2015-06-30-18 37 55.073	-0.4343872 -0.05128479 9.2300415
2015-06-30-18 37 55.077	-0.24871826 0.07606506 9.001526
2015-06-30-18 37 55.083	-0.08566284 0.1558075 8.637329
2015-06-30-18 37 55.088	0.022644043 0.2046051 8.380249
2015-06-30-18 37 55.093	0.13214111 0.2545929 8.013672
2015-06-30-18 37 55.098	0.16189575 0.3950348 7.756592
2015-06-30-18 37 55.103	0.24520874 0.44859314 7.4780884
2015-06-30-18 37 55.108	0.32138062 0.5676117 7.243622
2015-06-30-18 37 55.113	0.3547058 0.6842499 7.0401
2015-06-30-18 37 55.118	0.29638672 0.806839 6.872284
2015-06-30-18 37 55.123	0.22616577 0.9377594 6.634247
2015-06-30-18 37 55.130	0.08929443 1.0210724 6.552124
2015-06-30-18 37 55.134	-0.023773193 1.1412811 6.296234
2015-06-30-18 37 55.138	-0.0809021 1.2567291 6.1331787
2015-06-30-18 37 55.143	-0.09637451 1.3019562 6.0534363
